data_dir,repetition,C,DB_H,DB_V,SB,N
2025-05-23--18h-38m-34s,0,0.0,0.0,0.0,1.0,1.0
2025-05-23--18h-38m-34s,1,0.0,0.0,1.0,0.5,1.5
2025-05-23--18h-38m-34s,3,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-38m-34s,4,0.0,1.0,1.0,0.0,2.0
2025-05-23--18h-38m-34s,5,0.0,0.0,3.0,1.0,4.0
2025-05-23--18h-38m-34s,6,0.0,1.0,2.0,1.0,4.0
2025-05-23--18h-38m-34s,7,0.0,0.0,0.0,0.5,0.5
2025-05-23--18h-38m-34s,8,0.0,1.0,1.0,0.5,2.5
2025-05-23--18h-38m-34s,9,0.0,0.0,0.0,1.5,1.5
2025-05-23--18h-38m-34s,10,0.0,0.0,0.0,0.5,0.5
2025-05-23--18h-38m-34s,11,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-38m-34s,13,0.0,0.0,3.0,0.0,3.0
2025-05-23--18h-38m-34s,15,0.0,0.0,1.0,0.5,1.5
2025-05-23--18h-38m-34s,16,0.0,1.0,0.0,1.0,2.0
2025-05-23--18h-38m-34s,17,0.0,0.0,1.0,1.0,2.0
2025-05-23--18h-38m-34s,18,0.0,0.0,0.0,0.5,0.5
2025-05-23--18h-38m-34s,19,0.0,0.0,1.0,1.0,2.0
2025-05-23--18h-38m-34s,20,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-38m-34s,21,0.0,0.0,0.0,0.5,0.5
2025-05-23--18h-38m-34s,22,0.0,0.0,2.0,1.0,3.0
2025-05-23--18h-38m-34s,23,0.0,1.0,0.0,0.0,1.0
2025-05-23--18h-38m-34s,24,0.0,0.0,1.0,1.0,2.0
2025-05-23--18h-38m-34s,25,0.0,0.0,3.0,1.0,4.0
2025-05-23--18h-38m-34s,26,0.0,0.0,2.0,1.0,3.0
2025-05-23--18h-38m-34s,27,0.0,0.0,0.0,0.5,0.5
2025-05-23--18h-38m-34s,28,0.0,0.0,1.0,1.0,2.0
2025-05-23--18h-38m-34s,29,0.0,0.0,0.0,0.5,0.5
2025-05-23--18h-38m-34s,30,0.0,0.0,0.0,0.5,0.5
2025-05-23--18h-38m-34s,31,0.0,0.0,1.0,1.0,2.0
2025-05-23--18h-38m-34s,32,0.5,0.0,0.0,0.0,0.5
2025-05-23--18h-38m-34s,33,0.5,0.0,0.0,0.0,0.5
2025-05-23--18h-38m-34s,34,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-38m-34s,35,0.0,0.0,2.0,0.5,2.5
2025-05-23--18h-38m-34s,38,0.0,0.0,1.0,0.5,1.5
2025-05-23--18h-38m-34s,40,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-38m-34s,41,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-38m-34s,42,0.0,0.0,1.0,0.5,1.5
2025-05-23--18h-38m-34s,43,0.0,0.0,3.0,1.0,4.0
2025-05-23--18h-38m-34s,44,0.0,0.0,0.0,1.0,1.0
2025-05-23--18h-38m-34s,45,0.0,0.0,2.0,0.5,2.5
2025-05-23--18h-38m-34s,46,0.0,0.0,2.0,1.0,3.0
2025-05-23--18h-38m-34s,47,0.0,0.0,0.0,1.0,1.0
2025-05-23--18h-38m-34s,48,0.0,0.0,1.0,0.5,1.5
2025-05-23--18h-38m-34s,50,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-38m-34s,51,0.0,0.0,1.0,0.5,1.5
2025-05-23--18h-38m-34s,52,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-38m-34s,53,0.0,0.0,0.0,1.0,1.0
2025-05-23--18h-38m-34s,54,0.0,0.0,1.0,1.0,2.0
2025-05-23--18h-38m-34s,55,0.0,0.0,2.0,2.0,4.0
2025-05-23--18h-38m-34s,56,0.0,0.0,3.0,1.0,4.0
2025-05-23--18h-38m-34s,57,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-38m-34s,58,0.0,0.0,0.0,0.5,0.5
2025-05-23--18h-38m-34s,59,0.0,0.0,0.0,0.5,0.5
2025-05-23--18h-38m-34s,60,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-38m-34s,61,0.0,0.0,0.0,0.5,0.5
2025-05-23--18h-38m-34s,63,0.0,0.0,1.0,0.5,1.5
2025-05-23--18h-38m-34s,64,0.0,0.0,2.0,0.5,2.5
2025-05-23--18h-38m-34s,65,0.0,0.0,0.0,0.5,0.5
2025-05-23--18h-38m-34s,67,1.0,0.0,0.0,0.5,1.5
2025-05-23--18h-38m-34s,69,0.0,0.0,4.0,0.0,4.0
2025-05-23--18h-38m-34s,70,0.0,0.0,1.0,0.5,1.5
2025-05-23--18h-38m-34s,71,0.0,0.0,0.0,0.5,0.5
2025-05-23--18h-38m-34s,72,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-38m-34s,74,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-38m-34s,75,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-38m-34s,76,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-38m-34s,77,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-38m-34s,79,0.0,0.0,1.0,0.5,1.5
2025-05-23--18h-38m-34s,80,0.0,0.0,2.0,1.0,3.0
2025-05-23--18h-38m-34s,82,0.0,0.0,2.0,1.5,3.5
2025-05-23--18h-38m-34s,83,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-38m-34s,84,0.0,0.0,0.0,0.5,0.5
2025-05-23--18h-38m-34s,85,0.0,1.0,1.0,0.5,2.5
2025-05-23--18h-38m-34s,87,0.0,0.0,0.0,1.0,1.0
2025-05-23--18h-38m-34s,88,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-38m-34s,89,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-38m-34s,90,0.0,0.0,2.0,1.0,3.0
2025-05-23--18h-38m-34s,91,0.0,0.0,1.0,0.5,1.5
2025-05-23--18h-38m-34s,92,0.0,0.0,1.0,1.5,2.5
2025-05-23--18h-38m-34s,93,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-38m-34s,95,0.0,0.0,1.0,0.5,1.5
2025-05-23--18h-38m-34s,96,0.0,0.0,0.0,0.5,0.5
2025-05-23--18h-38m-34s,97,0.0,0.0,0.0,1.0,1.0
2025-05-23--18h-38m-34s,98,0.5,0.0,0.0,0.5,1.0
2025-05-23--18h-38m-34s,99,0.0,0.0,4.0,1.0,5.0
2025-05-23--18h-38m-34s,100,0.0,0.0,3.0,1.0,4.0
2025-05-23--18h-38m-34s,102,0.0,0.0,0.0,0.5,0.5
2025-05-23--18h-38m-34s,103,0.0,0.0,0.0,0.5,0.5
2025-05-23--18h-38m-34s,104,0.0,1.0,4.0,1.0,6.0
2025-05-23--18h-38m-34s,106,0.0,0.0,0.0,2.5,2.5
2025-05-23--18h-38m-34s,107,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-38m-34s,109,0.0,0.0,0.0,0.5,0.5
2025-05-23--18h-38m-34s,110,0.0,0.0,2.0,0.5,2.5
2025-05-23--18h-38m-34s,111,0.0,0.0,0.0,0.5,0.5
2025-05-23--18h-38m-34s,112,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-38m-34s,113,0.0,0.0,0.0,1.0,1.0
2025-05-23--18h-38m-34s,114,0.0,0.0,0.0,0.5,0.5
2025-05-23--18h-38m-34s,117,0.5,0.0,0.0,0.0,0.5
