theta_estimate,delta_phi_estimate
164.6803804699827,29.629227729230948
156.02256647071903,29.629227729230948
164.6803804699827,0.0
156.02256647071903,29.629227729230948
152.66350015228943,0.0
159.8986733184779,23.776128353464095
156.02256647071903,0.0
144.30974263503938,20.422155428503196
152.66350015228943,18.178642952154597
149.64877808266237,20.422155428503196
159.8986733184779,34.860241695139976
164.6803804699827,44.57026553758209
159.8986733184779,0.0
156.02256647071903,44.57026553758209
149.64877808266237,23.776128353464095
156.02256647071903,0.0
152.66350015228943,23.776128353464095
159.8986733184779,34.860241695139976
171.82876644005026,0.0
164.6803804699827,29.629227729230948
164.6803804699827,29.629227729230948
156.02256647071903,44.57026553758209
164.6803804699827,29.629227729230948
149.64877808266237,49.37277966998537
156.02256647071903,29.629227729230948
152.66350015228943,18.178642952154597
159.8986733184779,0.0
152.66350015228943,26.22280145988524
156.02256647071903,20.422155428503196
156.02256647071903,20.422155428503196
149.64877808266237,29.629227729230948
152.66350015228943,0.0
164.6803804699827,29.629227729230948
141.887652573696,31.422418676020833
159.8986733184779,44.57026553758209
164.6803804699827,29.629227729230948
159.8986733184779,34.860241695139976
149.64877808266237,37.34593353873369
149.64877808266237,29.629227729230948
152.66350015228943,26.22280145988524
152.66350015228943,18.178642952154597
156.02256647071903,20.422155428503196
159.8986733184779,0.0
152.66350015228943,0.0
152.66350015228943,26.22280145988524
149.64877808266237,37.34593353873369
149.64877808266237,20.422155428503196
171.82876644005026,44.57026553758209
152.66350015228943,32.81822951165323
146.88371351522215,26.22280145988524
156.02256647071903,20.422155428503196
149.64877808266237,34.860241695139976
156.02256647071903,0.0
159.8986733184779,34.860241695139976
159.8986733184779,23.776128353464095
159.8986733184779,0.0
159.8986733184779,54.32943647863649
171.82876644005026,44.57026553758209
156.02256647071903,20.422155428503196
159.8986733184779,34.860241695139976
159.8986733184779,34.860241695139976
159.8986733184779,54.32943647863649
164.6803804699827,29.629227729230948
152.66350015228943,18.178642952154597
152.66350015228943,0.0
156.02256647071903,37.34593353873369
156.02256647071903,20.422155428503196
159.8986733184779,23.776128353464095
159.8986733184779,34.860241695139976
156.02256647071903,0.0
171.82876644005026,0.0
156.02256647071903,0.0
164.6803804699827,29.629227729230948
159.8986733184779,34.860241695139976
141.887652573696,23.776128353464095
164.6803804699827,0.0
171.82876644005026,0.0
164.6803804699827,0.0
164.6803804699827,44.57026553758209
171.82876644005026,0.0
159.8986733184779,0.0
156.02256647071903,0.0
156.02256647071903,29.629227729230948
159.8986733184779,23.776128353464095
156.02256647071903,44.57026553758209
156.02256647071903,29.629227729230948
171.82876644005026,0.0
159.8986733184779,23.776128353464095
159.8986733184779,23.776128353464095
152.66350015228943,18.178642952154597
149.64877808266237,0.0
152.66350015228943,32.81822951165323
156.02256647071903,20.422155428503196
159.8986733184779,0.0
156.02256647071903,0.0
156.02256647071903,37.34593353873369
152.66350015228943,18.178642952154597
159.8986733184779,44.57026553758209
156.02256647071903,20.422155428503196
156.02256647071903,29.629227729230948
164.6803804699827,29.629227729230948
171.82876644005026,0.0
164.6803804699827,0.0
156.02256647071903,37.34593353873369
152.66350015228943,32.81822951165323
152.66350015228943,26.22280145988524
152.66350015228943,32.81822951165323
171.82876644005026,0.0
149.64877808266237,37.34593353873369
164.6803804699827,29.629227729230948
156.02256647071903,0.0
156.02256647071903,0.0
156.02256647071903,20.422155428503196
159.8986733184779,34.860241695139976
156.02256647071903,37.34593353873369
171.82876644005026,0.0
159.8986733184779,0.0
152.66350015228943,18.178642952154597
152.66350015228943,0.0
149.64877808266237,0.0
156.02256647071903,29.629227729230948
164.6803804699827,29.629227729230948
156.02256647071903,29.629227729230948
159.8986733184779,34.860241695139976
156.02256647071903,29.629227729230948
171.82876644005026,0.0
144.30974263503938,14.270821369961142
164.6803804699827,29.629227729230948
152.66350015228943,26.22280145988524
164.6803804699827,29.629227729230948
164.6803804699827,29.629227729230948
152.66350015228943,18.178642952154597
164.6803804699827,29.629227729230948
164.6803804699827,44.57026553758209
159.8986733184779,0.0
159.8986733184779,0.0
159.8986733184779,34.860241695139976
164.6803804699827,29.629227729230948
164.6803804699827,0.0
152.66350015228943,18.178642952154597
152.66350015228943,44.57026553758209
164.6803804699827,0.0
152.66350015228943,26.22280145988524
156.02256647071903,29.629227729230948
156.02256647071903,20.422155428503196
152.66350015228943,18.178642952154597
159.8986733184779,34.860241695139976
156.02256647071903,37.34593353873369
156.02256647071903,29.629227729230948
159.8986733184779,34.860241695139976
164.6803804699827,29.629227729230948
156.02256647071903,37.34593353873369
152.66350015228943,0.0
159.8986733184779,34.860241695139976
164.6803804699827,0.0
146.88371351522215,18.178642952154597
141.887652573696,18.178642952154597
156.02256647071903,29.629227729230948
152.66350015228943,18.178642952154597
156.02256647071903,20.422155428503196
159.8986733184779,23.776128353464095
164.6803804699827,29.629227729230948
159.8986733184779,34.860241695139976
152.66350015228943,32.81822951165323
156.02256647071903,20.422155428503196
159.8986733184779,34.860241695139976
156.02256647071903,37.34593353873369
164.6803804699827,29.629227729230948
149.64877808266237,29.629227729230948
164.6803804699827,0.0
