data_dir,C,DB_H,DB_V,SB,N
2025-06-03--07h-41m-54s,39.0,21.0,19.0,0.5,79.5
2025-06-03--07h-41m-54s,37.0,26.0,17.0,0.0,80.0
2025-06-03--07h-41m-54s,39.0,18.0,22.0,0.0,79.0
2025-06-03--07h-41m-54s,42.0,15.0,23.0,0.0,80.0
2025-06-03--07h-41m-54s,40.5,18.0,20.0,1.0,79.5
2025-06-03--07h-41m-54s,35.0,25.0,19.0,0.0,79.0
2025-06-03--07h-41m-54s,38.0,18.0,24.0,0.0,80.0
2025-06-03--07h-41m-54s,38.0,24.0,18.0,0.0,80.0
2025-06-03--07h-41m-54s,35.0,19.0,25.0,0.5,79.5
2025-06-03--07h-41m-54s,37.0,27.0,15.0,0.5,79.5
2025-06-03--07h-41m-54s,36.5,25.0,19.0,0.0,80.5
2025-06-03--07h-41m-54s,34.5,25.0,20.0,0.0,79.5
2025-06-03--07h-41m-54s,34.5,21.0,24.0,0.5,80.0
2025-06-03--07h-41m-54s,44.0,15.0,21.0,0.0,80.0
2025-06-03--07h-41m-54s,35.5,19.0,25.0,0.5,80.0
2025-06-03--07h-41m-54s,39.0,20.0,22.0,0.0,81.0
2025-06-03--07h-41m-54s,43.0,22.0,16.0,0.0,81.0
2025-06-03--07h-41m-54s,44.0,16.0,20.0,0.5,80.5
2025-06-03--07h-41m-54s,34.5,23.0,23.0,0.0,80.5
2025-06-03--07h-41m-54s,36.0,22.0,21.0,0.0,79.0
2025-06-03--07h-41m-54s,37.0,19.0,24.0,0.0,80.0
2025-06-03--07h-41m-54s,38.0,19.0,22.0,1.0,80.0
2025-06-03--07h-41m-54s,40.5,26.0,14.0,0.0,80.5
2025-06-03--07h-41m-54s,33.5,26.0,19.0,0.5,79.0
2025-06-03--07h-41m-54s,39.0,22.0,19.0,0.0,80.0
2025-06-03--07h-41m-54s,37.5,21.0,21.0,0.0,79.5
2025-06-03--07h-41m-54s,37.5,22.0,19.0,2.0,80.5
2025-06-03--07h-41m-54s,41.0,18.0,21.0,1.0,81.0
2025-06-03--07h-41m-54s,43.5,17.0,20.0,0.0,80.5
2025-06-03--07h-41m-54s,33.0,17.0,30.0,0.5,80.5
2025-06-03--07h-41m-54s,40.0,21.0,19.0,0.5,80.5
2025-06-03--07h-41m-54s,37.0,22.0,20.0,0.0,79.0
2025-06-03--07h-41m-54s,37.0,21.0,21.0,0.5,79.5
2025-06-03--07h-41m-54s,37.5,28.0,15.0,0.0,80.5
2025-06-03--07h-41m-54s,41.5,28.0,10.0,0.0,79.5
2025-06-03--07h-41m-54s,40.0,24.0,15.0,0.0,79.0
2025-06-03--07h-41m-54s,31.5,24.0,23.0,1.0,79.5
2025-06-03--07h-41m-54s,34.0,27.0,19.0,0.0,80.0
2025-06-03--07h-41m-54s,38.0,21.0,21.0,0.5,80.5
2025-06-03--07h-41m-54s,45.0,16.0,19.0,0.0,80.0
2025-06-03--07h-41m-54s,39.5,23.0,17.0,1.0,80.5
2025-06-03--07h-41m-54s,42.5,18.0,19.0,0.5,80.0
2025-06-03--07h-41m-54s,41.0,22.0,17.0,1.0,81.0
2025-06-03--07h-41m-54s,41.5,17.0,22.0,0.0,80.5
2025-06-03--07h-41m-54s,38.0,25.0,17.0,0.5,80.5
2025-06-03--07h-41m-54s,37.5,27.0,15.0,0.5,80.0
2025-06-03--07h-41m-54s,46.5,25.0,9.0,0.5,81.0
2025-06-03--07h-41m-54s,39.0,15.0,25.0,0.0,79.0
2025-06-03--07h-41m-54s,41.0,23.0,16.0,0.0,80.0
2025-06-03--07h-41m-54s,40.0,21.0,19.0,0.0,80.0
