data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate,theta_estimate_degrees,delta_phi_estimate_degrees
2025-05-23--18h-16m-59s,1.0,11.0,4.0,24.0,40.0,1.392183159977425,0.1984385210822072,79.76621937589276,11.36968975082828
2025-05-23--18h-16m-59s,0.0,17.0,6.0,17.0,40.0,1.2878481370207542,0.0,73.78826290507496,0.0
2025-05-23--18h-16m-59s,0.0,13.0,9.0,18.0,40.0,1.4690982728642359,0.0,84.1731307250793,0.0
2025-05-23--18h-16m-59s,1.0,12.0,10.0,17.0,40.0,1.5200130804813765,0.2345277804372816,87.090334316262,13.437451997627068
2025-05-23--18h-16m-59s,0.0,11.0,10.0,19.0,40.0,1.5454128903850783,0.0,88.54563622417871,0.0
2025-05-23--18h-16m-59s,0.5,18.0,8.0,13.5,40.0,1.3141821007608674,0.18736105494478966,75.29708788523399,10.73499769345517
2025-05-23--18h-16m-59s,1.0,18.0,3.0,18.0,40.0,1.1802316167641536,0.2281500639200517,67.62229048848762,13.07203575825892
2025-05-23--18h-16m-59s,1.0,13.0,7.0,19.0,40.0,1.4179172430137281,0.2222659806251162,81.24067372351213,12.734902619155687
2025-05-23--18h-16m-59s,0.5,13.0,6.0,20.5,40.0,1.392183159977425,0.1526515855116385,79.76621937589276,8.746291585797271
2025-05-23--18h-16m-59s,1.5,18.0,5.0,15.5,40.0,1.234546524913781,0.2973670565919592,70.73430549010199,17.03787730894717
2025-05-23--18h-16m-59s,1.5,16.0,7.0,15.5,40.0,1.340335289368688,0.2973670565919592,76.79555521327174,17.03787730894717
2025-05-23--18h-16m-59s,1.0,16.0,7.0,16.0,40.0,1.340335289368688,0.2414722726357701,76.79555521327174,13.835342091461985
2025-05-23--18h-16m-59s,0.0,17.0,7.0,16.0,40.0,1.3141821007608674,0.0,75.29708788523399,0.0
2025-05-23--18h-16m-59s,0.5,16.0,4.0,19.5,40.0,1.2613109239596536,0.15645478250875602,72.26779259663445,8.964198722388934
2025-05-23--18h-16m-59s,0.5,16.0,7.0,16.5,40.0,1.340335289368688,0.1698338530039141,76.79555521327174,9.730762995569496
2025-05-23--18h-16m-59s,0.0,12.0,10.0,18.0,40.0,1.5200130804813765,0.0,87.090334316262,0.0
2025-05-23--18h-16m-59s,0.0,15.0,6.0,19.0,40.0,1.340335289368688,0.0,76.79555521327174,0.0
2025-05-23--18h-16m-59s,1.0,12.0,4.0,23.0,40.0,1.3663289246478492,0.20259184530918437,78.28488080897003,11.607657699983509
2025-05-23--18h-16m-59s,1.0,15.0,6.0,18.0,40.0,1.340335289368688,0.2281500639200517,76.79555521327174,13.07203575825892
2025-05-23--18h-16m-59s,1.0,15.0,4.0,20.0,40.0,1.2878481370207542,0.21681495800151976,73.78826290507496,12.42258202879328
2025-05-23--18h-16m-59s,0.5,16.0,12.0,11.5,40.0,1.4690982728642359,0.20259184530918437,84.1731307250793,11.607657699983509
2025-05-23--18h-16m-59s,1.0,13.0,4.0,22.0,40.0,1.340335289368688,0.20701741667234583,76.79555521327174,11.861224261026619
2025-05-23--18h-16m-59s,0.0,13.0,8.0,19.0,40.0,1.4435496611240408,0.0,82.70930309994775,0.0
2025-05-23--18h-16m-59s,0.0,20.0,4.0,16.0,40.0,1.1526235340514657,0.0,66.04046386860252,0.0
2025-05-23--18h-16m-59s,1.0,19.0,5.0,15.0,40.0,1.2075292985086952,0.24907281986978974,69.18633244294116,14.270821369961142
2025-05-23--18h-16m-59s,0.5,12.0,9.0,18.5,40.0,1.4945804282889525,0.1605571994952417,85.63315068381198,9.19924990151734
2025-05-23--18h-16m-59s,1.0,12.0,8.0,19.0,40.0,1.4690982728642359,0.2222659806251162,84.1731307250793,12.734902619155687
2025-05-23--18h-16m-59s,0.0,15.0,6.0,19.0,40.0,1.340335289368688,0.0,76.79555521327174,0.0
2025-05-23--18h-16m-59s,0.5,12.0,7.0,20.5,40.0,1.4435496611240408,0.1526515855116385,82.70930309994775,8.746291585797271
2025-05-23--18h-16m-59s,2.0,16.0,4.0,18.0,40.0,1.2613109239596536,0.3172771730595597,72.26779259663445,18.178642952154597
2025-05-23--18h-16m-59s,0.0,13.0,5.0,22.0,40.0,1.3663289246478492,0.0,78.28488080897003,0.0
2025-05-23--18h-16m-59s,1.5,18.0,6.0,14.5,40.0,1.2613109239596536,0.3068383014885344,72.26779259663445,17.580539668255746
2025-05-23--18h-16m-59s,0.0,12.0,11.0,17.0,40.0,1.5454128903850783,0.0,88.54563622417871,0.0
2025-05-23--18h-16m-59s,0.0,17.0,6.0,17.0,40.0,1.2878481370207542,0.0,73.78826290507496,0.0
2025-05-23--18h-16m-59s,0.5,11.0,9.0,19.5,40.0,1.5200130804813765,0.15645478250875602,87.090334316262,8.964198722388934
2025-05-23--18h-16m-59s,0.0,14.0,9.0,17.0,40.0,1.4435496611240408,0.0,82.70930309994775,0.0
2025-05-23--18h-16m-59s,0.5,12.0,11.0,16.5,40.0,1.5454128903850783,0.1698338530039141,88.54563622417871,9.730762995569496
2025-05-23--18h-16m-59s,0.5,17.0,11.0,11.5,40.0,1.4179172430137281,0.20259184530918437,81.24067372351213,11.607657699983509
2025-05-23--18h-16m-59s,1.0,15.0,5.0,19.0,40.0,1.3141821007608674,0.2222659806251162,75.29708788523399,12.734902619155687
2025-05-23--18h-16m-59s,1.0,16.0,5.0,18.0,40.0,1.2878481370207542,0.2281500639200517,73.78826290507496,13.07203575825892
2025-05-23--18h-16m-59s,0.5,17.0,10.0,12.5,40.0,1.392183159977425,0.1945306253576709,79.76621937589276,11.145783819035133
2025-05-23--18h-16m-59s,0.0,17.0,7.0,16.0,40.0,1.3141821007608674,0.0,75.29708788523399,0.0
