,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,RT,TR,RR,read_time
0,6.3,0,216,0,21457,0,0,0,0,0,213,0,21753,0,0,0,0,4805,3,3,0,1
1,6.7,0,218,0,21452,0,0,0,0,0,235,0,22540,0,0,0,0,4977,0,1,0,1
2,7.1,0,212,0,21536,0,0,0,0,0,223,0,22116,0,0,0,0,4760,1,7,0,1
3,7.5,0,225,0,21298,0,0,0,0,0,247,0,21878,0,0,0,0,4707,2,4,0,1
4,7.9,0,207,0,21440,0,0,0,0,0,241,0,22259,0,0,0,0,4825,7,5,0,1
5,8.3,0,206,0,21180,0,0,0,0,0,206,0,21970,0,0,0,0,4603,3,4,0,1
6,8.7,0,209,0,21470,0,0,0,0,0,252,0,22034,0,0,0,0,4755,4,3,0,1
7,9.1,0,226,0,21390,0,0,0,0,0,251,0,22148,0,0,0,0,4783,5,7,0,1
8,9.5,0,208,0,21108,0,0,0,0,0,252,0,21882,0,0,0,0,4415,4,3,0,1
9,9.9,0,209,0,20221,0,0,0,0,0,224,0,21216,0,0,0,0,2292,2,2,0,1
10,9.95,0,230,0,19719,0,0,0,0,0,226,0,20505,0,0,0,0,1766,2,0,0,1
11,10.0,0,194,0,19515,0,0,0,0,0,244,0,20403,0,0,0,0,1413,1,2,0,1
12,10.05,0,211,0,19321,0,0,0,0,0,246,0,20338,0,0,0,0,1013,0,4,0,1
13,10.1,0,235,0,19638,0,0,0,0,0,223,0,20129,0,0,0,0,714,1,1,0,1
14,10.15,0,234,0,19445,0,0,0,0,0,212,0,19961,0,0,0,0,432,2,0,0,1
15,10.2,0,244,0,19081,0,0,0,0,0,240,0,19765,0,0,0,0,261,1,1,0,1
16,10.25,0,193,0,19041,0,0,0,0,0,238,0,19612,0,0,0,0,111,1,0,0,1
17,10.3,0,211,0,19066,0,0,0,0,0,217,0,20040,0,0,0,0,119,0,1,0,1
18,10.35,0,222,0,19189,0,0,0,0,0,199,0,19894,0,0,0,0,184,1,0,0,1
19,10.4,0,213,0,19126,0,0,0,0,0,232,0,19910,0,0,0,0,392,5,0,0,1
20,10.45,0,205,0,19338,0,0,0,0,0,247,0,19895,0,0,0,0,659,1,1,0,1
21,10.5,0,217,0,19729,0,0,0,0,0,231,0,20125,0,0,0,0,985,4,0,0,1
22,10.55,0,235,0,19493,0,0,0,0,0,204,0,20151,0,0,0,0,1262,3,0,0,1
23,10.6,0,219,0,19827,0,0,0,0,0,248,0,20489,0,0,0,0,1783,2,2,0,1
24,10.65,0,212,0,20156,0,0,0,0,0,236,0,20883,0,0,0,0,2118,2,0,0,1
25,10.7,0,225,0,20326,0,0,0,0,0,237,0,21081,0,0,0,0,2561,2,0,0,1
26,10.75,0,206,0,20558,0,0,0,0,0,233,0,21274,0,0,0,0,2920,2,0,0,1
27,11.1,0,186,0,21257,0,0,0,0,0,230,0,22169,0,0,0,0,4537,6,6,0,1
28,11.5,0,261,0,21396,0,0,0,0,0,204,0,22298,0,0,0,0,4831,2,2,0,1
29,11.9,0,197,0,21179,0,0,0,0,0,210,0,22205,0,0,0,0,4746,5,2,0,1
30,12.3,0,226,0,21336,0,0,0,0,0,246,0,21953,0,0,0,0,4740,1,3,0,1
31,12.7,0,242,0,20756,0,0,0,0,0,243,0,21819,0,0,0,0,4595,10,3,0,1
32,13.1,0,176,0,21086,0,0,0,0,0,224,0,21715,0,0,0,0,4635,1,2,0,1
33,13.5,0,223,0,20937,0,0,0,0,0,244,0,21768,0,0,0,0,4594,2,5,0,1
34,13.9,0,232,0,21041,0,0,0,0,0,250,0,21715,0,0,0,0,4594,3,4,0,1
35,14.3,0,205,0,21158,0,0,0,0,0,248,0,21702,0,0,0,0,4636,4,3,0,1
