,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,RT,TR,RR,read_time
0,6.3,5728,216,0,6638,0,0,369,0,5423,113,115,5915,0,0,0,0,501,0,1,0,1
1,6.7,5573,230,0,6674,0,0,374,0,5480,136,124,5819,0,0,0,0,518,0,0,0,1
2,7.1,5585,213,0,6600,0,0,408,0,5428,131,123,5846,0,0,0,0,474,0,0,0,1
3,7.5,5849,220,0,6664,0,0,362,0,5525,120,117,5994,0,0,0,0,446,1,3,0,1
4,7.9,5660,244,0,6825,0,0,352,0,5505,117,122,5796,0,0,0,0,527,0,0,0,1
5,8.3,5704,221,0,6552,0,0,344,0,5408,143,113,5983,0,0,0,0,548,3,0,0,1
6,8.7,5737,239,0,6683,0,0,355,0,5423,133,132,5927,0,0,0,0,525,1,2,0,1
7,9.1,5788,232,0,6633,0,0,343,0,5408,139,118,6024,0,0,0,0,506,1,0,0,1
8,9.5,5576,212,0,6634,0,0,378,0,5484,135,139,6000,0,0,0,0,462,0,0,0,1
9,9.9,5732,230,0,6560,0,0,359,0,5389,133,107,5750,0,0,0,0,239,0,0,0,1
10,9.95,5470,218,0,6437,0,0,368,0,5300,112,141,5671,0,0,0,0,199,0,0,0,1
11,10.0,5469,207,0,6370,0,0,382,0,5322,119,145,5719,0,0,0,0,176,0,0,0,1
12,10.05,5573,202,0,6419,0,0,395,0,5267,136,121,5720,0,0,0,0,137,1,0,0,1
13,10.1,5529,226,0,6412,0,0,356,0,5271,144,122,5765,0,0,0,0,101,0,0,0,1
14,10.15,5542,204,0,6490,0,0,385,0,5193,121,121,5543,0,0,0,0,60,0,0,0,1
15,10.2,5463,224,0,6308,0,0,369,0,5306,104,132,5696,0,0,0,0,49,0,0,0,1
16,10.25,5630,208,0,6476,0,0,353,0,5275,121,123,5720,0,0,0,0,16,0,0,0,1
17,10.3,5531,231,0,6350,0,0,385,0,5229,140,126,5675,0,0,0,0,14,0,0,0,1
18,10.35,5415,239,0,6495,0,0,354,0,5302,130,133,5577,0,0,0,0,15,0,0,0,1
19,10.4,5518,235,0,6344,0,0,373,0,5423,152,103,5589,0,0,0,0,25,0,0,0,1
20,10.45,5501,212,0,6378,0,0,373,0,5233,127,126,5765,0,0,0,0,43,0,0,0,1
21,10.5,5524,220,0,6501,0,0,366,0,5455,125,125,5762,0,0,0,0,75,0,0,0,1
22,10.55,5721,215,0,6514,0,0,392,0,5404,116,110,5666,0,0,0,0,100,1,0,0,1
23,10.6,5551,201,0,6355,0,0,351,0,5239,110,141,5612,0,0,0,0,128,0,0,0,1
24,10.65,5580,183,0,6460,0,0,343,0,5359,118,112,5756,0,0,0,0,163,0,0,0,1
25,10.7,5702,218,0,6654,0,0,343,0,5166,132,127,5717,0,0,0,0,235,1,0,0,1
26,10.75,5687,226,0,6486,0,0,373,0,5453,118,145,5830,0,0,0,0,245,0,0,0,1
27,11.1,5676,216,0,6563,0,0,359,0,5441,118,112,5862,0,0,0,0,463,0,0,0,1
28,11.5,5598,209,0,6681,0,0,340,0,5403,113,122,5914,0,0,0,0,469,0,0,0,1
29,11.9,5729,199,0,6621,0,0,407,0,5284,121,124,5816,0,0,0,0,509,0,0,0,1
30,12.3,5809,212,0,6685,0,0,354,0,5478,134,123,5881,0,0,0,0,536,0,0,0,1
31,12.7,5762,222,0,6592,0,0,430,0,5314,124,136,5860,0,0,0,0,500,1,1,0,1
32,13.1,5836,224,0,6673,0,0,331,0,5368,135,131,5783,0,0,0,0,470,1,0,0,1
33,13.5,5799,206,0,6590,0,0,314,0,5265,124,118,5882,0,0,0,0,474,1,0,0,1
34,13.9,5704,230,0,6534,0,0,400,0,5269,143,126,5808,0,0,0,0,500,1,1,0,1
35,14.3,5639,198,0,6703,0,0,382,0,5406,142,139,5844,0,0,0,0,499,2,0,0,1
