theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
0.7853981633974483,0.9817477042468103,13.52503267170461,22.05558247447343,6.649777903904503,-8.016280767803348,60,10,32.7C
