detector_a_name,detector_b_name,detector_a_time_tag,detector_b_time_tag,timestamp,tomography_setting_t,tomography_setting_r,data_dir
1,12,2554347203998906880,2554347203998906880,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
9,10,2554347204003458560,2554347204003458560,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,4,2554347204004398592,2554347204004398592,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,4,2554347204014680576,2554347204014680576,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
11,12,2554347204018607616,2554347204018607616,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
2,12,2554347204020285952,2554347204020285952,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
9,11,2554347204020903424,2554347204020903424,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
4,11,2554347204033426944,2554347204033426944,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,4,2554347204034225664,2554347204034225664,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
11,12,2554347204034372096,2554347204034372096,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,10,2554347204037656064,2554347204037656064,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
2,10,2554347204046876672,2554347204046876672,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
1,12,2554347204048006656,2554347204048006656,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
7,11,2554347204052020224,2554347204052020224,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,7,2554347204055256576,2554347204055256576,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
7,9,2554347204064691200,2554347204064691200,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
9,11,2554347204067127808,2554347204067127808,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
7,11,2554347204074105856,2554347204074105856,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
7,12,2554347204076215296,2554347204076215296,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
7,10,2554347204078715392,2554347204078715392,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
7,11,2554347204078966272,2554347204078966272,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,9,2554347204091379712,2554347204091379712,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
1,4,2554347204093599744,2554347204093599744,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
10,12,2554347204100578816,2554347204100578816,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
7,11,2554347204113329152,2554347204113329152,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,7,2554347204126438400,2554347204126438400,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
4,10,2554347204128088576,2554347204128088576,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
1,4,2554347204131178496,2554347204131178496,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
2,11,2554347204132583936,2554347204132583936,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
1,4,2554347204139681792,2554347204139681792,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
10,11,2554347204145624576,2554347204145624576,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
2,9,2554347204151571456,2554347204151571456,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
7,11,2554347204155604992,2554347204155604992,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,11,2554347204158828032,2554347204158828032,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
1,7,2554347204162715136,2554347204162715136,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
4,7,2554347204164275712,2554347204164275712,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
11,12,2554347204174194688,2554347204174194688,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,11,2554347204174332416,2554347204174332416,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,11,2554347204180164096,2554347204180164096,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
10,12,2554347204189033472,2554347204189033472,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
2,7,2554347204196956160,2554347204196956160,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
7,11,2554347204200306688,2554347204200306688,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
10,11,2554347204205505536,2554347204205505536,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,7,2554347204208058368,2554347204208058368,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
4,11,2554347204211678720,2554347204211678720,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
4,11,2554347204214524928,2554347204214524928,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,11,2554347204239485952,2554347204239485952,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
4,12,2554347204240739328,2554347204240739328,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
7,11,2554347204244654592,2554347204244654592,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,12,2554347204245960704,2554347204245960704,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
9,11,2554347204251670528,2554347204251670528,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
4,7,2554347204254897152,2554347204254897152,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
7,12,2554347204258349568,2554347204258349568,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
1,11,2554347204261657600,2554347204261657600,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,7,2554347204265126912,2554347204265126912,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
4,7,2554347204271307264,2554347204271307264,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
7,9,2554347204271461888,2554347204271461888,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
1,10,2554347204276017664,2554347204276017664,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
7,11,2554347204284976640,2554347204284976640,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,11,2554347204286050816,2554347204286050816,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
1,10,2554347204287399936,2554347204287399936,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,7,2554347204287918592,2554347204287918592,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
10,12,2554347204288475648,2554347204288475648,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
4,12,2554347204312001024,2554347204312001024,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
1,11,2554347204312006656,2554347204312006656,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,11,2554347204313466880,2554347204313466880,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,11,2554347204319877120,2554347204319877120,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,11,2554347204333339648,2554347204333339648,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
10,11,2554347204336670208,2554347204336670208,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
9,12,2554347204348331520,2554347204348331520,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
7,9,2554347204351035904,2554347204351035904,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
1,2,2554347204352604672,2554347204352604672,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,11,2554347204353763840,2554347204353763840,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,2,2554347204369337856,2554347204369337856,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
10,11,2554347204371660800,2554347204371660800,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
7,12,2554347204372096512,2554347204372096512,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
7,12,2554347204375326208,2554347204375326208,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
4,12,2554347204380021248,2554347204380021248,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,11,2554347204388938752,2554347204388938752,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
7,10,2554347204389362176,2554347204389362176,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
9,10,2554347204392555008,2554347204392555008,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
2,12,2554347204397567488,2554347204397567488,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
11,12,2554347204400343552,2554347204400343552,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,2,2554347204416638976,2554347204416638976,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,9,2554347204423185408,2554347204423185408,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
4,7,2554347204428633600,2554347204428633600,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
7,11,2554347204429036032,2554347204429036032,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
4,7,2554347204431476736,2554347204431476736,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
9,11,2554347204443047424,2554347204443047424,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
7,9,2554347204444708352,2554347204444708352,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
4,12,2554347204444753408,2554347204444753408,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
4,11,2554347204448052224,2554347204448052224,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,10,2554347204458354176,2554347204458354176,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
4,11,2554347204459222016,2554347204459222016,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,11,2554347204464278528,2554347204464278528,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
1,12,2554347204465018880,2554347204465018880,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
7,9,2554347204476414464,2554347204476414464,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,7,2554347204479775232,2554347204479775232,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
4,11,2554347204480488960,2554347204480488960,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
9,10,2554347204494055424,2554347204494055424,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,2,2554347204498479616,2554347204498479616,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
9,12,2554347204505771008,2554347204505771008,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,9,2554347204507320832,2554347204507320832,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
7,12,2554347204514177536,2554347204514177536,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
10,11,2554347204515698176,2554347204515698176,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
2,9,2554347204515831296,2554347204515831296,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
1,7,2554347204519256576,2554347204519256576,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
2,10,2554347204520530432,2554347204520530432,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
1,10,2554347204521459200,2554347204521459200,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
11,12,2554347204534299648,2554347204534299648,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
9,12,2554347204540180992,2554347204540180992,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
4,7,2554347204547816960,2554347204547816960,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
9,11,2554347204550846976,2554347204550846976,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
4,9,2554347204576234496,2554347204576234496,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
7,12,2554347204579404800,2554347204579404800,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,4,2554347204580370432,2554347204580370432,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
7,10,2554347204583921664,2554347204583921664,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
9,10,2554347204594781696,2554347204594781696,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
2,11,2554347204597193728,2554347204597193728,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
1,4,2554347204603819008,2554347204603819008,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,12,2554347204608960000,2554347204608960000,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,4,2554347204614686208,2554347204614686208,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
4,12,2554347204619968000,2554347204619968000,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
7,9,2554347204621447168,2554347204621447168,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
4,9,2554347204622815744,2554347204622815744,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
10,12,2554347204625644032,2554347204625644032,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,12,2554347204626322432,2554347204626322432,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,2,2554347204627510272,2554347204627510272,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
4,9,2554347204636171264,2554347204636171264,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
4,11,2554347204653099008,2554347204653099008,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
4,7,2554347204660044800,2554347204660044800,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
10,12,2554347204672209920,2554347204672209920,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
2,4,2554347204673762816,2554347204673762816,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
1,4,2554347204682030592,2554347204682030592,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
7,10,2554347204686685184,2554347204686685184,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
7,11,2554347204691282432,2554347204691282432,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,9,2554347204698912768,2554347204698912768,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,11,2554347204712744960,2554347204712744960,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,12,2554347204720360448,2554347204720360448,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,7,2554347204721609728,2554347204721609728,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
7,12,2554347204727253504,2554347204727253504,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
4,7,2554347204728976384,2554347204728976384,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
10,12,2554347204733637632,2554347204733637632,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
9,12,2554347204736430080,2554347204736430080,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
2,12,2554347204738821632,2554347204738821632,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
4,10,2554347204743521792,2554347204743521792,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
1,10,2554347204746748928,2554347204746748928,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
11,12,2554347204748727296,2554347204748727296,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
4,7,2554347204749620224,2554347204749620224,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
4,9,2554347204765735424,2554347204765735424,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
4,7,2554347204769345024,2554347204769345024,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
10,12,2554347204778098176,2554347204778098176,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
11,12,2554347204780336640,2554347204780336640,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,12,2554347204780561408,2554347204780561408,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,12,2554347204781699072,2554347204781699072,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,9,2554347204783869440,2554347204783869440,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,9,2554347204786638848,2554347204786638848,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
2,7,2554347204804207104,2554347204804207104,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
7,12,2554347204806624768,2554347204806624768,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,11,2554347204810921472,2554347204810921472,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
7,9,2554347204817225216,2554347204817225216,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
4,12,2554347204817977344,2554347204817977344,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
1,4,2554347204818674688,2554347204818674688,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
7,11,2554347204823752704,2554347204823752704,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,12,2554347204840148992,2554347204840148992,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
11,12,2554347204842103808,2554347204842103808,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
10,11,2554347204845025792,2554347204845025792,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,7,2554347204848141312,2554347204848141312,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
7,9,2554347204870572544,2554347204870572544,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,9,2554347204873295360,2554347204873295360,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
10,12,2554347204875099136,2554347204875099136,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
11,12,2554347204875145728,2554347204875145728,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
4,9,2554347204879039488,2554347204879039488,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
4,12,2554347204882224640,2554347204882224640,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,9,2554347204885259776,2554347204885259776,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,7,2554347204894066176,2554347204894066176,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
1,9,2554347204894326272,2554347204894326272,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,10,2554347204894916608,2554347204894916608,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
7,12,2554347204895097344,2554347204895097344,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
7,9,2554347204897315328,2554347204897315328,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,9,2554347204897951232,2554347204897951232,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,12,2554347204919495680,2554347204919495680,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
1,9,2554347204922833920,2554347204922833920,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
4,7,2554347204922912768,2554347204922912768,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
4,7,2554347204939270144,2554347204939270144,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
10,11,2554347204950095872,2554347204950095872,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,7,2554347204955467264,2554347204955467264,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,10,2554347204957554688,2554347204957554688,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
10,12,2554347204972154368,2554347204972154368,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
7,10,2554347204973924352,2554347204973924352,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
2,11,2554347204975403520,2554347204975403520,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
1,11,2554347204977595392,2554347204977595392,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
7,12,2554347204984271872,2554347204984271872,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
10,11,2554347204986466816,2554347204986466816,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
1,4,2554347205003483648,2554347205003483648,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
9,11,2554347205004143616,2554347205004143616,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
9,11,2554347205004654080,2554347205004654080,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
7,9,2554347205004654080,2554347205004654080,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
7,11,2554347205004654080,2554347205004654080,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
1,2,2554347205010015232,2554347205010015232,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
10,12,2554347205011190784,2554347205011190784,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
7,12,2554347205030682112,2554347205030682112,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
7,10,2554347205040478720,2554347205040478720,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
10,11,2554347205045949440,2554347205045949440,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
2,10,2554347205055126016,2554347205055126016,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
7,12,2554347205067085312,2554347205067085312,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
4,12,2554347205074716160,2554347205074716160,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
10,11,2554347205083505664,2554347205083505664,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
2,7,2554347205090695168,2554347205090695168,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
4,9,2554347205091657216,2554347205091657216,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
2,12,2554347205094055936,2554347205094055936,2025-06-18--19h-02m-45s,H,H,2025-06-18--19h-02m-17s
4,9,2554347205103747584,2554347205103747584,2025-06-18--19h-02m-44s,H,H,2025-06-18--19h-02m-17s
