Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,97142,16507,113299,16823,210441,33330
1,D,22947,88994,18835,92724,41782,181718
2,R,75933,37746,62494,56884,138427,94630
3,V,16745,95102,16264,91729,33009,186831
4,A,88579,22354,107561,18478,196140,40832
5,L,37714,74091,65106,55648,102820,129739
