Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,25004,84528,32701,72160,57705,156688
1,D,36019,71498,25558,78534,61577,150032
2,R,89216,9944,106600,18563,195816,28507
3,V,72767,29466,94344,27289,167111,56755
4,A,60876,42515,105315,18520,166191,61035
5,L,8398,103400,26632,79097,35030,182497
