data_dir,C,SB,DB_V,DB_H,N
2025-06-24--06h-17m-36s,28.0,53.0,42.0,37.0,160.0
2025-06-24--06h-17m-36s,16.0,61.0,39.0,44.0,160.0
2025-06-24--06h-17m-36s,36.0,46.0,43.0,35.0,160.0
2025-06-24--06h-17m-36s,28.0,51.0,44.0,37.0,160.0
2025-06-24--06h-17m-36s,28.0,47.0,35.0,50.0,160.0
2025-06-24--06h-17m-36s,25.0,61.0,32.0,42.0,160.0
2025-06-24--06h-17m-36s,23.0,56.0,38.0,43.0,160.0
2025-06-24--06h-17m-36s,23.0,55.0,50.0,32.0,160.0
2025-06-24--06h-17m-36s,24.0,62.0,33.0,41.0,160.0
2025-06-24--06h-17m-36s,16.0,65.0,40.0,39.0,160.0
2025-06-24--06h-17m-36s,24.0,61.0,37.0,38.0,160.0
2025-06-24--06h-17m-36s,19.0,51.0,42.0,48.0,160.0
2025-06-24--06h-17m-36s,31.0,47.0,34.0,48.0,160.0
2025-06-24--06h-17m-36s,22.0,47.0,44.0,47.0,160.0
2025-06-24--06h-17m-36s,23.0,53.0,36.0,48.0,160.0
2025-06-24--06h-17m-36s,15.0,64.0,29.0,52.0,160.0
2025-06-24--06h-17m-36s,22.0,55.0,43.0,40.0,160.0
2025-06-24--06h-17m-36s,16.0,61.0,48.0,35.0,160.0
2025-06-24--06h-17m-36s,24.0,61.0,37.0,38.0,160.0
2025-06-24--06h-17m-36s,23.0,49.0,49.0,39.0,160.0
2025-06-24--06h-17m-36s,22.0,61.0,33.0,44.0,160.0
2025-06-24--06h-17m-36s,16.0,54.0,48.0,42.0,160.0
2025-06-24--06h-17m-36s,22.0,65.0,35.0,38.0,160.0
2025-06-24--06h-17m-36s,24.0,67.0,37.0,32.0,160.0
2025-06-24--06h-17m-36s,29.0,55.0,45.0,31.0,160.0
2025-06-24--06h-17m-36s,27.0,49.0,42.0,42.0,160.0
2025-06-24--06h-17m-36s,23.0,49.0,39.0,49.0,160.0
2025-06-24--06h-17m-36s,18.0,50.0,48.0,44.0,160.0
2025-06-24--06h-17m-36s,25.0,49.0,41.0,45.0,160.0
2025-06-24--06h-17m-36s,27.0,61.0,30.0,42.0,160.0
2025-06-24--06h-17m-36s,25.0,61.0,36.0,38.0,160.0
2025-06-24--06h-17m-36s,23.0,50.0,44.0,43.0,160.0
2025-06-24--06h-17m-36s,22.0,56.0,40.0,42.0,160.0
2025-06-24--06h-17m-36s,24.0,56.0,48.0,32.0,160.0
2025-06-24--06h-17m-36s,17.0,69.0,36.0,38.0,160.0
2025-06-24--06h-17m-36s,23.0,49.0,37.0,51.0,160.0
2025-06-24--06h-17m-36s,27.0,63.0,34.0,36.0,160.0
2025-06-24--06h-17m-36s,18.0,57.0,33.0,52.0,160.0
2025-06-24--06h-17m-36s,21.0,52.0,39.0,48.0,160.0
2025-06-24--06h-17m-36s,27.0,56.0,44.0,33.0,160.0
2025-06-24--06h-17m-36s,19.0,56.0,44.0,41.0,160.0
2025-06-24--06h-17m-36s,17.0,63.0,39.0,41.0,160.0
2025-06-24--06h-17m-36s,25.0,66.0,34.0,35.0,160.0
2025-06-24--06h-17m-36s,20.0,60.0,43.0,37.0,160.0
2025-06-24--06h-17m-36s,20.0,59.0,38.0,43.0,160.0
2025-06-24--06h-17m-36s,32.0,61.0,38.0,29.0,160.0
2025-06-24--06h-17m-36s,23.0,61.0,33.0,43.0,160.0
2025-06-24--06h-17m-36s,19.0,47.0,50.0,44.0,160.0
2025-06-24--06h-17m-36s,22.0,63.0,39.0,36.0,160.0
2025-06-24--06h-17m-36s,25.0,69.0,38.0,28.0,160.0
2025-06-24--06h-17m-36s,20.0,62.0,41.0,37.0,160.0
2025-06-24--06h-17m-36s,22.0,57.0,35.0,46.0,160.0
