data_dir,C',HH,SB,VV,N,theta_estimate,delta_phi_estimate,clipped_delta_phi_estimate
2025-06-24--06h-17m-36s,5.0,9.0,14.0,12.0,40.0,1.6458668178716132,0.5323106695762883,0.5323106695762883
2025-06-24--06h-17m-36s,5.0,18.0,12.0,5.0,40.0,1.2397845987056022,0.5678717843424816,0.5678717843424816
2025-06-24--06h-17m-36s,4.0,9.0,14.0,13.0,40.0,1.6709637479564565,0.4829759313365166,0.4829759313365166
2025-06-24--06h-17m-36s,8.0,8.0,10.0,14.0,40.0,1.7213645995715827,0.7284114537660911,0.7284114537660911
2025-06-24--06h-17m-36s,6.0,14.0,12.0,8.0,40.0,1.4202280540182106,0.6113119387722994,0.6113119387722994
2025-06-24--06h-17m-36s,7.0,8.0,17.0,8.0,40.0,1.5707963267948966,0.5651018304981834,0.5651018304981834
2025-06-24--06h-17m-36s,3.0,10.0,16.0,11.0,40.0,1.5957989316942578,0.39747683642448517,0.39747683642448517
2025-06-24--06h-17m-36s,6.0,13.0,14.0,7.0,40.0,1.4202280540182106,0.5744909130707712,0.5744909130707712
2025-06-24--06h-17m-36s,6.0,11.0,12.0,11.0,40.0,1.5707963267948966,0.6113119387722994,0.6113119387722994
2025-06-24--06h-17m-36s,1.0,10.0,19.0,10.0,40.0,1.5707963267948966,0.19983775471936452,0.19983775471936452
2025-06-24--06h-17m-36s,6.0,11.0,13.0,10.0,40.0,1.5457937218955355,0.5920697205069141,0.5920697205069141
2025-06-24--06h-17m-36s,10.0,12.0,7.0,11.0,40.0,1.5457937218955355,0.8762090773201343,0.8762090773201343
2025-06-24--06h-17m-36s,11.0,8.0,14.0,7.0,40.0,1.5457937218955355,0.7238302072304206,0.7238302072304206
2025-06-24--06h-17m-36s,6.0,5.0,12.0,17.0,40.0,1.8754889808102941,0.6113119387722994,0.6113119387722994
2025-06-24--06h-17m-36s,8.0,9.0,10.0,13.0,40.0,1.6709637479564565,0.7284114537660911,0.7284114537660911
2025-06-24--06h-17m-36s,4.0,8.0,17.0,11.0,40.0,1.6458668178716132,0.4422858573935829,0.4422858573935829
2025-06-24--06h-17m-36s,6.0,12.0,12.0,10.0,40.0,1.5207754699891267,0.6113119387722994,0.6113119387722994
2025-06-24--06h-17m-36s,7.0,10.0,12.0,11.0,40.0,1.5957989316942578,0.6490375868605908,0.6490375868605908
2025-06-24--06h-17m-36s,8.0,17.0,12.0,3.0,40.0,1.2132252231493863,0.6823153246563385,0.6823153246563385
2025-06-24--06h-17m-36s,8.0,11.0,16.0,5.0,40.0,1.4202280540182106,0.6113119387722994,0.6113119387722994
2025-06-24--06h-17m-36s,4.0,15.0,10.0,11.0,40.0,1.4706289056333368,0.5583443121449663,0.5583443121449663
2025-06-24--06h-17m-36s,3.0,12.0,9.0,16.0,40.0,1.6709637479564565,0.5167758550811925,0.5167758550811925
2025-06-24--06h-17m-36s,6.0,12.0,10.0,12.0,40.0,1.5707963267948966,0.6560164398284756,0.6560164398284756
2025-06-24--06h-17m-36s,6.0,10.0,17.0,7.0,40.0,1.4957258357181802,0.5296286613722629,0.5296286613722629
2025-06-24--06h-17m-36s,3.0,15.0,15.0,7.0,40.0,1.369438406004566,0.4099044143271262,0.4099044143271262
2025-06-24--06h-17m-36s,6.0,7.0,19.0,8.0,40.0,1.5957989316942578,0.5047751098862029,0.5047751098862029
2025-06-24--06h-17m-36s,8.0,12.0,14.0,6.0,40.0,1.4202280540182106,0.6439449737234801,0.6439449737234801
2025-06-24--06h-17m-36s,4.0,10.0,15.0,11.0,40.0,1.5957989316942578,0.46827124715580803,0.46827124715580803
2025-06-24--06h-17m-36s,3.0,12.0,16.0,9.0,40.0,1.4957258357181802,0.39747683642448517,0.39747683642448517
