detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,0,0,2025-05-23--16h-55m-03s-192783
9,11,SB,0,0,2025-05-23--16h-55m-03s-192783
9,10,SB,0,0,2025-05-23--16h-55m-03s-192783
11,12,SB,0,0,2025-05-23--16h-55m-03s-192783
10,12,SB,0,0,2025-05-23--16h-55m-03s-192783
10,11,DB_V,0,0,2025-05-23--16h-55m-03s-192783
1,9,C,0,0,2025-05-23--16h-55m-03s-192783
1,12,C,0,0,2025-05-23--16h-55m-03s-192783
1,11,C,0,0,2025-05-23--16h-55m-03s-192783
1,10,C,0,0,2025-05-23--16h-55m-03s-192783
1,4,DB_H,0,2,2025-05-23--16h-55m-03s-192783
1,7,SB,0,0,2025-05-23--16h-55m-03s-192783
1,2,SB,0,0,2025-05-23--16h-55m-03s-192783
4,9,C,0,0,2025-05-23--16h-55m-03s-192783
4,12,C,0,0,2025-05-23--16h-55m-03s-192783
4,11,C,0,0,2025-05-23--16h-55m-03s-192783
4,10,C,0,0,2025-05-23--16h-55m-03s-192783
4,7,SB,0,0,2025-05-23--16h-55m-03s-192783
7,9,C,0,0,2025-05-23--16h-55m-03s-192783
7,12,C,0,0,2025-05-23--16h-55m-03s-192783
7,11,C,0,0,2025-05-23--16h-55m-03s-192783
7,10,C,0,0,2025-05-23--16h-55m-03s-192783
2,9,C,0,0,2025-05-23--16h-55m-03s-192783
2,12,C,0,0,2025-05-23--16h-55m-03s-192783
2,11,C,0,0,2025-05-23--16h-55m-03s-192783
2,10,C,0,0,2025-05-23--16h-55m-03s-192783
2,4,SB,0,0,2025-05-23--16h-55m-03s-192783
2,7,DB_V,0,0,2025-05-23--16h-55m-03s-192783
9,12,DB_H,1,0,2025-05-23--16h-55m-03s-219207
9,11,SB,1,0,2025-05-23--16h-55m-03s-219207
9,10,SB,1,0,2025-05-23--16h-55m-03s-219207
11,12,SB,1,1,2025-05-23--16h-55m-03s-219207
10,12,SB,1,0,2025-05-23--16h-55m-03s-219207
10,11,DB_V,1,0,2025-05-23--16h-55m-03s-219207
1,9,C,1,0,2025-05-23--16h-55m-03s-219207
1,12,C,1,0,2025-05-23--16h-55m-03s-219207
1,11,C,1,0,2025-05-23--16h-55m-03s-219207
1,10,C,1,0,2025-05-23--16h-55m-03s-219207
1,4,DB_H,1,0,2025-05-23--16h-55m-03s-219207
1,7,SB,1,1,2025-05-23--16h-55m-03s-219207
1,2,SB,1,0,2025-05-23--16h-55m-03s-219207
4,9,C,1,0,2025-05-23--16h-55m-03s-219207
4,12,C,1,0,2025-05-23--16h-55m-03s-219207
4,11,C,1,0,2025-05-23--16h-55m-03s-219207
4,10,C,1,0,2025-05-23--16h-55m-03s-219207
4,7,SB,1,0,2025-05-23--16h-55m-03s-219207
7,9,C,1,0,2025-05-23--16h-55m-03s-219207
7,12,C,1,0,2025-05-23--16h-55m-03s-219207
7,11,C,1,0,2025-05-23--16h-55m-03s-219207
7,10,C,1,0,2025-05-23--16h-55m-03s-219207
2,9,C,1,0,2025-05-23--16h-55m-03s-219207
2,12,C,1,0,2025-05-23--16h-55m-03s-219207
2,11,C,1,0,2025-05-23--16h-55m-03s-219207
2,10,C,1,0,2025-05-23--16h-55m-03s-219207
2,4,SB,1,0,2025-05-23--16h-55m-03s-219207
2,7,DB_V,1,0,2025-05-23--16h-55m-03s-219207
9,12,DB_H,2,1,2025-05-23--16h-55m-03s-239468
9,11,SB,2,0,2025-05-23--16h-55m-03s-239468
9,10,SB,2,0,2025-05-23--16h-55m-03s-239468
11,12,SB,2,0,2025-05-23--16h-55m-03s-239468
10,12,SB,2,0,2025-05-23--16h-55m-03s-239468
10,11,DB_V,2,0,2025-05-23--16h-55m-03s-239468
1,9,C,2,0,2025-05-23--16h-55m-03s-239468
1,12,C,2,0,2025-05-23--16h-55m-03s-239468
1,11,C,2,0,2025-05-23--16h-55m-03s-239468
1,10,C,2,0,2025-05-23--16h-55m-03s-239468
1,4,DB_H,2,0,2025-05-23--16h-55m-03s-239468
1,7,SB,2,0,2025-05-23--16h-55m-03s-239468
1,2,SB,2,0,2025-05-23--16h-55m-03s-239468
4,9,C,2,0,2025-05-23--16h-55m-03s-239468
4,12,C,2,0,2025-05-23--16h-55m-03s-239468
4,11,C,2,0,2025-05-23--16h-55m-03s-239468
4,10,C,2,0,2025-05-23--16h-55m-03s-239468
4,7,SB,2,0,2025-05-23--16h-55m-03s-239468
7,9,C,2,0,2025-05-23--16h-55m-03s-239468
7,12,C,2,0,2025-05-23--16h-55m-03s-239468
7,11,C,2,0,2025-05-23--16h-55m-03s-239468
7,10,C,2,0,2025-05-23--16h-55m-03s-239468
2,9,C,2,0,2025-05-23--16h-55m-03s-239468
2,12,C,2,0,2025-05-23--16h-55m-03s-239468
2,11,C,2,0,2025-05-23--16h-55m-03s-239468
2,10,C,2,0,2025-05-23--16h-55m-03s-239468
2,4,SB,2,0,2025-05-23--16h-55m-03s-239468
2,7,DB_V,2,0,2025-05-23--16h-55m-03s-239468
9,12,DB_H,3,1,2025-05-23--16h-55m-03s-259312
9,11,SB,3,0,2025-05-23--16h-55m-03s-259312
9,10,SB,3,0,2025-05-23--16h-55m-03s-259312
11,12,SB,3,0,2025-05-23--16h-55m-03s-259312
10,12,SB,3,0,2025-05-23--16h-55m-03s-259312
10,11,DB_V,3,0,2025-05-23--16h-55m-03s-259312
1,9,C,3,0,2025-05-23--16h-55m-03s-259312
1,12,C,3,1,2025-05-23--16h-55m-03s-259312
1,11,C,3,0,2025-05-23--16h-55m-03s-259312
1,10,C,3,0,2025-05-23--16h-55m-03s-259312
1,4,DB_H,3,2,2025-05-23--16h-55m-03s-259312
1,7,SB,3,0,2025-05-23--16h-55m-03s-259312
1,2,SB,3,0,2025-05-23--16h-55m-03s-259312
4,9,C,3,0,2025-05-23--16h-55m-03s-259312
4,12,C,3,0,2025-05-23--16h-55m-03s-259312
4,11,C,3,0,2025-05-23--16h-55m-03s-259312
4,10,C,3,0,2025-05-23--16h-55m-03s-259312
4,7,SB,3,0,2025-05-23--16h-55m-03s-259312
7,9,C,3,0,2025-05-23--16h-55m-03s-259312
7,12,C,3,0,2025-05-23--16h-55m-03s-259312
7,11,C,3,0,2025-05-23--16h-55m-03s-259312
7,10,C,3,0,2025-05-23--16h-55m-03s-259312
2,9,C,3,0,2025-05-23--16h-55m-03s-259312
2,12,C,3,0,2025-05-23--16h-55m-03s-259312
2,11,C,3,0,2025-05-23--16h-55m-03s-259312
2,10,C,3,0,2025-05-23--16h-55m-03s-259312
2,4,SB,3,0,2025-05-23--16h-55m-03s-259312
2,7,DB_V,3,0,2025-05-23--16h-55m-03s-259312
9,12,DB_H,5,0,2025-05-23--16h-55m-03s-297665
9,11,SB,5,0,2025-05-23--16h-55m-03s-297665
9,10,SB,5,0,2025-05-23--16h-55m-03s-297665
11,12,SB,5,0,2025-05-23--16h-55m-03s-297665
10,12,SB,5,0,2025-05-23--16h-55m-03s-297665
10,11,DB_V,5,0,2025-05-23--16h-55m-03s-297665
