data_dir,C,DB_H,DB_V,SB,N
2025-05-29--06h-21m-32s,6.5,123.0,4.0,26.5,160.0
2025-05-29--06h-21m-32s,6.0,125.0,3.0,26.0,160.0
2025-05-29--06h-21m-32s,5.5,123.0,3.0,28.5,160.0
2025-05-29--06h-21m-32s,7.0,114.0,3.0,36.0,160.0
2025-05-29--06h-21m-32s,4.5,121.0,3.0,31.5,160.0
2025-05-29--06h-21m-32s,4.5,119.0,6.0,30.5,160.0
2025-05-29--06h-21m-32s,5.5,128.0,2.0,24.5,160.0
2025-05-29--06h-21m-32s,6.5,121.0,7.0,25.5,160.0
2025-05-29--06h-21m-32s,7.0,112.0,4.0,37.0,160.0
2025-05-29--06h-21m-32s,3.0,129.0,4.0,24.0,160.0
2025-05-29--06h-21m-32s,6.0,117.0,2.0,35.0,160.0
2025-05-29--06h-21m-32s,3.5,123.0,6.0,27.5,160.0
2025-05-29--06h-21m-32s,7.0,121.0,4.0,28.0,160.0
2025-05-29--06h-21m-32s,6.0,123.0,3.0,28.0,160.0
2025-05-29--06h-21m-32s,7.0,117.0,5.0,31.0,160.0
2025-05-29--06h-21m-32s,2.5,122.0,3.0,32.5,160.0
2025-05-29--06h-21m-32s,6.5,122.0,6.0,25.5,160.0
2025-05-29--06h-21m-32s,8.0,123.0,3.0,26.0,160.0
2025-05-29--06h-21m-32s,9.5,117.0,4.0,29.5,160.0
2025-05-29--06h-21m-32s,6.5,127.0,1.0,25.5,160.0
2025-05-29--06h-21m-32s,6.0,123.0,3.0,28.0,160.0
2025-05-29--06h-21m-32s,8.5,123.0,2.0,26.5,160.0
2025-05-29--06h-21m-32s,5.0,123.0,3.0,29.0,160.0
2025-05-29--06h-21m-32s,5.0,118.0,2.0,35.0,160.0
2025-05-29--06h-21m-32s,5.5,124.0,2.0,28.5,160.0
2025-05-29--06h-21m-32s,4.0,125.0,2.0,29.0,160.0
2025-05-29--06h-21m-32s,7.0,117.0,3.0,33.0,160.0
2025-05-29--06h-21m-32s,5.5,123.0,3.0,28.5,160.0
2025-05-29--06h-21m-32s,8.0,120.0,5.0,27.0,160.0
2025-05-29--06h-21m-32s,3.0,129.0,3.0,25.0,160.0
2025-05-29--06h-21m-32s,5.5,124.0,4.0,26.5,160.0
2025-05-29--06h-21m-32s,4.0,115.0,6.0,35.0,160.0
2025-05-29--06h-21m-32s,4.5,124.0,5.0,26.5,160.0
2025-05-29--06h-21m-32s,6.5,114.0,6.0,33.5,160.0
2025-05-29--06h-21m-32s,5.5,123.0,3.0,28.5,160.0
2025-05-29--06h-21m-32s,4.0,118.0,3.0,35.0,160.0
2025-05-29--06h-21m-32s,3.0,128.0,2.0,27.0,160.0
2025-05-29--06h-21m-32s,7.0,120.0,6.0,27.0,160.0
2025-05-29--06h-21m-32s,6.5,124.0,4.0,25.5,160.0
2025-05-29--06h-21m-32s,6.0,117.0,2.0,35.0,160.0
