data_dir,C',HH,SB,VV,N,theta_estimate,delta_phi_estimate,clipped_delta_phi_estimate
2025-07-08--10h-35m-04s,3.0,30.0,6.0,1.0,40.0,0.759761932507315,0.6096235924329293,0.6096235924329293
2025-07-08--10h-35m-04s,3.0,31.0,4.0,2.0,40.0,0.759761932507315,0.7113378028600741,0.7113378028600741
2025-07-08--10h-35m-04s,5.0,28.0,7.0,0.0,40.0,0.7953988301841436,0.6988788901742906,0.6988788901742906
2025-07-08--10h-35m-04s,4.0,32.0,3.0,1.0,40.0,0.6840812317953292,0.8594585239348226,0.8594585239348226
2025-07-08--10h-35m-04s,2.0,26.0,11.0,1.0,40.0,0.8956647938578649,0.3869474191522863,0.3869474191522863
2025-07-08--10h-35m-04s,6.0,28.0,4.0,2.0,40.0,0.863211890069541,0.8894534291566397,0.8894534291566397
2025-07-08--10h-35m-04s,3.0,29.0,6.0,2.0,40.0,0.8298316245918765,0.6096235924329293,0.6096235924329293
2025-07-08--10h-35m-04s,4.0,29.0,7.0,0.0,40.0,0.759761932507315,0.6425930290654898,0.6425930290654898
2025-07-08--10h-35m-04s,4.0,32.0,4.0,0.0,40.0,0.6435011087932843,0.7853981633974483,0.7853981633974483
2025-07-08--10h-35m-04s,3.0,32.0,5.0,0.0,40.0,0.6435011087932843,0.6547855203539177,0.6547855203539177
2025-07-08--10h-35m-04s,7.0,28.0,3.0,2.0,40.0,0.863211890069541,0.9983935107459703,0.9983935107459703
2025-07-08--10h-35m-04s,3.0,32.0,2.0,3.0,40.0,0.759761932507315,0.8894534291566397,0.8894534291566397
2025-07-08--10h-35m-04s,3.0,29.0,7.0,1.0,40.0,0.7953988301841436,0.5724028160489264,0.5724028160489264
2025-07-08--10h-35m-04s,5.0,33.0,2.0,0.0,40.0,0.6005941268660511,1.0147237473422375,1.0147237473422375
2025-07-08--10h-35m-04s,3.0,29.0,6.0,2.0,40.0,0.8298316245918765,0.6096235924329293,0.6096235924329293
2025-07-08--10h-35m-04s,9.0,23.0,7.0,1.0,40.0,0.9884320889261531,0.8501450805425232,0.8501450805425232
2025-07-08--10h-35m-04s,5.0,28.0,6.0,1.0,40.0,0.8298316245918765,0.73837168662659,0.73837168662659
2025-07-08--10h-35m-04s,8.0,27.0,3.0,2.0,40.0,0.8956647938578649,1.0298009952265428,1.0298009952265428
2025-07-08--10h-35m-04s,5.0,33.0,2.0,0.0,40.0,0.6005941268660511,1.0147237473422375,1.0147237473422375
2025-07-08--10h-35m-04s,3.0,33.0,4.0,0.0,40.0,0.6005941268660511,0.7113378028600741,0.7113378028600741
2025-07-08--10h-35m-04s,5.0,23.0,11.0,1.0,40.0,0.9884320889261531,0.5864951116764536,0.5864951116764536
2025-07-08--10h-35m-04s,4.0,30.0,6.0,0.0,40.0,0.7227342478134156,0.681342897638257,0.681342897638257
2025-07-08--10h-35m-04s,6.0,29.0,3.0,2.0,40.0,0.8298316245918765,0.9611727343619674,0.9611727343619674
2025-07-08--10h-35m-04s,2.0,33.0,4.0,1.0,40.0,0.6435011087932843,0.6096235924329293,0.6096235924329293
2025-07-08--10h-35m-04s,9.0,23.0,6.0,2.0,40.0,1.0180812136981134,0.8894534291566397,0.8894534291566397
2025-07-08--10h-35m-04s,5.0,33.0,2.0,0.0,40.0,0.6005941268660511,1.0147237473422375,1.0147237473422375
2025-07-08--10h-35m-04s,2.0,30.0,4.0,4.0,40.0,0.863211890069541,0.6096235924329293,0.6096235924329293
2025-07-08--10h-35m-04s,5.0,30.0,5.0,0.0,40.0,0.7227342478134156,0.7853981633974483,0.7853981633974483
2025-07-08--10h-35m-04s,8.0,26.0,4.0,2.0,40.0,0.9272952180016122,0.9611727343619674,0.9611727343619674
