detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,0,0,2025-05-23--16h-57m-59s-548364
9,11,SB,0,0,2025-05-23--16h-57m-59s-548364
9,10,SB,0,0,2025-05-23--16h-57m-59s-548364
11,12,SB,0,0,2025-05-23--16h-57m-59s-548364
10,12,SB,0,0,2025-05-23--16h-57m-59s-548364
10,11,DB_V,0,3,2025-05-23--16h-57m-59s-548364
1,9,C,0,0,2025-05-23--16h-57m-59s-548364
1,12,C,0,0,2025-05-23--16h-57m-59s-548364
1,11,C,0,0,2025-05-23--16h-57m-59s-548364
1,10,C,0,0,2025-05-23--16h-57m-59s-548364
1,4,DB_H,0,0,2025-05-23--16h-57m-59s-548364
1,7,SB,0,0,2025-05-23--16h-57m-59s-548364
1,2,SB,0,0,2025-05-23--16h-57m-59s-548364
4,9,C,0,0,2025-05-23--16h-57m-59s-548364
4,12,C,0,0,2025-05-23--16h-57m-59s-548364
4,11,C,0,0,2025-05-23--16h-57m-59s-548364
4,10,C,0,0,2025-05-23--16h-57m-59s-548364
4,7,SB,0,0,2025-05-23--16h-57m-59s-548364
7,9,C,0,0,2025-05-23--16h-57m-59s-548364
7,12,C,0,0,2025-05-23--16h-57m-59s-548364
7,11,C,0,0,2025-05-23--16h-57m-59s-548364
7,10,C,0,0,2025-05-23--16h-57m-59s-548364
2,9,C,0,0,2025-05-23--16h-57m-59s-548364
2,12,C,0,0,2025-05-23--16h-57m-59s-548364
2,11,C,0,0,2025-05-23--16h-57m-59s-548364
2,10,C,0,0,2025-05-23--16h-57m-59s-548364
2,4,SB,0,0,2025-05-23--16h-57m-59s-548364
2,7,DB_V,0,1,2025-05-23--16h-57m-59s-548364
9,12,DB_H,1,0,2025-05-23--16h-57m-59s-576522
9,11,SB,1,0,2025-05-23--16h-57m-59s-576522
9,10,SB,1,0,2025-05-23--16h-57m-59s-576522
11,12,SB,1,0,2025-05-23--16h-57m-59s-576522
10,12,SB,1,0,2025-05-23--16h-57m-59s-576522
10,11,DB_V,1,1,2025-05-23--16h-57m-59s-576522
1,9,C,1,0,2025-05-23--16h-57m-59s-576522
1,12,C,1,0,2025-05-23--16h-57m-59s-576522
1,11,C,1,0,2025-05-23--16h-57m-59s-576522
1,10,C,1,0,2025-05-23--16h-57m-59s-576522
1,4,DB_H,1,0,2025-05-23--16h-57m-59s-576522
1,7,SB,1,0,2025-05-23--16h-57m-59s-576522
1,2,SB,1,0,2025-05-23--16h-57m-59s-576522
4,9,C,1,0,2025-05-23--16h-57m-59s-576522
4,12,C,1,0,2025-05-23--16h-57m-59s-576522
4,11,C,1,0,2025-05-23--16h-57m-59s-576522
4,10,C,1,0,2025-05-23--16h-57m-59s-576522
4,7,SB,1,0,2025-05-23--16h-57m-59s-576522
7,9,C,1,0,2025-05-23--16h-57m-59s-576522
7,12,C,1,0,2025-05-23--16h-57m-59s-576522
7,11,C,1,0,2025-05-23--16h-57m-59s-576522
7,10,C,1,0,2025-05-23--16h-57m-59s-576522
2,9,C,1,0,2025-05-23--16h-57m-59s-576522
2,12,C,1,0,2025-05-23--16h-57m-59s-576522
2,11,C,1,0,2025-05-23--16h-57m-59s-576522
2,10,C,1,0,2025-05-23--16h-57m-59s-576522
2,4,SB,1,0,2025-05-23--16h-57m-59s-576522
2,7,DB_V,1,0,2025-05-23--16h-57m-59s-576522
9,12,DB_H,2,0,2025-05-23--16h-57m-59s-595660
9,11,SB,2,0,2025-05-23--16h-57m-59s-595660
9,10,SB,2,0,2025-05-23--16h-57m-59s-595660
11,12,SB,2,0,2025-05-23--16h-57m-59s-595660
10,12,SB,2,0,2025-05-23--16h-57m-59s-595660
10,11,DB_V,2,1,2025-05-23--16h-57m-59s-595660
1,9,C,2,0,2025-05-23--16h-57m-59s-595660
1,12,C,2,0,2025-05-23--16h-57m-59s-595660
1,11,C,2,0,2025-05-23--16h-57m-59s-595660
1,10,C,2,0,2025-05-23--16h-57m-59s-595660
