data_dir,C,SB,DB_V,DB_H,N
2025-06-18--18h-46m-29s,30.0,12.0,1.0,37.0,80.0
2025-06-18--18h-46m-29s,43.0,8.0,1.0,28.0,80.0
2025-06-18--18h-46m-29s,39.0,10.0,0.0,31.0,80.0
2025-06-18--18h-46m-29s,41.0,9.0,0.0,30.0,80.0
2025-06-18--18h-46m-29s,48.0,9.0,0.0,23.0,80.0
2025-06-18--18h-46m-29s,34.0,12.0,2.0,32.0,80.0
2025-06-18--18h-46m-29s,35.0,11.0,0.0,34.0,80.0
2025-06-18--18h-46m-29s,38.0,12.0,0.0,30.0,80.0
2025-06-18--18h-46m-29s,40.0,8.0,2.0,30.0,80.0
2025-06-18--18h-46m-29s,42.0,8.0,1.0,29.0,80.0
2025-06-18--18h-46m-29s,33.0,10.0,1.0,36.0,80.0
2025-06-18--18h-46m-29s,34.0,15.0,1.0,30.0,80.0
2025-06-18--18h-46m-29s,43.0,12.0,0.0,25.0,80.0
2025-06-18--18h-46m-29s,37.0,10.0,1.0,32.0,80.0
2025-06-18--18h-46m-29s,45.0,6.0,1.0,28.0,80.0
2025-06-18--18h-46m-29s,44.0,7.0,0.0,29.0,80.0
2025-06-18--18h-46m-29s,41.0,12.0,0.0,27.0,80.0
2025-06-18--18h-46m-29s,33.0,15.0,2.0,30.0,80.0
2025-06-18--18h-46m-29s,39.0,8.0,1.0,32.0,80.0
2025-06-18--18h-46m-29s,40.0,7.0,0.0,33.0,80.0
2025-06-18--18h-46m-29s,38.0,13.0,0.0,29.0,80.0
2025-06-18--18h-46m-29s,43.0,9.0,0.0,28.0,80.0
2025-06-18--18h-46m-29s,35.0,10.0,0.0,35.0,80.0
2025-06-18--18h-46m-29s,36.0,15.0,1.0,28.0,80.0
2025-06-18--18h-46m-29s,35.0,10.0,0.0,35.0,80.0
2025-06-18--18h-46m-29s,39.0,14.0,0.0,27.0,80.0
2025-06-18--18h-46m-29s,37.0,11.0,1.0,31.0,80.0
2025-06-18--18h-46m-29s,36.0,11.0,0.0,33.0,80.0
2025-06-18--18h-46m-29s,35.0,20.0,1.0,24.0,80.0
2025-06-18--18h-46m-29s,41.0,10.0,0.0,29.0,80.0
2025-06-18--18h-46m-29s,40.0,12.0,0.0,28.0,80.0
2025-06-18--18h-46m-29s,36.0,15.0,3.0,26.0,80.0
2025-06-18--18h-46m-29s,39.0,14.0,1.0,26.0,80.0
2025-06-18--18h-46m-29s,40.0,6.0,1.0,33.0,80.0
2025-06-18--18h-46m-29s,46.0,12.0,0.0,22.0,80.0
2025-06-18--18h-46m-29s,41.0,9.0,1.0,29.0,80.0
2025-06-18--18h-46m-29s,44.0,11.0,2.0,23.0,80.0
2025-06-18--18h-46m-29s,38.0,7.0,1.0,34.0,80.0
2025-06-18--18h-46m-29s,34.0,11.0,1.0,34.0,80.0
2025-06-18--18h-46m-29s,43.0,6.0,1.0,30.0,80.0
2025-06-18--18h-46m-29s,38.0,10.0,0.0,32.0,80.0
2025-06-18--18h-46m-29s,35.0,13.0,2.0,30.0,80.0
2025-06-18--18h-46m-29s,45.0,12.0,4.0,19.0,80.0
2025-06-18--18h-46m-29s,38.0,10.0,1.0,31.0,80.0
2025-06-18--18h-46m-29s,43.0,9.0,0.0,28.0,80.0
2025-06-18--18h-46m-29s,32.0,8.0,2.0,38.0,80.0
2025-06-18--18h-46m-29s,39.0,16.0,2.0,23.0,80.0
2025-06-18--18h-46m-29s,49.0,13.0,1.0,17.0,80.0
2025-06-18--18h-46m-29s,39.0,9.0,1.0,31.0,80.0
2025-06-18--18h-46m-29s,39.0,9.0,0.0,32.0,80.0
2025-06-18--18h-46m-29s,37.0,10.0,1.0,32.0,80.0
2025-06-18--18h-46m-29s,32.0,15.0,1.0,32.0,80.0
2025-06-18--18h-46m-29s,40.0,11.0,2.0,27.0,80.0
2025-06-18--18h-46m-29s,48.0,7.0,0.0,25.0,80.0
2025-06-18--18h-46m-29s,38.0,9.0,1.0,32.0,80.0
2025-06-18--18h-46m-29s,40.0,14.0,2.0,24.0,80.0
2025-06-18--18h-46m-29s,43.0,3.0,0.0,34.0,80.0
2025-06-18--18h-46m-29s,40.0,8.0,2.0,30.0,80.0
2025-06-18--18h-46m-29s,31.0,13.0,1.0,35.0,80.0
2025-06-18--18h-46m-29s,39.0,10.0,1.0,30.0,80.0
2025-06-18--18h-46m-29s,43.0,13.0,0.0,24.0,80.0
2025-06-18--18h-46m-29s,30.0,13.0,0.0,37.0,80.0
2025-06-18--18h-46m-29s,51.0,7.0,2.0,20.0,80.0
2025-06-18--18h-46m-29s,30.0,14.0,0.0,36.0,80.0
2025-06-18--18h-46m-29s,31.0,11.0,0.0,38.0,80.0
2025-06-18--18h-46m-29s,47.0,10.0,1.0,22.0,80.0
2025-06-18--18h-46m-29s,37.0,16.0,0.0,27.0,80.0
2025-06-18--18h-46m-29s,37.0,8.0,0.0,35.0,80.0
2025-06-18--18h-46m-29s,46.0,12.0,2.0,20.0,80.0
2025-06-18--18h-46m-29s,35.0,10.0,0.0,35.0,80.0
