theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
1.5707963267948966,0.5890486225480862,26.049999999999997,45.0,-15.424999999999997,-44.99999999999999,5e-05,30000
