data_dir,C,DB_H,DB_V,SB,N
2025-06-02--22h-03m-02s,16.5,1.0,85.0,17.5,120.0
2025-06-02--22h-03m-02s,15.0,3.0,82.0,19.5,119.5
2025-06-02--22h-03m-02s,16.0,1.0,92.0,10.5,119.5
2025-06-02--22h-03m-02s,14.0,4.0,90.0,13.0,121.0
2025-06-02--22h-03m-02s,9.5,4.0,89.0,17.0,119.5
2025-06-02--22h-03m-02s,17.5,2.0,89.0,12.0,120.5
2025-06-02--22h-03m-02s,19.0,1.0,86.0,13.5,119.5
2025-06-02--22h-03m-02s,14.5,4.0,90.0,11.5,120.0
2025-06-02--22h-03m-02s,13.5,2.0,92.0,13.0,120.5
2025-06-02--22h-03m-02s,12.5,1.0,91.0,15.5,120.0
2025-06-02--22h-03m-02s,11.5,3.0,90.0,15.0,119.5
2025-06-02--22h-03m-02s,11.0,3.0,93.0,12.0,119.0
2025-06-02--22h-03m-02s,18.0,5.0,81.0,16.5,120.5
2025-06-02--22h-03m-02s,19.0,4.0,83.0,13.5,119.5
2025-06-02--22h-03m-02s,13.5,5.0,83.0,17.5,119.0
2025-06-02--22h-03m-02s,17.5,3.0,87.0,12.5,120.0
2025-06-02--22h-03m-02s,11.5,3.0,83.0,21.5,119.0
2025-06-02--22h-03m-02s,18.5,4.0,88.0,9.0,119.5
2025-06-02--22h-03m-02s,13.5,2.0,85.0,19.5,120.0
2025-06-02--22h-03m-02s,18.0,3.0,92.0,7.0,120.0
2025-06-02--22h-03m-02s,13.5,0.0,91.0,14.5,119.0
2025-06-02--22h-03m-02s,19.5,7.0,81.0,13.5,121.0
2025-06-02--22h-03m-02s,16.5,5.0,80.0,18.0,119.5
2025-06-02--22h-03m-02s,19.5,2.0,85.0,13.5,120.0
2025-06-02--22h-03m-02s,15.0,0.0,93.0,11.0,119.0
2025-06-02--22h-03m-02s,11.0,2.0,92.0,15.0,120.0
2025-06-02--22h-03m-02s,14.5,5.0,85.0,15.5,120.0
2025-06-02--22h-03m-02s,16.5,2.0,89.0,12.5,120.0
2025-06-02--22h-03m-02s,21.5,5.0,82.0,11.5,120.0
2025-06-02--22h-03m-02s,18.0,3.0,81.0,18.0,120.0
2025-06-02--22h-03m-02s,13.5,3.0,90.0,14.5,121.0
2025-06-02--22h-03m-02s,17.0,2.0,86.0,15.0,120.0
2025-06-02--22h-03m-02s,16.5,3.0,85.0,14.5,119.0
2025-06-02--22h-03m-02s,14.5,2.0,90.0,13.5,120.0
2025-06-02--22h-03m-02s,16.5,5.0,81.0,17.0,119.5
2025-06-02--22h-03m-02s,16.0,4.0,84.0,17.5,121.5
2025-06-02--22h-03m-02s,12.5,5.0,85.0,17.0,119.5
