data_dir,C,SB,DB_V,DB_H,N
2025-07-08--10h-56m-10s,21.0,17.0,118.0,4.0,160.0
2025-07-08--10h-56m-10s,25.0,23.0,109.0,3.0,160.0
2025-07-08--10h-56m-10s,19.0,26.0,113.0,2.0,160.0
2025-07-08--10h-56m-10s,23.0,22.0,112.0,3.0,160.0
2025-07-08--10h-56m-10s,21.0,21.0,114.0,4.0,160.0
2025-07-08--10h-56m-10s,19.0,18.0,120.0,3.0,160.0
2025-07-08--10h-56m-10s,21.0,25.0,113.0,1.0,160.0
2025-07-08--10h-56m-10s,20.0,18.0,113.0,9.0,160.0
2025-07-08--10h-56m-10s,21.0,18.0,117.0,4.0,160.0
2025-07-08--10h-56m-10s,13.0,21.0,125.0,1.0,160.0
2025-07-08--10h-56m-10s,19.0,28.0,111.0,2.0,160.0
2025-07-08--10h-56m-10s,21.0,23.0,113.0,3.0,160.0
2025-07-08--10h-56m-10s,18.0,17.0,122.0,3.0,160.0
2025-07-08--10h-56m-10s,19.0,28.0,111.0,2.0,160.0
2025-07-08--10h-56m-10s,24.0,22.0,110.0,4.0,160.0
2025-07-08--10h-56m-10s,30.0,22.0,102.0,6.0,160.0
2025-07-08--10h-56m-10s,23.0,27.0,107.0,3.0,160.0
2025-07-08--10h-56m-10s,13.0,29.0,113.0,5.0,160.0
2025-07-08--10h-56m-10s,18.0,21.0,114.0,7.0,160.0
2025-07-08--10h-56m-10s,18.0,29.0,110.0,3.0,160.0
2025-07-08--10h-56m-10s,31.0,20.0,106.0,3.0,160.0
2025-07-08--10h-56m-10s,22.0,27.0,106.0,5.0,160.0
2025-07-08--10h-56m-10s,23.0,25.0,106.0,6.0,160.0
2025-07-08--10h-56m-10s,15.0,18.0,124.0,3.0,160.0
2025-07-08--10h-56m-10s,24.0,23.0,111.0,2.0,160.0
2025-07-08--10h-56m-10s,23.0,29.0,105.0,3.0,160.0
2025-07-08--10h-56m-10s,21.0,24.0,113.0,2.0,160.0
2025-07-08--10h-56m-10s,17.0,19.0,122.0,2.0,160.0
2025-07-08--10h-56m-10s,27.0,26.0,105.0,2.0,160.0
2025-07-08--10h-56m-10s,21.0,23.0,114.0,2.0,160.0
2025-07-08--10h-56m-10s,28.0,19.0,109.0,4.0,160.0
2025-07-08--10h-56m-10s,25.0,16.0,111.0,8.0,160.0
2025-07-08--10h-56m-10s,20.0,27.0,108.0,5.0,160.0
2025-07-08--10h-56m-10s,25.0,21.0,114.0,0.0,160.0
2025-07-08--10h-56m-10s,23.0,23.0,106.0,8.0,160.0
2025-07-08--10h-56m-10s,20.0,22.0,117.0,1.0,160.0
2025-07-08--10h-56m-10s,17.0,17.0,120.0,6.0,160.0
2025-07-08--10h-56m-10s,26.0,19.0,110.0,5.0,160.0
2025-07-08--10h-56m-10s,24.0,19.0,116.0,1.0,160.0
2025-07-08--10h-56m-10s,27.0,21.0,108.0,4.0,160.0
2025-07-08--10h-56m-10s,21.0,26.0,111.0,2.0,160.0
2025-07-08--10h-56m-10s,31.0,22.0,100.0,7.0,160.0
2025-07-08--10h-56m-10s,13.0,21.0,122.0,4.0,160.0
2025-07-08--10h-56m-10s,29.0,25.0,106.0,0.0,160.0
2025-07-08--10h-56m-10s,21.0,19.0,115.0,5.0,160.0
2025-07-08--10h-56m-10s,19.0,25.0,116.0,0.0,160.0
2025-07-08--10h-56m-10s,23.0,26.0,106.0,5.0,160.0
2025-07-08--10h-56m-10s,25.0,21.0,110.0,4.0,160.0
2025-07-08--10h-56m-10s,26.0,22.0,107.0,5.0,160.0
2025-07-08--10h-56m-10s,22.0,24.0,112.0,2.0,160.0
2025-07-08--10h-56m-10s,18.0,22.0,114.0,6.0,160.0
2025-07-08--10h-56m-10s,15.0,20.0,121.0,4.0,160.0
2025-07-08--10h-56m-10s,20.0,16.0,115.0,9.0,160.0
2025-07-08--10h-56m-10s,29.0,22.0,103.0,6.0,160.0
2025-07-08--10h-56m-10s,24.0,19.0,117.0,0.0,160.0
2025-07-08--10h-56m-10s,20.0,29.0,108.0,3.0,160.0
2025-07-08--10h-56m-10s,26.0,27.0,103.0,4.0,160.0
2025-07-08--10h-56m-10s,20.0,23.0,113.0,4.0,160.0
2025-07-08--10h-56m-10s,17.0,22.0,118.0,3.0,160.0
2025-07-08--10h-56m-10s,19.0,27.0,108.0,6.0,160.0
2025-07-08--10h-56m-10s,19.0,22.0,116.0,3.0,160.0
2025-07-08--10h-56m-10s,20.0,23.0,113.0,4.0,160.0
2025-07-08--10h-56m-10s,20.0,29.0,108.0,3.0,160.0
2025-07-08--10h-56m-10s,18.0,14.0,122.0,6.0,160.0
2025-07-08--10h-56m-10s,24.0,24.0,107.0,5.0,160.0
2025-07-08--10h-56m-10s,22.0,29.0,103.0,6.0,160.0
2025-07-08--10h-56m-10s,16.0,32.0,110.0,2.0,160.0
2025-07-08--10h-56m-10s,20.0,22.0,114.0,4.0,160.0
2025-07-08--10h-56m-10s,18.0,23.0,115.0,4.0,160.0
2025-07-08--10h-56m-10s,20.0,19.0,116.0,5.0,160.0
2025-07-08--10h-56m-10s,25.0,11.0,121.0,3.0,160.0
2025-07-08--10h-56m-10s,21.0,22.0,115.0,2.0,160.0
2025-07-08--10h-56m-10s,15.0,20.0,121.0,4.0,160.0
2025-07-08--10h-56m-10s,16.0,21.0,121.0,2.0,160.0
2025-07-08--10h-56m-10s,26.0,14.0,115.0,5.0,160.0
2025-07-08--10h-56m-10s,23.0,17.0,118.0,2.0,160.0
2025-07-08--10h-56m-10s,17.0,27.0,111.0,5.0,160.0
2025-07-08--10h-56m-10s,23.0,24.0,110.0,3.0,160.0
2025-07-08--10h-56m-10s,21.0,19.0,115.0,5.0,160.0
2025-07-08--10h-56m-10s,22.0,23.0,114.0,1.0,160.0
2025-07-08--10h-56m-10s,21.0,22.0,115.0,2.0,160.0
2025-07-08--10h-56m-10s,23.0,26.0,107.0,4.0,160.0
2025-07-08--10h-56m-10s,30.0,19.0,110.0,1.0,160.0
2025-07-08--10h-56m-10s,20.0,27.0,101.0,12.0,160.0
2025-07-08--10h-56m-10s,22.0,21.0,116.0,1.0,160.0
2025-07-08--10h-56m-10s,26.0,24.0,109.0,1.0,160.0
2025-07-08--10h-56m-10s,22.0,23.0,114.0,1.0,160.0
2025-07-08--10h-56m-10s,23.0,20.0,114.0,3.0,160.0
2025-07-08--10h-56m-10s,18.0,18.0,118.0,6.0,160.0
2025-07-08--10h-56m-10s,25.0,21.0,112.0,2.0,160.0
2025-07-08--10h-56m-10s,27.0,22.0,107.0,4.0,160.0
2025-07-08--10h-56m-10s,15.0,21.0,119.0,5.0,160.0
2025-07-08--10h-56m-10s,18.0,21.0,118.0,3.0,160.0
2025-07-08--10h-56m-10s,16.0,20.0,121.0,3.0,160.0
2025-07-08--10h-56m-10s,23.0,17.0,117.0,3.0,160.0
2025-07-08--10h-56m-10s,19.0,25.0,112.0,4.0,160.0
2025-07-08--10h-56m-10s,19.0,21.0,119.0,1.0,160.0
2025-07-08--10h-56m-10s,28.0,21.0,106.0,5.0,160.0
2025-07-08--10h-56m-10s,24.0,20.0,110.0,6.0,160.0
2025-07-08--10h-56m-10s,18.0,32.0,107.0,3.0,160.0
2025-07-08--10h-56m-10s,25.0,30.0,102.0,3.0,160.0
2025-07-08--10h-56m-10s,22.0,19.0,117.0,2.0,160.0
2025-07-08--10h-56m-10s,18.0,20.0,114.0,8.0,160.0
2025-07-08--10h-56m-10s,20.0,20.0,119.0,1.0,160.0
2025-07-08--10h-56m-10s,23.0,13.0,119.0,5.0,160.0
2025-07-08--10h-56m-10s,24.0,30.0,105.0,1.0,160.0
