data_dir,C',SB,VV,HH,N
2025-07-08--10h-56m-10s,13.0,11.0,94.0,2.0,120.0
2025-07-08--10h-56m-10s,17.0,13.0,88.0,2.0,120.0
2025-07-08--10h-56m-10s,16.0,18.0,83.0,3.0,120.0
2025-07-08--10h-56m-10s,11.0,19.0,88.0,2.0,120.0
2025-07-08--10h-56m-10s,13.0,21.0,84.0,2.0,120.0
2025-07-08--10h-56m-10s,14.0,14.0,89.0,3.0,120.0
2025-07-08--10h-56m-10s,14.0,15.0,88.0,3.0,120.0
2025-07-08--10h-56m-10s,10.0,16.0,93.0,1.0,120.0
2025-07-08--10h-56m-10s,14.0,13.0,91.0,2.0,120.0
2025-07-08--10h-56m-10s,9.0,19.0,86.0,6.0,120.0
2025-07-08--10h-56m-10s,11.0,13.0,92.0,4.0,120.0
2025-07-08--10h-56m-10s,16.0,15.0,86.0,3.0,120.0
2025-07-08--10h-56m-10s,8.0,12.0,98.0,2.0,120.0
2025-07-08--10h-56m-10s,8.0,20.0,92.0,0.0,120.0
2025-07-08--10h-56m-10s,15.0,20.0,83.0,2.0,120.0
2025-07-08--10h-56m-10s,14.0,15.0,89.0,2.0,120.0
2025-07-08--10h-56m-10s,8.0,18.0,92.0,2.0,120.0
2025-07-08--10h-56m-10s,17.0,15.0,85.0,3.0,120.0
2025-07-08--10h-56m-10s,11.0,20.0,88.0,1.0,120.0
2025-07-08--10h-56m-10s,13.0,17.0,88.0,2.0,120.0
2025-07-08--10h-56m-10s,19.0,13.0,81.0,7.0,120.0
2025-07-08--10h-56m-10s,18.0,23.0,77.0,2.0,120.0
2025-07-08--10h-56m-10s,15.0,18.0,84.0,3.0,120.0
2025-07-08--10h-56m-10s,10.0,22.0,84.0,4.0,120.0
2025-07-08--10h-56m-10s,12.0,14.0,88.0,6.0,120.0
2025-07-08--10h-56m-10s,10.0,20.0,88.0,2.0,120.0
2025-07-08--10h-56m-10s,11.0,23.0,83.0,3.0,120.0
2025-07-08--10h-56m-10s,17.0,14.0,86.0,3.0,120.0
2025-07-08--10h-56m-10s,13.0,20.0,85.0,2.0,120.0
2025-07-08--10h-56m-10s,18.0,15.0,82.0,5.0,120.0
2025-07-08--10h-56m-10s,10.0,23.0,82.0,5.0,120.0
2025-07-08--10h-56m-10s,7.0,11.0,100.0,2.0,120.0
2025-07-08--10h-56m-10s,15.0,16.0,87.0,2.0,120.0
2025-07-08--10h-56m-10s,19.0,23.0,74.0,4.0,120.0
2025-07-08--10h-56m-10s,14.0,20.0,86.0,0.0,120.0
2025-07-08--10h-56m-10s,16.0,18.0,84.0,2.0,120.0
2025-07-08--10h-56m-10s,13.0,19.0,87.0,1.0,120.0
2025-07-08--10h-56m-10s,11.0,11.0,96.0,2.0,120.0
2025-07-08--10h-56m-10s,18.0,21.0,80.0,1.0,120.0
2025-07-08--10h-56m-10s,11.0,15.0,94.0,0.0,120.0
2025-07-08--10h-56m-10s,11.0,17.0,87.0,5.0,120.0
2025-07-08--10h-56m-10s,21.0,13.0,82.0,4.0,120.0
2025-07-08--10h-56m-10s,19.0,13.0,82.0,6.0,120.0
2025-07-08--10h-56m-10s,12.0,19.0,86.0,3.0,120.0
2025-07-08--10h-56m-10s,8.0,22.0,87.0,3.0,120.0
2025-07-08--10h-56m-10s,15.0,14.0,87.0,4.0,120.0
2025-07-08--10h-56m-10s,15.0,16.0,85.0,4.0,120.0
2025-07-08--10h-56m-10s,11.0,15.0,93.0,1.0,120.0
2025-07-08--10h-56m-10s,10.0,16.0,92.0,2.0,120.0
2025-07-08--10h-56m-10s,14.0,11.0,89.0,6.0,120.0
2025-07-08--10h-56m-10s,14.0,16.0,87.0,3.0,120.0
2025-07-08--10h-56m-10s,13.0,17.0,89.0,1.0,120.0
2025-07-08--10h-56m-10s,11.0,14.0,92.0,3.0,120.0
2025-07-08--10h-56m-10s,21.0,19.0,78.0,2.0,120.0
2025-07-08--10h-56m-10s,16.0,16.0,87.0,1.0,120.0
2025-07-08--10h-56m-10s,19.0,14.0,83.0,4.0,120.0
2025-07-08--10h-56m-10s,9.0,20.0,87.0,4.0,120.0
2025-07-08--10h-56m-10s,8.0,15.0,94.0,3.0,120.0
2025-07-08--10h-56m-10s,18.0,19.0,82.0,1.0,120.0
2025-07-08--10h-56m-10s,15.0,14.0,86.0,5.0,120.0
2025-07-08--10h-56m-10s,8.0,19.0,93.0,0.0,120.0
2025-07-08--10h-56m-10s,16.0,16.0,87.0,1.0,120.0
2025-07-08--10h-56m-10s,17.0,21.0,78.0,4.0,120.0
2025-07-08--10h-56m-10s,16.0,15.0,87.0,2.0,120.0
2025-07-08--10h-56m-10s,17.0,18.0,81.0,4.0,120.0
2025-07-08--10h-56m-10s,16.0,15.0,84.0,5.0,120.0
2025-07-08--10h-56m-10s,15.0,19.0,85.0,1.0,120.0
2025-07-08--10h-56m-10s,11.0,19.0,84.0,6.0,120.0
2025-07-08--10h-56m-10s,6.0,12.0,98.0,4.0,120.0
