data_dir,C,SB,DB_V,DB_H,N
2025-07-08--10h-56m-10s,28.0,26.0,142.0,4.0,200.0
2025-07-08--10h-56m-10s,29.0,31.0,137.0,3.0,200.0
2025-07-08--10h-56m-10s,27.0,28.0,141.0,4.0,200.0
2025-07-08--10h-56m-10s,24.0,25.0,147.0,4.0,200.0
2025-07-08--10h-56m-10s,28.0,27.0,143.0,2.0,200.0
2025-07-08--10h-56m-10s,25.0,24.0,141.0,10.0,200.0
2025-07-08--10h-56m-10s,23.0,24.0,148.0,5.0,200.0
2025-07-08--10h-56m-10s,20.0,30.0,148.0,2.0,200.0
2025-07-08--10h-56m-10s,28.0,28.0,142.0,2.0,200.0
2025-07-08--10h-56m-10s,21.0,25.0,150.0,4.0,200.0
2025-07-08--10h-56m-10s,25.0,36.0,137.0,2.0,200.0
2025-07-08--10h-56m-10s,36.0,22.0,134.0,8.0,200.0
2025-07-08--10h-56m-10s,27.0,35.0,133.0,5.0,200.0
2025-07-08--10h-56m-10s,21.0,35.0,139.0,5.0,200.0
2025-07-08--10h-56m-10s,24.0,27.0,142.0,7.0,200.0
2025-07-08--10h-56m-10s,28.0,28.0,139.0,5.0,200.0
2025-07-08--10h-56m-10s,29.0,36.0,131.0,4.0,200.0
2025-07-08--10h-56m-10s,31.0,31.0,130.0,8.0,200.0
2025-07-08--10h-56m-10s,19.0,22.0,155.0,4.0,200.0
2025-07-08--10h-56m-10s,28.0,34.0,134.0,4.0,200.0
2025-07-08--10h-56m-10s,32.0,32.0,134.0,2.0,200.0
2025-07-08--10h-56m-10s,21.0,25.0,152.0,2.0,200.0
2025-07-08--10h-56m-10s,30.0,33.0,135.0,2.0,200.0
2025-07-08--10h-56m-10s,28.0,25.0,143.0,4.0,200.0
2025-07-08--10h-56m-10s,35.0,20.0,137.0,8.0,200.0
2025-07-08--10h-56m-10s,28.0,33.0,132.0,7.0,200.0
2025-07-08--10h-56m-10s,32.0,28.0,136.0,4.0,200.0
2025-07-08--10h-56m-10s,27.0,26.0,142.0,5.0,200.0
2025-07-08--10h-56m-10s,21.0,28.0,149.0,2.0,200.0
2025-07-08--10h-56m-10s,31.0,20.0,140.0,9.0,200.0
2025-07-08--10h-56m-10s,28.0,25.0,145.0,2.0,200.0
2025-07-08--10h-56m-10s,35.0,32.0,129.0,4.0,200.0
2025-07-08--10h-56m-10s,34.0,23.0,138.0,5.0,200.0
2025-07-08--10h-56m-10s,19.0,29.0,145.0,7.0,200.0
2025-07-08--10h-56m-10s,35.0,29.0,133.0,3.0,200.0
2025-07-08--10h-56m-10s,21.0,29.0,148.0,2.0,200.0
2025-07-08--10h-56m-10s,31.0,29.0,136.0,4.0,200.0
2025-07-08--10h-56m-10s,30.0,29.0,136.0,5.0,200.0
2025-07-08--10h-56m-10s,30.0,27.0,137.0,6.0,200.0
2025-07-08--10h-56m-10s,26.0,33.0,137.0,4.0,200.0
2025-07-08--10h-56m-10s,18.0,23.0,153.0,6.0,200.0
2025-07-08--10h-56m-10s,27.0,21.0,142.0,10.0,200.0
2025-07-08--10h-56m-10s,33.0,26.0,135.0,6.0,200.0
2025-07-08--10h-56m-10s,31.0,29.0,138.0,2.0,200.0
2025-07-08--10h-56m-10s,26.0,32.0,138.0,4.0,200.0
2025-07-08--10h-56m-10s,29.0,33.0,133.0,5.0,200.0
2025-07-08--10h-56m-10s,21.0,29.0,146.0,4.0,200.0
2025-07-08--10h-56m-10s,26.0,31.0,136.0,7.0,200.0
2025-07-08--10h-56m-10s,26.0,29.0,141.0,4.0,200.0
2025-07-08--10h-56m-10s,22.0,34.0,140.0,4.0,200.0
2025-07-08--10h-56m-10s,22.0,20.0,150.0,8.0,200.0
2025-07-08--10h-56m-10s,30.0,28.0,135.0,7.0,200.0
2025-07-08--10h-56m-10s,26.0,37.0,133.0,4.0,200.0
2025-07-08--10h-56m-10s,22.0,36.0,138.0,4.0,200.0
2025-07-08--10h-56m-10s,22.0,26.0,148.0,4.0,200.0
2025-07-08--10h-56m-10s,27.0,21.0,147.0,5.0,200.0
2025-07-08--10h-56m-10s,30.0,24.0,141.0,5.0,200.0
2025-07-08--10h-56m-10s,20.0,24.0,152.0,4.0,200.0
2025-07-08--10h-56m-10s,18.0,28.0,151.0,3.0,200.0
2025-07-08--10h-56m-10s,38.0,17.0,140.0,5.0,200.0
2025-07-08--10h-56m-10s,20.0,28.0,147.0,5.0,200.0
2025-07-08--10h-56m-10s,29.0,30.0,137.0,4.0,200.0
2025-07-08--10h-56m-10s,24.0,24.0,147.0,5.0,200.0
2025-07-08--10h-56m-10s,29.0,27.0,141.0,3.0,200.0
2025-07-08--10h-56m-10s,27.0,35.0,134.0,4.0,200.0
2025-07-08--10h-56m-10s,37.0,23.0,139.0,1.0,200.0
2025-07-08--10h-56m-10s,26.0,33.0,129.0,12.0,200.0
2025-07-08--10h-56m-10s,29.0,27.0,142.0,2.0,200.0
2025-07-08--10h-56m-10s,28.0,32.0,139.0,1.0,200.0
2025-07-08--10h-56m-10s,30.0,23.0,144.0,3.0,200.0
2025-07-08--10h-56m-10s,22.0,25.0,147.0,6.0,200.0
2025-07-08--10h-56m-10s,37.0,24.0,136.0,3.0,200.0
2025-07-08--10h-56m-10s,23.0,23.0,147.0,7.0,200.0
2025-07-08--10h-56m-10s,21.0,31.0,144.0,4.0,200.0
2025-07-08--10h-56m-10s,23.0,25.0,148.0,4.0,200.0
2025-07-08--10h-56m-10s,26.0,25.0,144.0,5.0,200.0
2025-07-08--10h-56m-10s,23.0,27.0,148.0,2.0,200.0
2025-07-08--10h-56m-10s,33.0,27.0,135.0,5.0,200.0
2025-07-08--10h-56m-10s,29.0,27.0,138.0,6.0,200.0
2025-07-08--10h-56m-10s,25.0,42.0,129.0,4.0,200.0
2025-07-08--10h-56m-10s,33.0,25.0,138.0,4.0,200.0
2025-07-08--10h-56m-10s,20.0,27.0,145.0,8.0,200.0
2025-07-08--10h-56m-10s,25.0,23.0,150.0,2.0,200.0
2025-07-08--10h-56m-10s,30.0,27.0,139.0,4.0,200.0
2025-07-08--10h-56m-10s,29.0,31.0,136.0,4.0,200.0
2025-07-08--10h-56m-10s,22.0,30.0,147.0,1.0,200.0
2025-07-08--10h-56m-10s,30.0,24.0,139.0,7.0,200.0
2025-07-08--10h-56m-10s,26.0,40.0,130.0,4.0,200.0
2025-07-08--10h-56m-10s,26.0,35.0,137.0,2.0,200.0
2025-07-08--10h-56m-10s,31.0,22.0,145.0,2.0,200.0
2025-07-08--10h-56m-10s,29.0,33.0,132.0,6.0,200.0
2025-07-08--10h-56m-10s,24.0,23.0,152.0,1.0,200.0
2025-07-08--10h-56m-10s,28.0,23.0,147.0,2.0,200.0
