detector_a_name,detector_b_name,tomography_setting_t,tomography_setting_r,repetition,coincidences,timestamp
4,11,H,H,1,0,2025-05-30--16h-26m-26s-826678
4,10,H,H,1,0,2025-05-30--16h-26m-26s-826678
4,7,H,H,1,0,2025-05-30--16h-26m-26s-826678
7,9,H,H,1,0,2025-05-30--16h-26m-26s-826678
7,12,H,H,1,0,2025-05-30--16h-26m-26s-826678
7,11,H,H,1,0,2025-05-30--16h-26m-26s-826678
7,10,H,H,1,0,2025-05-30--16h-26m-26s-826678
2,9,H,H,1,0,2025-05-30--16h-26m-26s-826678
2,12,H,H,1,0,2025-05-30--16h-26m-26s-826678
2,11,H,H,1,0,2025-05-30--16h-26m-26s-826678
2,10,H,H,1,0,2025-05-30--16h-26m-26s-826678
2,4,H,H,1,0,2025-05-30--16h-26m-26s-826678
2,7,H,H,1,0,2025-05-30--16h-26m-26s-826678
9,12,H,H,2,0,2025-05-30--16h-26m-26s-839197
9,11,H,H,2,0,2025-05-30--16h-26m-26s-839197
9,10,H,H,2,0,2025-05-30--16h-26m-26s-839197
11,12,H,H,2,0,2025-05-30--16h-26m-26s-839197
10,12,H,H,2,0,2025-05-30--16h-26m-26s-839197
10,11,H,H,2,0,2025-05-30--16h-26m-26s-839197
1,9,H,H,2,0,2025-05-30--16h-26m-26s-839197
1,12,H,H,2,0,2025-05-30--16h-26m-26s-839197
1,11,H,H,2,0,2025-05-30--16h-26m-26s-839197
1,10,H,H,2,0,2025-05-30--16h-26m-26s-839197
1,4,H,H,2,1,2025-05-30--16h-26m-26s-839197
1,7,H,H,2,0,2025-05-30--16h-26m-26s-839197
1,2,H,H,2,0,2025-05-30--16h-26m-26s-839197
4,9,H,H,2,0,2025-05-30--16h-26m-26s-839197
4,12,H,H,2,0,2025-05-30--16h-26m-26s-839197
4,11,H,H,2,0,2025-05-30--16h-26m-26s-839197
4,10,H,H,2,0,2025-05-30--16h-26m-26s-839197
4,7,H,H,2,0,2025-05-30--16h-26m-26s-839197
7,9,H,H,2,0,2025-05-30--16h-26m-26s-839197
7,12,H,H,2,0,2025-05-30--16h-26m-26s-839197
7,11,H,H,2,0,2025-05-30--16h-26m-26s-839197
7,10,H,H,2,0,2025-05-30--16h-26m-26s-839197
2,9,H,H,2,0,2025-05-30--16h-26m-26s-839197
2,12,H,H,2,0,2025-05-30--16h-26m-26s-839197
2,11,H,H,2,0,2025-05-30--16h-26m-26s-839197
2,10,H,H,2,0,2025-05-30--16h-26m-26s-839197
2,4,H,H,2,0,2025-05-30--16h-26m-26s-839197
2,7,H,H,2,0,2025-05-30--16h-26m-26s-839197
9,12,H,H,3,0,2025-05-30--16h-26m-26s-849229
9,11,H,H,3,0,2025-05-30--16h-26m-26s-849229
9,10,H,H,3,0,2025-05-30--16h-26m-26s-849229
11,12,H,H,3,0,2025-05-30--16h-26m-26s-849229
10,12,H,H,3,0,2025-05-30--16h-26m-26s-849229
10,11,H,H,3,0,2025-05-30--16h-26m-26s-849229
1,9,H,H,3,0,2025-05-30--16h-26m-26s-849229
1,12,H,H,3,0,2025-05-30--16h-26m-26s-849229
1,11,H,H,3,0,2025-05-30--16h-26m-26s-849229
1,10,H,H,3,0,2025-05-30--16h-26m-26s-849229
1,4,H,H,3,0,2025-05-30--16h-26m-26s-849229
1,7,H,H,3,0,2025-05-30--16h-26m-26s-849229
1,2,H,H,3,0,2025-05-30--16h-26m-26s-849229
4,9,H,H,3,0,2025-05-30--16h-26m-26s-849229
4,12,H,H,3,0,2025-05-30--16h-26m-26s-849229
4,11,H,H,3,0,2025-05-30--16h-26m-26s-849229
4,10,H,H,3,0,2025-05-30--16h-26m-26s-849229
4,7,H,H,3,0,2025-05-30--16h-26m-26s-849229
7,9,H,H,3,0,2025-05-30--16h-26m-26s-849229
7,12,H,H,3,0,2025-05-30--16h-26m-26s-849229
7,11,H,H,3,0,2025-05-30--16h-26m-26s-849229
7,10,H,H,3,0,2025-05-30--16h-26m-26s-849229
2,9,H,H,3,0,2025-05-30--16h-26m-26s-849229
2,12,H,H,3,0,2025-05-30--16h-26m-26s-849229
2,11,H,H,3,0,2025-05-30--16h-26m-26s-849229
2,10,H,H,3,0,2025-05-30--16h-26m-26s-849229
2,4,H,H,3,0,2025-05-30--16h-26m-26s-849229
2,7,H,H,3,0,2025-05-30--16h-26m-26s-849229
9,12,H,H,4,0,2025-05-30--16h-26m-26s-860684
9,11,H,H,4,0,2025-05-30--16h-26m-26s-860684
9,10,H,H,4,0,2025-05-30--16h-26m-26s-860684
11,12,H,H,4,0,2025-05-30--16h-26m-26s-860684
10,12,H,H,4,0,2025-05-30--16h-26m-26s-860684
10,11,H,H,4,0,2025-05-30--16h-26m-26s-860684
1,9,H,H,4,0,2025-05-30--16h-26m-26s-860684
1,12,H,H,4,0,2025-05-30--16h-26m-26s-860684
1,11,H,H,4,0,2025-05-30--16h-26m-26s-860684
1,10,H,H,4,0,2025-05-30--16h-26m-26s-860684
1,4,H,H,4,0,2025-05-30--16h-26m-26s-860684
1,7,H,H,4,0,2025-05-30--16h-26m-26s-860684
1,2,H,H,4,0,2025-05-30--16h-26m-26s-860684
4,9,H,H,4,0,2025-05-30--16h-26m-26s-860684
4,12,H,H,4,0,2025-05-30--16h-26m-26s-860684
4,11,H,H,4,0,2025-05-30--16h-26m-26s-860684
4,10,H,H,4,0,2025-05-30--16h-26m-26s-860684
4,7,H,H,4,0,2025-05-30--16h-26m-26s-860684
7,9,H,H,4,0,2025-05-30--16h-26m-26s-860684
7,12,H,H,4,0,2025-05-30--16h-26m-26s-860684
7,11,H,H,4,0,2025-05-30--16h-26m-26s-860684
7,10,H,H,4,0,2025-05-30--16h-26m-26s-860684
2,9,H,H,4,0,2025-05-30--16h-26m-26s-860684
2,12,H,H,4,0,2025-05-30--16h-26m-26s-860684
2,11,H,H,4,0,2025-05-30--16h-26m-26s-860684
2,10,H,H,4,0,2025-05-30--16h-26m-26s-860684
2,4,H,H,4,0,2025-05-30--16h-26m-26s-860684
2,7,H,H,4,0,2025-05-30--16h-26m-26s-860684
9,12,H,H,5,0,2025-05-30--16h-26m-26s-871925
9,11,H,H,5,0,2025-05-30--16h-26m-26s-871925
9,10,H,H,5,0,2025-05-30--16h-26m-26s-871925
11,12,H,H,5,0,2025-05-30--16h-26m-26s-871925
10,12,H,H,5,0,2025-05-30--16h-26m-26s-871925
10,11,H,H,5,0,2025-05-30--16h-26m-26s-871925
1,9,H,H,5,0,2025-05-30--16h-26m-26s-871925
1,12,H,H,5,0,2025-05-30--16h-26m-26s-871925
1,11,H,H,5,0,2025-05-30--16h-26m-26s-871925
1,10,H,H,5,0,2025-05-30--16h-26m-26s-871925
1,4,H,H,5,0,2025-05-30--16h-26m-26s-871925
1,7,H,H,5,0,2025-05-30--16h-26m-26s-871925
1,2,H,H,5,0,2025-05-30--16h-26m-26s-871925
4,9,H,H,5,0,2025-05-30--16h-26m-26s-871925
4,12,H,H,5,0,2025-05-30--16h-26m-26s-871925
4,11,H,H,5,0,2025-05-30--16h-26m-26s-871925
4,10,H,H,5,0,2025-05-30--16h-26m-26s-871925
4,7,H,H,5,0,2025-05-30--16h-26m-26s-871925
7,9,H,H,5,0,2025-05-30--16h-26m-26s-871925
7,12,H,H,5,0,2025-05-30--16h-26m-26s-871925
7,11,H,H,5,0,2025-05-30--16h-26m-26s-871925
7,10,H,H,5,0,2025-05-30--16h-26m-26s-871925
2,9,H,H,5,0,2025-05-30--16h-26m-26s-871925
2,12,H,H,5,0,2025-05-30--16h-26m-26s-871925
2,11,H,H,5,0,2025-05-30--16h-26m-26s-871925
2,10,H,H,5,0,2025-05-30--16h-26m-26s-871925
2,4,H,H,5,0,2025-05-30--16h-26m-26s-871925
2,7,H,H,5,0,2025-05-30--16h-26m-26s-871925
9,12,H,H,6,0,2025-05-30--16h-26m-26s-883317
9,11,H,H,6,0,2025-05-30--16h-26m-26s-883317
9,10,H,H,6,0,2025-05-30--16h-26m-26s-883317
11,12,H,H,6,0,2025-05-30--16h-26m-26s-883317
10,12,H,H,6,0,2025-05-30--16h-26m-26s-883317
10,11,H,H,6,0,2025-05-30--16h-26m-26s-883317
1,9,H,H,6,0,2025-05-30--16h-26m-26s-883317
1,12,H,H,6,0,2025-05-30--16h-26m-26s-883317
1,11,H,H,6,0,2025-05-30--16h-26m-26s-883317
1,10,H,H,6,0,2025-05-30--16h-26m-26s-883317
1,4,H,H,6,0,2025-05-30--16h-26m-26s-883317
1,7,H,H,6,0,2025-05-30--16h-26m-26s-883317
1,2,H,H,6,0,2025-05-30--16h-26m-26s-883317
4,9,H,H,6,0,2025-05-30--16h-26m-26s-883317
4,12,H,H,6,0,2025-05-30--16h-26m-26s-883317
4,11,H,H,6,0,2025-05-30--16h-26m-26s-883317
4,10,H,H,6,0,2025-05-30--16h-26m-26s-883317
4,7,H,H,6,0,2025-05-30--16h-26m-26s-883317
7,9,H,H,6,0,2025-05-30--16h-26m-26s-883317
7,12,H,H,6,0,2025-05-30--16h-26m-26s-883317
7,11,H,H,6,0,2025-05-30--16h-26m-26s-883317
7,10,H,H,6,0,2025-05-30--16h-26m-26s-883317
2,9,H,H,6,0,2025-05-30--16h-26m-26s-883317
2,12,H,H,6,0,2025-05-30--16h-26m-26s-883317
2,11,H,H,6,0,2025-05-30--16h-26m-26s-883317
2,10,H,H,6,0,2025-05-30--16h-26m-26s-883317
2,4,H,H,6,0,2025-05-30--16h-26m-26s-883317
2,7,H,H,6,0,2025-05-30--16h-26m-26s-883317
9,12,H,H,7,0,2025-05-30--16h-26m-26s-891627
9,11,H,H,7,0,2025-05-30--16h-26m-26s-891627
9,10,H,H,7,0,2025-05-30--16h-26m-26s-891627
11,12,H,H,7,0,2025-05-30--16h-26m-26s-891627
10,12,H,H,7,0,2025-05-30--16h-26m-26s-891627
10,11,H,H,7,0,2025-05-30--16h-26m-26s-891627
1,9,H,H,7,0,2025-05-30--16h-26m-26s-891627
1,12,H,H,7,0,2025-05-30--16h-26m-26s-891627
1,11,H,H,7,0,2025-05-30--16h-26m-26s-891627
1,10,H,H,7,0,2025-05-30--16h-26m-26s-891627
1,4,H,H,7,0,2025-05-30--16h-26m-26s-891627
1,7,H,H,7,0,2025-05-30--16h-26m-26s-891627
1,2,H,H,7,0,2025-05-30--16h-26m-26s-891627
4,9,H,H,7,0,2025-05-30--16h-26m-26s-891627
4,12,H,H,7,0,2025-05-30--16h-26m-26s-891627
4,11,H,H,7,0,2025-05-30--16h-26m-26s-891627
4,10,H,H,7,0,2025-05-30--16h-26m-26s-891627
4,7,H,H,7,0,2025-05-30--16h-26m-26s-891627
7,9,H,H,7,0,2025-05-30--16h-26m-26s-891627
7,12,H,H,7,0,2025-05-30--16h-26m-26s-891627
7,11,H,H,7,0,2025-05-30--16h-26m-26s-891627
7,10,H,H,7,0,2025-05-30--16h-26m-26s-891627
2,9,H,H,7,0,2025-05-30--16h-26m-26s-891627
2,12,H,H,7,0,2025-05-30--16h-26m-26s-891627
2,11,H,H,7,0,2025-05-30--16h-26m-26s-891627
2,10,H,H,7,0,2025-05-30--16h-26m-26s-891627
2,4,H,H,7,0,2025-05-30--16h-26m-26s-891627
2,7,H,H,7,0,2025-05-30--16h-26m-26s-891627
9,12,H,H,8,0,2025-05-30--16h-26m-26s-900820
9,11,H,H,8,0,2025-05-30--16h-26m-26s-900820
9,10,H,H,8,0,2025-05-30--16h-26m-26s-900820
11,12,H,H,8,0,2025-05-30--16h-26m-26s-900820
10,12,H,H,8,0,2025-05-30--16h-26m-26s-900820
10,11,H,H,8,0,2025-05-30--16h-26m-26s-900820
1,9,H,H,8,0,2025-05-30--16h-26m-26s-900820
1,12,H,H,8,0,2025-05-30--16h-26m-26s-900820
1,11,H,H,8,0,2025-05-30--16h-26m-26s-900820
1,10,H,H,8,0,2025-05-30--16h-26m-26s-900820
1,4,H,H,8,0,2025-05-30--16h-26m-26s-900820
1,7,H,H,8,0,2025-05-30--16h-26m-26s-900820
1,2,H,H,8,0,2025-05-30--16h-26m-26s-900820
4,9,H,H,8,0,2025-05-30--16h-26m-26s-900820
4,12,H,H,8,0,2025-05-30--16h-26m-26s-900820
4,11,H,H,8,0,2025-05-30--16h-26m-26s-900820
4,10,H,H,8,0,2025-05-30--16h-26m-26s-900820
4,7,H,H,8,0,2025-05-30--16h-26m-26s-900820
7,9,H,H,8,0,2025-05-30--16h-26m-26s-900820
7,12,H,H,8,0,2025-05-30--16h-26m-26s-900820
7,11,H,H,8,0,2025-05-30--16h-26m-26s-900820
7,10,H,H,8,0,2025-05-30--16h-26m-26s-900820
2,9,H,H,8,0,2025-05-30--16h-26m-26s-900820
2,12,H,H,8,0,2025-05-30--16h-26m-26s-900820
2,11,H,H,8,0,2025-05-30--16h-26m-26s-900820
2,10,H,H,8,0,2025-05-30--16h-26m-26s-900820
2,4,H,H,8,0,2025-05-30--16h-26m-26s-900820
2,7,H,H,8,0,2025-05-30--16h-26m-26s-900820
9,12,H,H,10,0,2025-05-30--16h-26m-26s-917468
9,11,H,H,10,0,2025-05-30--16h-26m-26s-917468
9,10,H,H,10,0,2025-05-30--16h-26m-26s-917468
11,12,H,H,10,0,2025-05-30--16h-26m-26s-917468
10,12,H,H,10,0,2025-05-30--16h-26m-26s-917468
10,11,H,H,10,0,2025-05-30--16h-26m-26s-917468
1,9,H,H,10,0,2025-05-30--16h-26m-26s-917468
1,12,H,H,10,0,2025-05-30--16h-26m-26s-917468
1,11,H,H,10,0,2025-05-30--16h-26m-26s-917468
1,10,H,H,10,0,2025-05-30--16h-26m-26s-917468
1,4,H,H,10,0,2025-05-30--16h-26m-26s-917468
1,7,H,H,10,0,2025-05-30--16h-26m-26s-917468
1,2,H,H,10,0,2025-05-30--16h-26m-26s-917468
4,9,H,H,10,0,2025-05-30--16h-26m-26s-917468
4,12,H,H,10,0,2025-05-30--16h-26m-26s-917468
4,11,H,H,10,0,2025-05-30--16h-26m-26s-917468
4,10,H,H,10,0,2025-05-30--16h-26m-26s-917468
4,7,H,H,10,0,2025-05-30--16h-26m-26s-917468
7,9,H,H,10,0,2025-05-30--16h-26m-26s-917468
7,12,H,H,10,0,2025-05-30--16h-26m-26s-917468
7,11,H,H,10,0,2025-05-30--16h-26m-26s-917468
7,10,H,H,10,0,2025-05-30--16h-26m-26s-917468
2,9,H,H,10,0,2025-05-30--16h-26m-26s-917468
2,12,H,H,10,0,2025-05-30--16h-26m-26s-917468
2,11,H,H,10,0,2025-05-30--16h-26m-26s-917468
2,10,H,H,10,0,2025-05-30--16h-26m-26s-917468
2,4,H,H,10,0,2025-05-30--16h-26m-26s-917468
2,7,H,H,10,0,2025-05-30--16h-26m-26s-917468
9,12,H,H,11,2,2025-05-30--16h-26m-26s-926262
9,11,H,H,11,0,2025-05-30--16h-26m-26s-926262
9,10,H,H,11,0,2025-05-30--16h-26m-26s-926262
11,12,H,H,11,0,2025-05-30--16h-26m-26s-926262
10,12,H,H,11,0,2025-05-30--16h-26m-26s-926262
10,11,H,H,11,0,2025-05-30--16h-26m-26s-926262
1,9,H,H,11,0,2025-05-30--16h-26m-26s-926262
1,12,H,H,11,0,2025-05-30--16h-26m-26s-926262
1,11,H,H,11,0,2025-05-30--16h-26m-26s-926262
1,10,H,H,11,0,2025-05-30--16h-26m-26s-926262
1,4,H,H,11,0,2025-05-30--16h-26m-26s-926262
1,7,H,H,11,0,2025-05-30--16h-26m-26s-926262
1,2,H,H,11,0,2025-05-30--16h-26m-26s-926262
4,9,H,H,11,0,2025-05-30--16h-26m-26s-926262
4,12,H,H,11,0,2025-05-30--16h-26m-26s-926262
4,11,H,H,11,0,2025-05-30--16h-26m-26s-926262
4,10,H,H,11,0,2025-05-30--16h-26m-26s-926262
4,7,H,H,11,0,2025-05-30--16h-26m-26s-926262
7,9,H,H,11,0,2025-05-30--16h-26m-26s-926262
7,12,H,H,11,0,2025-05-30--16h-26m-26s-926262
7,11,H,H,11,0,2025-05-30--16h-26m-26s-926262
7,10,H,H,11,0,2025-05-30--16h-26m-26s-926262
2,9,H,H,11,0,2025-05-30--16h-26m-26s-926262
2,12,H,H,11,0,2025-05-30--16h-26m-26s-926262
2,11,H,H,11,0,2025-05-30--16h-26m-26s-926262
2,10,H,H,11,0,2025-05-30--16h-26m-26s-926262
2,4,H,H,11,0,2025-05-30--16h-26m-26s-926262
2,7,H,H,11,0,2025-05-30--16h-26m-26s-926262
9,12,H,H,12,1,2025-05-30--16h-26m-26s-935907
9,11,H,H,12,0,2025-05-30--16h-26m-26s-935907
9,10,H,H,12,0,2025-05-30--16h-26m-26s-935907
11,12,H,H,12,0,2025-05-30--16h-26m-26s-935907
10,12,H,H,12,0,2025-05-30--16h-26m-26s-935907
10,11,H,H,12,0,2025-05-30--16h-26m-26s-935907
1,9,H,H,12,0,2025-05-30--16h-26m-26s-935907
1,12,H,H,12,0,2025-05-30--16h-26m-26s-935907
1,11,H,H,12,0,2025-05-30--16h-26m-26s-935907
1,10,H,H,12,0,2025-05-30--16h-26m-26s-935907
1,4,H,H,12,0,2025-05-30--16h-26m-26s-935907
1,7,H,H,12,0,2025-05-30--16h-26m-26s-935907
1,2,H,H,12,0,2025-05-30--16h-26m-26s-935907
4,9,H,H,12,0,2025-05-30--16h-26m-26s-935907
4,12,H,H,12,0,2025-05-30--16h-26m-26s-935907
4,11,H,H,12,0,2025-05-30--16h-26m-26s-935907
4,10,H,H,12,0,2025-05-30--16h-26m-26s-935907
4,7,H,H,12,0,2025-05-30--16h-26m-26s-935907
7,9,H,H,12,0,2025-05-30--16h-26m-26s-935907
7,12,H,H,12,0,2025-05-30--16h-26m-26s-935907
7,11,H,H,12,0,2025-05-30--16h-26m-26s-935907
7,10,H,H,12,0,2025-05-30--16h-26m-26s-935907
2,9,H,H,12,0,2025-05-30--16h-26m-26s-935907
2,12,H,H,12,0,2025-05-30--16h-26m-26s-935907
2,11,H,H,12,0,2025-05-30--16h-26m-26s-935907
2,10,H,H,12,0,2025-05-30--16h-26m-26s-935907
2,4,H,H,12,0,2025-05-30--16h-26m-26s-935907
2,7,H,H,12,0,2025-05-30--16h-26m-26s-935907
9,12,H,H,13,1,2025-05-30--16h-26m-26s-945813
9,11,H,H,13,0,2025-05-30--16h-26m-26s-945813
9,10,H,H,13,0,2025-05-30--16h-26m-26s-945813
11,12,H,H,13,0,2025-05-30--16h-26m-26s-945813
10,12,H,H,13,0,2025-05-30--16h-26m-26s-945813
10,11,H,H,13,0,2025-05-30--16h-26m-26s-945813
1,9,H,H,13,0,2025-05-30--16h-26m-26s-945813
1,12,H,H,13,0,2025-05-30--16h-26m-26s-945813
1,11,H,H,13,0,2025-05-30--16h-26m-26s-945813
1,10,H,H,13,0,2025-05-30--16h-26m-26s-945813
1,4,H,H,13,0,2025-05-30--16h-26m-26s-945813
1,7,H,H,13,0,2025-05-30--16h-26m-26s-945813
1,2,H,H,13,0,2025-05-30--16h-26m-26s-945813
4,9,H,H,13,0,2025-05-30--16h-26m-26s-945813
4,12,H,H,13,0,2025-05-30--16h-26m-26s-945813
4,11,H,H,13,0,2025-05-30--16h-26m-26s-945813
4,10,H,H,13,0,2025-05-30--16h-26m-26s-945813
4,7,H,H,13,0,2025-05-30--16h-26m-26s-945813
7,9,H,H,13,0,2025-05-30--16h-26m-26s-945813
7,12,H,H,13,0,2025-05-30--16h-26m-26s-945813
7,11,H,H,13,0,2025-05-30--16h-26m-26s-945813
7,10,H,H,13,0,2025-05-30--16h-26m-26s-945813
2,9,H,H,13,0,2025-05-30--16h-26m-26s-945813
2,12,H,H,13,0,2025-05-30--16h-26m-26s-945813
2,11,H,H,13,0,2025-05-30--16h-26m-26s-945813
2,10,H,H,13,0,2025-05-30--16h-26m-26s-945813
2,4,H,H,13,0,2025-05-30--16h-26m-26s-945813
2,7,H,H,13,0,2025-05-30--16h-26m-26s-945813
9,12,H,H,14,0,2025-05-30--16h-26m-26s-953589
9,11,H,H,14,0,2025-05-30--16h-26m-26s-953589
9,10,H,H,14,0,2025-05-30--16h-26m-26s-953589
11,12,H,H,14,0,2025-05-30--16h-26m-26s-953589
10,12,H,H,14,0,2025-05-30--16h-26m-26s-953589
10,11,H,H,14,0,2025-05-30--16h-26m-26s-953589
1,9,H,H,14,0,2025-05-30--16h-26m-26s-953589
1,12,H,H,14,0,2025-05-30--16h-26m-26s-953589
1,11,H,H,14,0,2025-05-30--16h-26m-26s-953589
1,10,H,H,14,0,2025-05-30--16h-26m-26s-953589
1,4,H,H,14,2,2025-05-30--16h-26m-26s-953589
1,7,H,H,14,0,2025-05-30--16h-26m-26s-953589
1,2,H,H,14,0,2025-05-30--16h-26m-26s-953589
4,9,H,H,14,0,2025-05-30--16h-26m-26s-953589
4,12,H,H,14,0,2025-05-30--16h-26m-26s-953589
4,11,H,H,14,0,2025-05-30--16h-26m-26s-953589
4,10,H,H,14,0,2025-05-30--16h-26m-26s-953589
4,7,H,H,14,0,2025-05-30--16h-26m-26s-953589
7,9,H,H,14,0,2025-05-30--16h-26m-26s-953589
7,12,H,H,14,0,2025-05-30--16h-26m-26s-953589
7,11,H,H,14,0,2025-05-30--16h-26m-26s-953589
7,10,H,H,14,0,2025-05-30--16h-26m-26s-953589
2,9,H,H,14,0,2025-05-30--16h-26m-26s-953589
2,12,H,H,14,0,2025-05-30--16h-26m-26s-953589
2,11,H,H,14,0,2025-05-30--16h-26m-26s-953589
2,10,H,H,14,0,2025-05-30--16h-26m-26s-953589
2,4,H,H,14,0,2025-05-30--16h-26m-26s-953589
2,7,H,H,14,0,2025-05-30--16h-26m-26s-953589
9,12,H,H,15,0,2025-05-30--16h-26m-26s-961563
9,11,H,H,15,0,2025-05-30--16h-26m-26s-961563
9,10,H,H,15,0,2025-05-30--16h-26m-26s-961563
11,12,H,H,15,0,2025-05-30--16h-26m-26s-961563
10,12,H,H,15,0,2025-05-30--16h-26m-26s-961563
10,11,H,H,15,0,2025-05-30--16h-26m-26s-961563
1,9,H,H,15,0,2025-05-30--16h-26m-26s-961563
1,12,H,H,15,0,2025-05-30--16h-26m-26s-961563
1,11,H,H,15,0,2025-05-30--16h-26m-26s-961563
1,10,H,H,15,0,2025-05-30--16h-26m-26s-961563
1,4,H,H,15,1,2025-05-30--16h-26m-26s-961563
1,7,H,H,15,0,2025-05-30--16h-26m-26s-961563
1,2,H,H,15,0,2025-05-30--16h-26m-26s-961563
4,9,H,H,15,0,2025-05-30--16h-26m-26s-961563
4,12,H,H,15,0,2025-05-30--16h-26m-26s-961563
4,11,H,H,15,0,2025-05-30--16h-26m-26s-961563
4,10,H,H,15,0,2025-05-30--16h-26m-26s-961563
4,7,H,H,15,0,2025-05-30--16h-26m-26s-961563
7,9,H,H,15,0,2025-05-30--16h-26m-26s-961563
7,12,H,H,15,0,2025-05-30--16h-26m-26s-961563
7,11,H,H,15,0,2025-05-30--16h-26m-26s-961563
7,10,H,H,15,0,2025-05-30--16h-26m-26s-961563
2,9,H,H,15,0,2025-05-30--16h-26m-26s-961563
2,12,H,H,15,0,2025-05-30--16h-26m-26s-961563
2,11,H,H,15,0,2025-05-30--16h-26m-26s-961563
2,10,H,H,15,0,2025-05-30--16h-26m-26s-961563
2,4,H,H,15,0,2025-05-30--16h-26m-26s-961563
2,7,H,H,15,0,2025-05-30--16h-26m-26s-961563
9,12,H,H,16,1,2025-05-30--16h-26m-26s-968641
9,11,H,H,16,0,2025-05-30--16h-26m-26s-968641
9,10,H,H,16,0,2025-05-30--16h-26m-26s-968641
11,12,H,H,16,0,2025-05-30--16h-26m-26s-968641
10,12,H,H,16,0,2025-05-30--16h-26m-26s-968641
10,11,H,H,16,0,2025-05-30--16h-26m-26s-968641
1,9,H,H,16,0,2025-05-30--16h-26m-26s-968641
1,12,H,H,16,0,2025-05-30--16h-26m-26s-968641
1,11,H,H,16,0,2025-05-30--16h-26m-26s-968641
1,10,H,H,16,0,2025-05-30--16h-26m-26s-968641
1,4,H,H,16,1,2025-05-30--16h-26m-26s-968641
1,7,H,H,16,0,2025-05-30--16h-26m-26s-968641
1,2,H,H,16,0,2025-05-30--16h-26m-26s-968641
4,9,H,H,16,0,2025-05-30--16h-26m-26s-968641
4,12,H,H,16,0,2025-05-30--16h-26m-26s-968641
4,11,H,H,16,0,2025-05-30--16h-26m-26s-968641
4,10,H,H,16,0,2025-05-30--16h-26m-26s-968641
4,7,H,H,16,0,2025-05-30--16h-26m-26s-968641
7,9,H,H,16,0,2025-05-30--16h-26m-26s-968641
7,12,H,H,16,0,2025-05-30--16h-26m-26s-968641
7,11,H,H,16,0,2025-05-30--16h-26m-26s-968641
7,10,H,H,16,0,2025-05-30--16h-26m-26s-968641
2,9,H,H,16,0,2025-05-30--16h-26m-26s-968641
2,12,H,H,16,0,2025-05-30--16h-26m-26s-968641
2,11,H,H,16,0,2025-05-30--16h-26m-26s-968641
2,10,H,H,16,0,2025-05-30--16h-26m-26s-968641
2,4,H,H,16,0,2025-05-30--16h-26m-26s-968641
2,7,H,H,16,0,2025-05-30--16h-26m-26s-968641
