theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
1.2566370614359172,1.5707963267948966,21.240598116688478,35.735443860909385,26.050253244224354,33.626304672322206,10
