detector_a_name,detector_b_name,tomography_setting_t,tomography_setting_r,repetition,coincidences,timestamp
1,4,V,V,2,0,2025-05-30--16h-32m-49s-516987
1,7,V,V,2,0,2025-05-30--16h-32m-49s-516987
1,2,V,V,2,0,2025-05-30--16h-32m-49s-516987
4,9,V,V,2,0,2025-05-30--16h-32m-49s-516987
4,12,V,V,2,0,2025-05-30--16h-32m-49s-516987
4,11,V,V,2,0,2025-05-30--16h-32m-49s-516987
4,10,V,V,2,0,2025-05-30--16h-32m-49s-516987
4,7,V,V,2,0,2025-05-30--16h-32m-49s-516987
7,9,V,V,2,0,2025-05-30--16h-32m-49s-516987
7,12,V,V,2,0,2025-05-30--16h-32m-49s-516987
7,11,V,V,2,0,2025-05-30--16h-32m-49s-516987
7,10,V,V,2,0,2025-05-30--16h-32m-49s-516987
2,9,V,V,2,0,2025-05-30--16h-32m-49s-516987
2,12,V,V,2,0,2025-05-30--16h-32m-49s-516987
2,11,V,V,2,0,2025-05-30--16h-32m-49s-516987
2,10,V,V,2,0,2025-05-30--16h-32m-49s-516987
2,4,V,V,2,0,2025-05-30--16h-32m-49s-516987
2,7,V,V,2,0,2025-05-30--16h-32m-49s-516987
9,12,V,V,3,0,2025-05-30--16h-32m-49s-522874
9,11,V,V,3,0,2025-05-30--16h-32m-49s-522874
9,10,V,V,3,0,2025-05-30--16h-32m-49s-522874
11,12,V,V,3,0,2025-05-30--16h-32m-49s-522874
10,12,V,V,3,0,2025-05-30--16h-32m-49s-522874
10,11,V,V,3,0,2025-05-30--16h-32m-49s-522874
1,9,V,V,3,0,2025-05-30--16h-32m-49s-522874
1,12,V,V,3,0,2025-05-30--16h-32m-49s-522874
1,11,V,V,3,0,2025-05-30--16h-32m-49s-522874
1,10,V,V,3,0,2025-05-30--16h-32m-49s-522874
1,4,V,V,3,0,2025-05-30--16h-32m-49s-522874
1,7,V,V,3,0,2025-05-30--16h-32m-49s-522874
1,2,V,V,3,0,2025-05-30--16h-32m-49s-522874
4,9,V,V,3,0,2025-05-30--16h-32m-49s-522874
4,12,V,V,3,0,2025-05-30--16h-32m-49s-522874
4,11,V,V,3,0,2025-05-30--16h-32m-49s-522874
4,10,V,V,3,0,2025-05-30--16h-32m-49s-522874
4,7,V,V,3,0,2025-05-30--16h-32m-49s-522874
7,9,V,V,3,0,2025-05-30--16h-32m-49s-522874
7,12,V,V,3,0,2025-05-30--16h-32m-49s-522874
7,11,V,V,3,0,2025-05-30--16h-32m-49s-522874
7,10,V,V,3,1,2025-05-30--16h-32m-49s-522874
2,9,V,V,3,0,2025-05-30--16h-32m-49s-522874
2,12,V,V,3,0,2025-05-30--16h-32m-49s-522874
2,11,V,V,3,0,2025-05-30--16h-32m-49s-522874
2,10,V,V,3,0,2025-05-30--16h-32m-49s-522874
2,4,V,V,3,0,2025-05-30--16h-32m-49s-522874
2,7,V,V,3,0,2025-05-30--16h-32m-49s-522874
9,12,V,V,4,0,2025-05-30--16h-32m-49s-530501
9,11,V,V,4,0,2025-05-30--16h-32m-49s-530501
9,10,V,V,4,0,2025-05-30--16h-32m-49s-530501
11,12,V,V,4,0,2025-05-30--16h-32m-49s-530501
10,12,V,V,4,0,2025-05-30--16h-32m-49s-530501
10,11,V,V,4,1,2025-05-30--16h-32m-49s-530501
1,9,V,V,4,0,2025-05-30--16h-32m-49s-530501
1,12,V,V,4,0,2025-05-30--16h-32m-49s-530501
1,11,V,V,4,0,2025-05-30--16h-32m-49s-530501
1,10,V,V,4,0,2025-05-30--16h-32m-49s-530501
1,4,V,V,4,0,2025-05-30--16h-32m-49s-530501
1,7,V,V,4,0,2025-05-30--16h-32m-49s-530501
1,2,V,V,4,0,2025-05-30--16h-32m-49s-530501
4,9,V,V,4,0,2025-05-30--16h-32m-49s-530501
4,12,V,V,4,0,2025-05-30--16h-32m-49s-530501
4,11,V,V,4,0,2025-05-30--16h-32m-49s-530501
4,10,V,V,4,0,2025-05-30--16h-32m-49s-530501
4,7,V,V,4,0,2025-05-30--16h-32m-49s-530501
7,9,V,V,4,0,2025-05-30--16h-32m-49s-530501
7,12,V,V,4,0,2025-05-30--16h-32m-49s-530501
7,11,V,V,4,0,2025-05-30--16h-32m-49s-530501
7,10,V,V,4,0,2025-05-30--16h-32m-49s-530501
2,9,V,V,4,0,2025-05-30--16h-32m-49s-530501
2,12,V,V,4,0,2025-05-30--16h-32m-49s-530501
2,11,V,V,4,0,2025-05-30--16h-32m-49s-530501
2,10,V,V,4,0,2025-05-30--16h-32m-49s-530501
2,4,V,V,4,0,2025-05-30--16h-32m-49s-530501
2,7,V,V,4,0,2025-05-30--16h-32m-49s-530501
9,12,V,H,2,0,2025-05-30--16h-32m-59s-102739
9,11,V,H,2,0,2025-05-30--16h-32m-59s-102739
9,10,V,H,2,0,2025-05-30--16h-32m-59s-102739
11,12,V,H,2,0,2025-05-30--16h-32m-59s-102739
10,12,V,H,2,0,2025-05-30--16h-32m-59s-102739
10,11,V,H,2,1,2025-05-30--16h-32m-59s-102739
1,9,V,H,2,0,2025-05-30--16h-32m-59s-102739
1,12,V,H,2,0,2025-05-30--16h-32m-59s-102739
1,11,V,H,2,0,2025-05-30--16h-32m-59s-102739
1,10,V,H,2,0,2025-05-30--16h-32m-59s-102739
1,4,V,H,2,0,2025-05-30--16h-32m-59s-102739
1,7,V,H,2,0,2025-05-30--16h-32m-59s-102739
1,2,V,H,2,0,2025-05-30--16h-32m-59s-102739
4,9,V,H,2,0,2025-05-30--16h-32m-59s-102739
4,12,V,H,2,0,2025-05-30--16h-32m-59s-102739
4,11,V,H,2,0,2025-05-30--16h-32m-59s-102739
4,10,V,H,2,0,2025-05-30--16h-32m-59s-102739
4,7,V,H,2,0,2025-05-30--16h-32m-59s-102739
7,9,V,H,2,0,2025-05-30--16h-32m-59s-102739
7,12,V,H,2,0,2025-05-30--16h-32m-59s-102739
7,11,V,H,2,0,2025-05-30--16h-32m-59s-102739
7,10,V,H,2,0,2025-05-30--16h-32m-59s-102739
2,9,V,H,2,0,2025-05-30--16h-32m-59s-102739
2,12,V,H,2,0,2025-05-30--16h-32m-59s-102739
2,11,V,H,2,0,2025-05-30--16h-32m-59s-102739
2,10,V,H,2,0,2025-05-30--16h-32m-59s-102739
2,4,V,H,2,0,2025-05-30--16h-32m-59s-102739
2,7,V,H,2,0,2025-05-30--16h-32m-59s-102739
9,12,V,H,3,0,2025-05-30--16h-32m-59s-111903
9,11,V,H,3,0,2025-05-30--16h-32m-59s-111903
9,10,V,H,3,0,2025-05-30--16h-32m-59s-111903
11,12,V,H,3,0,2025-05-30--16h-32m-59s-111903
10,12,V,H,3,0,2025-05-30--16h-32m-59s-111903
10,11,V,H,3,0,2025-05-30--16h-32m-59s-111903
1,9,V,H,3,0,2025-05-30--16h-32m-59s-111903
1,12,V,H,3,0,2025-05-30--16h-32m-59s-111903
1,11,V,H,3,0,2025-05-30--16h-32m-59s-111903
1,10,V,H,3,0,2025-05-30--16h-32m-59s-111903
1,4,V,H,3,0,2025-05-30--16h-32m-59s-111903
1,7,V,H,3,0,2025-05-30--16h-32m-59s-111903
1,2,V,H,3,0,2025-05-30--16h-32m-59s-111903
4,9,V,H,3,0,2025-05-30--16h-32m-59s-111903
4,12,V,H,3,0,2025-05-30--16h-32m-59s-111903
4,11,V,H,3,0,2025-05-30--16h-32m-59s-111903
4,10,V,H,3,0,2025-05-30--16h-32m-59s-111903
4,7,V,H,3,0,2025-05-30--16h-32m-59s-111903
7,9,V,H,3,0,2025-05-30--16h-32m-59s-111903
7,12,V,H,3,0,2025-05-30--16h-32m-59s-111903
7,11,V,H,3,0,2025-05-30--16h-32m-59s-111903
7,10,V,H,3,0,2025-05-30--16h-32m-59s-111903
2,9,V,H,3,0,2025-05-30--16h-32m-59s-111903
2,12,V,H,3,0,2025-05-30--16h-32m-59s-111903
2,11,V,H,3,0,2025-05-30--16h-32m-59s-111903
2,10,V,H,3,0,2025-05-30--16h-32m-59s-111903
2,4,V,H,3,0,2025-05-30--16h-32m-59s-111903
2,7,V,H,3,0,2025-05-30--16h-32m-59s-111903
9,12,V,H,4,0,2025-05-30--16h-32m-59s-119432
9,11,V,H,4,0,2025-05-30--16h-32m-59s-119432
9,10,V,H,4,0,2025-05-30--16h-32m-59s-119432
11,12,V,H,4,0,2025-05-30--16h-32m-59s-119432
10,12,V,H,4,0,2025-05-30--16h-32m-59s-119432
10,11,V,H,4,1,2025-05-30--16h-32m-59s-119432
1,9,V,H,4,0,2025-05-30--16h-32m-59s-119432
1,12,V,H,4,0,2025-05-30--16h-32m-59s-119432
1,11,V,H,4,0,2025-05-30--16h-32m-59s-119432
1,10,V,H,4,0,2025-05-30--16h-32m-59s-119432
1,4,V,H,4,0,2025-05-30--16h-32m-59s-119432
1,7,V,H,4,0,2025-05-30--16h-32m-59s-119432
1,2,V,H,4,0,2025-05-30--16h-32m-59s-119432
4,9,V,H,4,0,2025-05-30--16h-32m-59s-119432
4,12,V,H,4,0,2025-05-30--16h-32m-59s-119432
4,11,V,H,4,0,2025-05-30--16h-32m-59s-119432
4,10,V,H,4,0,2025-05-30--16h-32m-59s-119432
4,7,V,H,4,0,2025-05-30--16h-32m-59s-119432
7,9,V,H,4,0,2025-05-30--16h-32m-59s-119432
7,12,V,H,4,0,2025-05-30--16h-32m-59s-119432
7,11,V,H,4,0,2025-05-30--16h-32m-59s-119432
7,10,V,H,4,0,2025-05-30--16h-32m-59s-119432
2,9,V,H,4,0,2025-05-30--16h-32m-59s-119432
2,12,V,H,4,0,2025-05-30--16h-32m-59s-119432
2,11,V,H,4,0,2025-05-30--16h-32m-59s-119432
2,10,V,H,4,0,2025-05-30--16h-32m-59s-119432
2,4,V,H,4,0,2025-05-30--16h-32m-59s-119432
2,7,V,H,4,0,2025-05-30--16h-32m-59s-119432
