data_dir,C',HH,SB,VV,N
2025-06-24--01h-03m-51s,16.0,4.0,0.0,20.0,40.0
2025-06-24--01h-03m-51s,20.0,1.0,1.0,18.0,40.0
2025-06-24--01h-03m-51s,17.0,6.0,0.0,17.0,40.0
2025-06-24--01h-03m-51s,15.0,3.0,0.0,22.0,40.0
2025-06-24--01h-03m-51s,12.0,5.0,0.0,23.0,40.0
2025-06-24--01h-03m-51s,13.0,3.0,0.0,24.0,40.0
2025-06-24--01h-03m-51s,16.0,5.0,0.0,19.0,40.0
2025-06-24--01h-03m-51s,18.0,5.0,0.0,17.0,40.0
2025-06-24--01h-03m-51s,14.0,3.0,0.0,23.0,40.0
2025-06-24--01h-03m-51s,10.0,7.0,0.0,23.0,40.0
2025-06-24--01h-03m-51s,17.0,5.0,2.0,16.0,40.0
2025-06-24--01h-03m-51s,15.0,3.0,0.0,22.0,40.0
2025-06-24--01h-03m-51s,15.0,1.0,1.0,23.0,40.0
2025-06-24--01h-03m-51s,22.0,3.0,2.0,13.0,40.0
2025-06-24--01h-03m-51s,15.0,2.0,0.0,23.0,40.0
2025-06-24--01h-03m-51s,13.0,4.0,0.0,23.0,40.0
2025-06-24--01h-03m-51s,16.0,6.0,0.0,18.0,40.0
2025-06-24--01h-03m-51s,19.0,4.0,0.0,17.0,40.0
2025-06-24--01h-03m-51s,13.0,5.0,2.0,20.0,40.0
2025-06-24--01h-03m-51s,18.0,4.0,1.0,17.0,40.0
2025-06-24--01h-03m-51s,17.0,4.0,1.0,18.0,40.0
2025-06-24--01h-03m-51s,15.0,8.0,0.0,17.0,40.0
2025-06-24--01h-03m-51s,20.0,5.0,0.0,15.0,40.0
2025-06-24--01h-03m-51s,17.0,6.0,0.0,17.0,40.0
2025-06-24--01h-03m-51s,15.0,6.0,0.0,19.0,40.0
2025-06-24--01h-03m-51s,12.0,7.0,1.0,20.0,40.0
2025-06-24--01h-03m-51s,14.0,5.0,1.0,20.0,40.0
2025-06-24--01h-03m-51s,18.0,7.0,0.0,15.0,40.0
2025-06-24--01h-03m-51s,15.0,5.0,0.0,20.0,40.0
2025-06-24--01h-03m-51s,19.0,3.0,0.0,18.0,40.0
2025-06-24--01h-03m-51s,18.0,3.0,1.0,18.0,40.0
2025-06-24--01h-03m-51s,20.0,2.0,0.0,18.0,40.0
2025-06-24--01h-03m-51s,15.0,6.0,0.0,19.0,40.0
2025-06-24--01h-03m-51s,16.0,4.0,0.0,20.0,40.0
2025-06-24--01h-03m-51s,18.0,2.0,0.0,20.0,40.0
2025-06-24--01h-03m-51s,17.0,4.0,1.0,18.0,40.0
2025-06-24--01h-03m-51s,17.0,4.0,0.0,19.0,40.0
2025-06-24--01h-03m-51s,17.0,4.0,1.0,18.0,40.0
2025-06-24--01h-03m-51s,13.0,6.0,0.0,21.0,40.0
2025-06-24--01h-03m-51s,16.0,5.0,0.0,19.0,40.0
2025-06-24--01h-03m-51s,13.0,4.0,0.0,23.0,40.0
2025-06-24--01h-03m-51s,17.0,1.0,0.0,22.0,40.0
2025-06-24--01h-03m-51s,17.0,3.0,0.0,20.0,40.0
2025-06-24--01h-03m-51s,11.0,8.0,0.0,21.0,40.0
2025-06-24--01h-03m-51s,18.0,2.0,0.0,20.0,40.0
2025-06-24--01h-03m-51s,10.0,2.0,1.0,27.0,40.0
2025-06-24--01h-03m-51s,13.0,4.0,1.0,22.0,40.0
2025-06-24--01h-03m-51s,12.0,2.0,0.0,26.0,40.0
2025-06-24--01h-03m-51s,12.0,5.0,1.0,22.0,40.0
2025-06-24--01h-03m-51s,20.0,4.0,0.0,16.0,40.0
2025-06-24--01h-03m-51s,26.0,2.0,0.0,12.0,40.0
2025-06-24--01h-03m-51s,14.0,5.0,0.0,21.0,40.0
2025-06-24--01h-03m-51s,21.0,5.0,0.0,14.0,40.0
2025-06-24--01h-03m-51s,9.0,7.0,1.0,23.0,40.0
2025-06-24--01h-03m-51s,21.0,8.0,0.0,11.0,40.0
2025-06-24--01h-03m-51s,19.0,6.0,2.0,13.0,40.0
2025-06-24--01h-03m-51s,9.0,3.0,0.0,28.0,40.0
2025-06-24--01h-03m-51s,16.0,5.0,0.0,19.0,40.0
2025-06-24--01h-03m-51s,17.0,5.0,0.0,18.0,40.0
2025-06-24--01h-03m-51s,16.0,6.0,0.0,18.0,40.0
2025-06-24--01h-03m-51s,12.0,5.0,0.0,23.0,40.0
2025-06-24--01h-03m-51s,14.0,3.0,0.0,23.0,40.0
2025-06-24--01h-03m-51s,10.0,6.0,0.0,24.0,40.0
2025-06-24--01h-03m-51s,17.0,5.0,0.0,18.0,40.0
2025-06-24--01h-03m-51s,15.0,3.0,0.0,22.0,40.0
2025-06-24--01h-03m-51s,15.0,8.0,0.0,17.0,40.0
2025-06-24--01h-03m-51s,13.0,6.0,0.0,21.0,40.0
2025-06-24--01h-03m-51s,18.0,4.0,0.0,18.0,40.0
2025-06-24--01h-03m-51s,11.0,4.0,0.0,25.0,40.0
2025-06-24--01h-03m-51s,20.0,0.0,0.0,20.0,40.0
2025-06-24--01h-03m-51s,16.0,2.0,0.0,22.0,40.0
2025-06-24--01h-03m-51s,20.0,6.0,0.0,14.0,40.0
2025-06-24--01h-03m-51s,10.0,6.0,0.0,24.0,40.0
2025-06-24--01h-03m-51s,13.0,7.0,0.0,20.0,40.0
2025-06-24--01h-03m-51s,18.0,6.0,0.0,16.0,40.0
2025-06-24--01h-03m-51s,8.0,9.0,0.0,23.0,40.0
2025-06-24--01h-03m-51s,17.0,3.0,1.0,19.0,40.0
2025-06-24--01h-03m-51s,17.0,6.0,0.0,17.0,40.0
2025-06-24--01h-03m-51s,14.0,8.0,2.0,16.0,40.0
2025-06-24--01h-03m-51s,15.0,3.0,0.0,22.0,40.0
2025-06-24--01h-03m-51s,17.0,4.0,0.0,19.0,40.0
2025-06-24--01h-03m-51s,15.0,5.0,0.0,20.0,40.0
