data_dir,C',HH,SB,VV,N,theta_estimate,delta_phi_estimate,clipped_delta_phi_estimate
2025-06-24--01h-03m-51s,16.0,4.0,0.0,20.0,40.0,1.9823131728623846,,1.5707963267948966
2025-06-24--01h-03m-51s,20.0,1.0,1.0,18.0,40.0,2.009758212404657,1.3773173310565194,1.3773173310565194
2025-06-24--01h-03m-51s,17.0,6.0,0.0,17.0,40.0,1.8493860291865472,,1.5707963267948966
2025-06-24--01h-03m-51s,15.0,3.0,0.0,22.0,40.0,2.065760358511791,,1.5707963267948966
2025-06-24--01h-03m-51s,12.0,5.0,0.0,23.0,40.0,2.037561665842193,,1.5707963267948966
2025-06-24--01h-03m-51s,13.0,3.0,0.0,24.0,40.0,2.12351143989168,,1.5707963267948966
2025-06-24--01h-03m-51s,16.0,5.0,0.0,19.0,40.0,1.9283674304404068,,1.5707963267948966
2025-06-24--01h-03m-51s,18.0,5.0,0.0,17.0,40.0,1.8754889808102941,,1.5707963267948966
2025-06-24--01h-03m-51s,14.0,3.0,0.0,23.0,40.0,2.0943951023931957,,1.5707963267948966
2025-06-24--01h-03m-51s,10.0,7.0,0.0,23.0,40.0,1.9823131728623846,,1.5707963267948966
2025-06-24--01h-03m-51s,17.0,5.0,2.0,16.0,40.0,1.8493860291865472,1.2558230901884995,1.2558230901884995
2025-06-24--01h-03m-51s,15.0,3.0,0.0,22.0,40.0,2.065760358511791,,1.5707963267948966
2025-06-24--01h-03m-51s,15.0,1.0,1.0,23.0,40.0,2.15316056466364,1.3402858405115785,1.3402858405115785
2025-06-24--01h-03m-51s,22.0,3.0,2.0,13.0,40.0,1.8234765819369754,1.2962047676348643,1.2962047676348643
2025-06-24--01h-03m-51s,15.0,2.0,0.0,23.0,40.0,2.12351143989168,,1.5707963267948966
2025-06-24--01h-03m-51s,13.0,4.0,0.0,23.0,40.0,2.065760358511791,,1.5707963267948966
2025-06-24--01h-03m-51s,16.0,6.0,0.0,18.0,40.0,1.8754889808102941,,1.5707963267948966
2025-06-24--01h-03m-51s,19.0,4.0,0.0,17.0,40.0,1.9018080548841911,,1.5707963267948966
2025-06-24--01h-03m-51s,13.0,5.0,2.0,20.0,40.0,1.9551931012905357,1.2098807735256742,1.2098807735256742
2025-06-24--01h-03m-51s,18.0,4.0,1.0,17.0,40.0,1.9018080548841911,1.364146111550831,1.364146111550831
2025-06-24--01h-03m-51s,17.0,4.0,1.0,18.0,40.0,1.9283674304404068,1.3568167498195634,1.3568167498195634
