detector_a_name,detector_b_name,detector_a_time_tag,detector_b_time_tag,timestamp,tomography_setting_t,tomography_setting_r,data_dir
2,7,2554333679014188544,2554333679014188544,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679015535616,2554333679015535616,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679017150464,2554333679017150464,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333679031740416,2554333679031740416,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,11,2554333679035345920,2554333679035345920,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333679048154624,2554333679048154624,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333679048726528,2554333679048726528,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333679056048640,2554333679056048640,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679058759168,2554333679058759168,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679102946304,2554333679102946304,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333679123307008,2554333679123307008,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,11,2554333679127704576,2554333679127704576,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333679139118592,2554333679139118592,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333679146018304,2554333679146018304,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333679146806784,2554333679146806784,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333679149177856,2554333679149177856,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333679149961728,2554333679149961728,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333679153074176,2554333679153074176,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679155182592,2554333679155182592,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679159509504,2554333679159509504,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679168424960,2554333679168424960,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,11,2554333679171887104,2554333679171887104,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333679172008448,2554333679172008448,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333679184292352,2554333679184292352,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333679187184128,2554333679187184128,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679193655296,2554333679193655296,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679206611968,2554333679206611968,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333679208403456,2554333679208403456,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333679211492352,2554333679211492352,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333679231881216,2554333679231881216,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679235013632,2554333679235013632,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333679236990464,2554333679236990464,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679239776768,2554333679239776768,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333679240429056,2554333679240429056,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679241337856,2554333679241337856,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333679254886912,2554333679254886912,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333679255349760,2554333679255349760,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679258144768,2554333679258144768,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333679258555904,2554333679258555904,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679262318080,2554333679262318080,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679270353408,2554333679270353408,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,11,2554333679279639040,2554333679279639040,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333679295193088,2554333679295193088,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333679315056128,2554333679315056128,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679320168960,2554333679320168960,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679323436032,2554333679323436032,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,11,2554333679326894080,2554333679326894080,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333679332622848,2554333679332622848,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333679332929536,2554333679332929536,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,11,2554333679363436544,2554333679363436544,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333679373528576,2554333679373528576,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679375547392,2554333679375547392,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333679377784832,2554333679377784832,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333679383283712,2554333679383283712,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,11,2554333679384997888,2554333679384997888,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333679390179840,2554333679390179840,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679390834688,2554333679390834688,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679392024064,2554333679392024064,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333679395236864,2554333679395236864,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679411628544,2554333679411628544,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333679422189056,2554333679422189056,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333679424700416,2554333679424700416,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,12,2554333679427208192,2554333679427208192,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,11,2554333679431924224,2554333679431924224,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679450541056,2554333679450541056,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679479359488,2554333679479359488,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679493885440,2554333679493885440,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333679495805952,2554333679495805952,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333679496763392,2554333679496763392,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679504348672,2554333679504348672,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333679510397440,2554333679510397440,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679515259392,2554333679515259392,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333679517517312,2554333679517517312,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679518004224,2554333679518004224,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679519983104,2554333679519983104,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333679530837504,2554333679530837504,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679534993920,2554333679534993920,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333679541463552,2554333679541463552,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333679576894976,2554333679576894976,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333679595695104,2554333679595695104,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679599357952,2554333679599357952,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333679611743232,2554333679611743232,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679612242944,2554333679612242944,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679613893632,2554333679613893632,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333679619215872,2554333679619215872,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333679641707008,2554333679641707008,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,11,2554333679645760512,2554333679645760512,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679646039040,2554333679646039040,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679647942656,2554333679647942656,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679652852224,2554333679652852224,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333679653810688,2554333679653810688,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679654837760,2554333679654837760,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333679659373568,2554333679659373568,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333679663531520,2554333679663531520,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
9,11,2554333679672099328,2554333679672099328,2025-06-18--18h-27m-31s,H,H,2025-06-18--18h-27m-04s
7,11,2554333679676155392,2554333679676155392,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333679677554688,2554333679677554688,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,11,2554333679681504768,2554333679681504768,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333679682738688,2554333679682738688,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
1,9,2554333679688487936,2554333679688487936,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,11,2554333679705062912,2554333679705062912,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679718265856,2554333679718265856,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679720055296,2554333679720055296,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333679731184640,2554333679731184640,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679731317760,2554333679731317760,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679742857728,2554333679742857728,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679745155584,2554333679745155584,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679745244672,2554333679745244672,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,12,2554333679747831808,2554333679747831808,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679749152256,2554333679749152256,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333679754205184,2554333679754205184,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679755683328,2554333679755683328,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333679798785024,2554333679798785024,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,11,2554333679804989952,2554333679804989952,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,11,2554333679805125120,2554333679805125120,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679805213696,2554333679805213696,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333679808914944,2554333679808914944,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333679831428096,2554333679831428096,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333679834619392,2554333679834619392,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333679835271168,2554333679835271168,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333679837616128,2554333679837616128,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679838881280,2554333679838881280,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333679861226496,2554333679861226496,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,11,2554333679873794560,2554333679873794560,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333679876035072,2554333679876035072,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333679890425856,2554333679890425856,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333679895989760,2554333679895989760,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,11,2554333679914512896,2554333679914512896,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679919719424,2554333679919719424,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333679920882688,2554333679920882688,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333679924045312,2554333679924045312,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679957395456,2554333679957395456,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333679967109120,2554333679967109120,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333679984473600,2554333679984473600,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333679989533696,2554333679989533696,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333679997024768,2554333679997024768,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,12,2554333680012132352,2554333680012132352,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333680019438080,2554333680019438080,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
11,12,2554333680021209600,2554333680021209600,2025-06-18--18h-27m-31s,H,H,2025-06-18--18h-27m-04s
10,12,2554333680021209600,2554333680021209600,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333680021209600,2554333680021209600,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
10,11,2554333680030983168,2554333680030983168,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333680048756736,2554333680048756736,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,9,2554333680055400960,2554333680055400960,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,7,2554333680079118848,2554333680079118848,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,11,2554333680097984512,2554333680097984512,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333680102620672,2554333680102620672,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333680112165888,2554333680112165888,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,11,2554333680125831680,2554333680125831680,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333680128807936,2554333680128807936,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,10,2554333680131611136,2554333680131611136,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333680151771136,2554333680151771136,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333680154801664,2554333680154801664,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333680155844096,2554333680155844096,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,11,2554333680167728128,2554333680167728128,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,11,2554333680172915200,2554333680172915200,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333680175308800,2554333680175308800,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
7,11,2554333680184963584,2554333680184963584,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,10,2554333680185369600,2554333680185369600,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
2,11,2554333680190615552,2554333680190615552,2025-06-18--18h-27m-32s,H,H,2025-06-18--18h-27m-04s
