theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
1.5079644737231006,1.5707963267948966,25.1145605524539,43.14342450785522,31.11660337845893,42.679281355868156,10
