theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
0.7853981633974483,0.23961299900261132,13.52503267170461,22.05558247447343,-13.166997855740181,-22.197078163328797,0.0001,20000
