theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
0.7853981633974483,0.4581489286485114,13.52503267170461,22.05558247447343,-8.71483599579978,-22.110617471649288,90,10,32.7C
