data_dir,C,DB_H,DB_V,SB,N
2025-05-23--18h-53m-21s,3.0,2.0,173.0,22.0,200.0
2025-05-23--18h-53m-21s,4.5,1.0,171.0,23.5,200.0
2025-05-23--18h-53m-21s,3.5,2.0,173.0,21.5,200.0
2025-05-23--18h-53m-21s,2.0,2.0,170.0,26.0,200.0
2025-05-23--18h-53m-21s,1.5,1.0,181.0,16.5,200.0
2025-05-23--18h-53m-21s,6.0,0.0,175.0,19.0,200.0
2025-05-23--18h-53m-21s,6.0,0.0,166.0,28.0,200.0
2025-05-23--18h-53m-21s,5.5,0.0,169.0,25.5,200.0
2025-05-23--18h-53m-21s,4.5,1.0,176.0,18.5,200.0
2025-05-23--18h-53m-21s,3.0,0.0,173.0,24.0,200.0
2025-05-23--18h-53m-21s,2.0,2.0,176.0,20.0,200.0
2025-05-23--18h-53m-21s,3.0,1.0,180.0,16.0,200.0
2025-05-23--18h-53m-21s,2.5,0.0,179.0,18.5,200.0
2025-05-23--18h-53m-21s,2.0,1.0,176.0,21.0,200.0
2025-05-23--18h-53m-21s,2.5,2.0,173.0,22.5,200.0
2025-05-23--18h-53m-21s,4.5,2.0,173.0,20.5,200.0
2025-05-23--18h-53m-21s,2.0,1.0,176.0,21.0,200.0
2025-05-23--18h-53m-21s,2.0,2.0,169.0,27.0,200.0
2025-05-23--18h-53m-21s,6.0,3.0,172.0,19.0,200.0
2025-05-23--18h-53m-21s,1.5,1.0,180.0,17.5,200.0
2025-05-23--18h-53m-21s,6.5,0.0,177.0,16.5,200.0
2025-05-23--18h-53m-21s,5.0,0.0,172.0,23.0,200.0
2025-05-23--18h-53m-21s,3.5,0.0,182.0,14.5,200.0
2025-05-23--18h-53m-21s,4.0,2.0,171.0,23.0,200.0
2025-05-23--18h-53m-21s,3.5,1.0,171.0,24.5,200.0
2025-05-23--18h-53m-21s,4.5,2.0,174.0,19.5,200.0
2025-05-23--18h-53m-21s,6.5,1.0,176.0,16.5,200.0
2025-05-23--18h-53m-21s,1.5,3.0,167.0,28.5,200.0
2025-05-23--18h-53m-21s,4.0,0.0,173.0,23.0,200.0
2025-05-23--18h-53m-21s,2.0,4.0,171.0,23.0,200.0
2025-05-23--18h-53m-21s,2.5,2.0,176.0,19.5,200.0
2025-05-23--18h-53m-21s,3.5,0.0,178.0,18.5,200.0
