data_dir,C',HH,SB,VV,N,theta_estimate,delta_phi_estimate,clipped_delta_phi_estimate
2025-06-19--17h-30m-32s,9.0,5.0,10.0,16.0,40.0,1.8493860291865472,0.7586688964637969,0.7586688964637969
2025-06-19--17h-30m-32s,9.0,7.0,9.0,15.0,40.0,1.7721542475852274,0.7853981633974483,0.7853981633974483
2025-06-19--17h-30m-32s,10.0,5.0,9.0,16.0,40.0,1.8493860291865472,0.8121274303310998,0.8121274303310998
2025-06-19--17h-30m-32s,9.0,6.0,8.0,17.0,40.0,1.8493860291865472,0.815275600109404,0.815275600109404
2025-06-19--17h-30m-32s,8.0,7.0,12.0,13.0,40.0,1.7213645995715827,0.6831644623239246,0.6831644623239246
2025-06-19--17h-30m-32s,6.0,5.0,8.0,21.0,40.0,1.9823131728623846,0.71262518665751,0.71262518665751
2025-06-19--17h-30m-32s,4.0,10.0,11.0,15.0,40.0,1.696124157962962,0.5386129051198849,0.5386129051198849
2025-06-19--17h-30m-32s,9.0,5.0,11.0,15.0,40.0,1.8234765819369754,0.7345491364321179,0.7345491364321179
2025-06-19--17h-30m-32s,14.0,3.0,9.0,14.0,40.0,1.8493860291865472,0.8966651571929984,0.8966651571929984
2025-06-19--17h-30m-32s,10.0,11.0,7.0,12.0,40.0,1.5957989316942578,0.8754634103970904,0.8754634103970904
2025-06-19--17h-30m-32s,10.0,10.0,7.0,13.0,40.0,1.6458668178716132,0.8754634103970904,0.8754634103970904
2025-06-19--17h-30m-32s,6.0,8.0,4.0,22.0,40.0,1.9283674304404068,0.8876318644709721,0.8876318644709721
2025-06-19--17h-30m-32s,8.0,7.0,6.0,19.0,40.0,1.8754889808102941,0.8581711401373867,0.8581711401373867
2025-06-19--17h-30m-32s,8.0,8.0,7.0,17.0,40.0,1.7977393629734166,0.8192650010037088,0.8192650010037088
2025-06-19--17h-30m-32s,6.0,5.0,10.0,19.0,40.0,1.9283674304404068,0.6570910503804337,0.6570910503804337
2025-06-19--17h-30m-32s,4.0,11.0,7.0,18.0,40.0,1.746702094958613,0.6451250924685259,0.6451250924685259
2025-06-19--17h-30m-32s,6.0,10.0,6.0,18.0,40.0,1.7721542475852274,0.7853981633974483,0.7853981633974483
2025-06-19--17h-30m-32s,9.0,5.0,11.0,15.0,40.0,1.8234765819369754,0.7345491364321179,0.7345491364321179
