detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,0,0,2025-05-23--16h-54m-28s-213390
9,11,SB,0,0,2025-05-23--16h-54m-28s-213390
9,10,SB,0,0,2025-05-23--16h-54m-28s-213390
11,12,SB,0,0,2025-05-23--16h-54m-28s-213390
10,12,SB,0,0,2025-05-23--16h-54m-28s-213390
10,11,DB_V,0,0,2025-05-23--16h-54m-28s-213390
1,9,C,0,0,2025-05-23--16h-54m-28s-213390
1,12,C,0,0,2025-05-23--16h-54m-28s-213390
1,11,C,0,0,2025-05-23--16h-54m-28s-213390
1,10,C,0,0,2025-05-23--16h-54m-28s-213390
1,4,DB_H,0,1,2025-05-23--16h-54m-28s-213390
1,7,SB,0,0,2025-05-23--16h-54m-28s-213390
1,2,SB,0,0,2025-05-23--16h-54m-28s-213390
4,9,C,0,0,2025-05-23--16h-54m-28s-213390
4,12,C,0,0,2025-05-23--16h-54m-28s-213390
4,11,C,0,0,2025-05-23--16h-54m-28s-213390
4,10,C,0,0,2025-05-23--16h-54m-28s-213390
4,7,SB,0,0,2025-05-23--16h-54m-28s-213390
7,9,C,0,0,2025-05-23--16h-54m-28s-213390
7,12,C,0,0,2025-05-23--16h-54m-28s-213390
7,11,C,0,0,2025-05-23--16h-54m-28s-213390
7,10,C,0,0,2025-05-23--16h-54m-28s-213390
2,9,C,0,0,2025-05-23--16h-54m-28s-213390
2,12,C,0,0,2025-05-23--16h-54m-28s-213390
2,11,C,0,0,2025-05-23--16h-54m-28s-213390
2,10,C,0,0,2025-05-23--16h-54m-28s-213390
2,4,SB,0,0,2025-05-23--16h-54m-28s-213390
2,7,DB_V,0,0,2025-05-23--16h-54m-28s-213390
9,12,DB_H,2,0,2025-05-23--16h-54m-28s-257034
9,11,SB,2,0,2025-05-23--16h-54m-28s-257034
9,10,SB,2,0,2025-05-23--16h-54m-28s-257034
11,12,SB,2,0,2025-05-23--16h-54m-28s-257034
10,12,SB,2,0,2025-05-23--16h-54m-28s-257034
10,11,DB_V,2,0,2025-05-23--16h-54m-28s-257034
1,9,C,2,0,2025-05-23--16h-54m-28s-257034
1,12,C,2,0,2025-05-23--16h-54m-28s-257034
1,11,C,2,0,2025-05-23--16h-54m-28s-257034
1,10,C,2,0,2025-05-23--16h-54m-28s-257034
1,4,DB_H,2,1,2025-05-23--16h-54m-28s-257034
1,7,SB,2,0,2025-05-23--16h-54m-28s-257034
1,2,SB,2,0,2025-05-23--16h-54m-28s-257034
4,9,C,2,0,2025-05-23--16h-54m-28s-257034
4,12,C,2,0,2025-05-23--16h-54m-28s-257034
4,11,C,2,0,2025-05-23--16h-54m-28s-257034
4,10,C,2,0,2025-05-23--16h-54m-28s-257034
4,7,SB,2,0,2025-05-23--16h-54m-28s-257034
7,9,C,2,0,2025-05-23--16h-54m-28s-257034
7,12,C,2,0,2025-05-23--16h-54m-28s-257034
7,11,C,2,0,2025-05-23--16h-54m-28s-257034
7,10,C,2,0,2025-05-23--16h-54m-28s-257034
2,9,C,2,0,2025-05-23--16h-54m-28s-257034
2,12,C,2,0,2025-05-23--16h-54m-28s-257034
2,11,C,2,0,2025-05-23--16h-54m-28s-257034
2,10,C,2,0,2025-05-23--16h-54m-28s-257034
2,4,SB,2,0,2025-05-23--16h-54m-28s-257034
2,7,DB_V,2,0,2025-05-23--16h-54m-28s-257034
9,12,DB_H,3,1,2025-05-23--16h-54m-28s-275880
9,11,SB,3,0,2025-05-23--16h-54m-28s-275880
9,10,SB,3,0,2025-05-23--16h-54m-28s-275880
11,12,SB,3,0,2025-05-23--16h-54m-28s-275880
10,12,SB,3,0,2025-05-23--16h-54m-28s-275880
10,11,DB_V,3,0,2025-05-23--16h-54m-28s-275880
1,9,C,3,0,2025-05-23--16h-54m-28s-275880
1,12,C,3,0,2025-05-23--16h-54m-28s-275880
1,11,C,3,0,2025-05-23--16h-54m-28s-275880
1,10,C,3,0,2025-05-23--16h-54m-28s-275880
1,4,DB_H,3,0,2025-05-23--16h-54m-28s-275880
1,7,SB,3,0,2025-05-23--16h-54m-28s-275880
1,2,SB,3,0,2025-05-23--16h-54m-28s-275880
4,9,C,3,0,2025-05-23--16h-54m-28s-275880
4,12,C,3,0,2025-05-23--16h-54m-28s-275880
4,11,C,3,0,2025-05-23--16h-54m-28s-275880
4,10,C,3,0,2025-05-23--16h-54m-28s-275880
4,7,SB,3,0,2025-05-23--16h-54m-28s-275880
7,9,C,3,0,2025-05-23--16h-54m-28s-275880
7,12,C,3,0,2025-05-23--16h-54m-28s-275880
7,11,C,3,0,2025-05-23--16h-54m-28s-275880
7,10,C,3,0,2025-05-23--16h-54m-28s-275880
2,9,C,3,0,2025-05-23--16h-54m-28s-275880
2,12,C,3,0,2025-05-23--16h-54m-28s-275880
2,11,C,3,0,2025-05-23--16h-54m-28s-275880
2,10,C,3,0,2025-05-23--16h-54m-28s-275880
2,4,SB,3,0,2025-05-23--16h-54m-28s-275880
2,7,DB_V,3,0,2025-05-23--16h-54m-28s-275880
9,12,DB_H,4,0,2025-05-23--16h-54m-28s-296049
9,11,SB,4,0,2025-05-23--16h-54m-28s-296049
9,10,SB,4,0,2025-05-23--16h-54m-28s-296049
11,12,SB,4,0,2025-05-23--16h-54m-28s-296049
10,12,SB,4,0,2025-05-23--16h-54m-28s-296049
10,11,DB_V,4,0,2025-05-23--16h-54m-28s-296049
1,9,C,4,0,2025-05-23--16h-54m-28s-296049
1,12,C,4,0,2025-05-23--16h-54m-28s-296049
1,11,C,4,0,2025-05-23--16h-54m-28s-296049
1,10,C,4,0,2025-05-23--16h-54m-28s-296049
1,4,DB_H,4,1,2025-05-23--16h-54m-28s-296049
1,7,SB,4,0,2025-05-23--16h-54m-28s-296049
1,2,SB,4,0,2025-05-23--16h-54m-28s-296049
4,9,C,4,0,2025-05-23--16h-54m-28s-296049
4,12,C,4,0,2025-05-23--16h-54m-28s-296049
4,11,C,4,0,2025-05-23--16h-54m-28s-296049
4,10,C,4,0,2025-05-23--16h-54m-28s-296049
4,7,SB,4,0,2025-05-23--16h-54m-28s-296049
7,9,C,4,0,2025-05-23--16h-54m-28s-296049
7,12,C,4,0,2025-05-23--16h-54m-28s-296049
