data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate
2025-05-23--18h-16m-59s,1.0,11.0,4.0,24.0,40.0,1.392183159977425,0.1984385210822072
2025-05-23--18h-16m-59s,0.0,17.0,6.0,17.0,40.0,1.2878481370207542,0.0
2025-05-23--18h-16m-59s,0.0,13.0,9.0,18.0,40.0,1.4690982728642359,0.0
2025-05-23--18h-16m-59s,1.0,12.0,10.0,17.0,40.0,1.5200130804813765,0.2345277804372816
2025-05-23--18h-16m-59s,0.0,11.0,10.0,19.0,40.0,1.5454128903850783,0.0
2025-05-23--18h-16m-59s,0.5,18.0,8.0,13.5,40.0,1.3141821007608674,0.18736105494478966
2025-05-23--18h-16m-59s,1.0,18.0,3.0,18.0,40.0,1.1802316167641536,0.2281500639200517
2025-05-23--18h-16m-59s,1.0,13.0,7.0,19.0,40.0,1.4179172430137281,0.2222659806251162
2025-05-23--18h-16m-59s,0.5,13.0,6.0,20.5,40.0,1.392183159977425,0.1526515855116385
2025-05-23--18h-16m-59s,1.5,18.0,5.0,15.5,40.0,1.234546524913781,0.2973670565919592
2025-05-23--18h-16m-59s,1.5,16.0,7.0,15.5,40.0,1.340335289368688,0.2973670565919592
2025-05-23--18h-16m-59s,1.0,16.0,7.0,16.0,40.0,1.340335289368688,0.2414722726357701
2025-05-23--18h-16m-59s,0.0,17.0,7.0,16.0,40.0,1.3141821007608674,0.0
2025-05-23--18h-16m-59s,0.5,16.0,4.0,19.5,40.0,1.2613109239596536,0.15645478250875602
2025-05-23--18h-16m-59s,0.5,16.0,7.0,16.5,40.0,1.340335289368688,0.1698338530039141
2025-05-23--18h-16m-59s,0.0,12.0,10.0,18.0,40.0,1.5200130804813765,0.0
2025-05-23--18h-16m-59s,0.0,15.0,6.0,19.0,40.0,1.340335289368688,0.0
2025-05-23--18h-16m-59s,1.0,12.0,4.0,23.0,40.0,1.3663289246478492,0.20259184530918437
2025-05-23--18h-16m-59s,1.0,15.0,6.0,18.0,40.0,1.340335289368688,0.2281500639200517
2025-05-23--18h-16m-59s,1.0,15.0,4.0,20.0,40.0,1.2878481370207542,0.21681495800151976
2025-05-23--18h-16m-59s,0.5,16.0,12.0,11.5,40.0,1.4690982728642359,0.20259184530918437
2025-05-23--18h-16m-59s,1.0,13.0,4.0,22.0,40.0,1.340335289368688,0.20701741667234583
2025-05-23--18h-16m-59s,0.0,13.0,8.0,19.0,40.0,1.4435496611240408,0.0
2025-05-23--18h-16m-59s,0.0,20.0,4.0,16.0,40.0,1.1526235340514657,0.0
2025-05-23--18h-16m-59s,1.0,19.0,5.0,15.0,40.0,1.2075292985086952,0.24907281986978974
2025-05-23--18h-16m-59s,0.5,12.0,9.0,18.5,40.0,1.4945804282889525,0.1605571994952417
2025-05-23--18h-16m-59s,1.0,12.0,8.0,19.0,40.0,1.4690982728642359,0.2222659806251162
2025-05-23--18h-16m-59s,0.0,15.0,6.0,19.0,40.0,1.340335289368688,0.0
2025-05-23--18h-16m-59s,0.5,12.0,7.0,20.5,40.0,1.4435496611240408,0.1526515855116385
2025-05-23--18h-16m-59s,2.0,16.0,4.0,18.0,40.0,1.2613109239596536,0.3172771730595597
2025-05-23--18h-16m-59s,0.0,13.0,5.0,22.0,40.0,1.3663289246478492,0.0
2025-05-23--18h-16m-59s,1.5,18.0,6.0,14.5,40.0,1.2613109239596536,0.3068383014885344
2025-05-23--18h-16m-59s,0.0,12.0,11.0,17.0,40.0,1.5454128903850783,0.0
2025-05-23--18h-16m-59s,0.0,17.0,6.0,17.0,40.0,1.2878481370207542,0.0
2025-05-23--18h-16m-59s,0.5,11.0,9.0,19.5,40.0,1.5200130804813765,0.15645478250875602
2025-05-23--18h-16m-59s,0.0,14.0,9.0,17.0,40.0,1.4435496611240408,0.0
2025-05-23--18h-16m-59s,0.5,12.0,11.0,16.5,40.0,1.5454128903850783,0.1698338530039141
2025-05-23--18h-16m-59s,0.5,17.0,11.0,11.5,40.0,1.4179172430137281,0.20259184530918437
2025-05-23--18h-16m-59s,1.0,15.0,5.0,19.0,40.0,1.3141821007608674,0.2222659806251162
2025-05-23--18h-16m-59s,1.0,16.0,5.0,18.0,40.0,1.2878481370207542,0.2281500639200517
2025-05-23--18h-16m-59s,0.5,17.0,10.0,12.5,40.0,1.392183159977425,0.1945306253576709
2025-05-23--18h-16m-59s,0.0,17.0,7.0,16.0,40.0,1.3141821007608674,0.0
2025-05-23--18h-16m-59s,1.0,13.0,6.0,20.0,40.0,1.392183159977425,0.21681495800151976
2025-05-23--18h-16m-59s,1.5,11.0,8.0,19.5,40.0,1.4945804282889525,0.2667111521503259
2025-05-23--18h-16m-59s,0.5,14.0,9.0,16.5,40.0,1.4435496611240408,0.1698338530039141
2025-05-23--18h-16m-59s,0.5,15.0,10.0,14.5,40.0,1.4435496611240408,0.18093000192997485
2025-05-23--18h-16m-59s,0.0,14.0,13.0,13.0,40.0,1.5454128903850783,0.0
2025-05-23--18h-16m-59s,0.5,12.0,10.0,17.5,40.0,1.5200130804813765,0.16500025197837404
2025-05-23--18h-16m-59s,1.5,20.0,6.0,12.5,40.0,1.2075292985086952,0.3288607044945678
2025-05-23--18h-16m-59s,0.5,12.0,7.0,20.5,40.0,1.4435496611240408,0.1526515855116385
2025-05-23--18h-16m-59s,0.0,19.0,6.0,15.0,40.0,1.234546524913781,0.0
2025-05-23--18h-16m-59s,0.0,16.0,6.0,18.0,40.0,1.3141821007608674,0.0
2025-05-23--18h-16m-59s,0.0,15.0,10.0,15.0,40.0,1.4435496611240408,0.0
2025-05-23--18h-16m-59s,1.0,18.0,6.0,15.0,40.0,1.2613109239596536,0.24907281986978974
2025-05-23--18h-16m-59s,0.5,11.0,9.0,19.5,40.0,1.5200130804813765,0.15645478250875602
2025-05-23--18h-16m-59s,1.0,11.0,11.0,17.0,40.0,1.5707963267948966,0.2345277804372816
2025-05-23--18h-16m-59s,0.5,19.0,5.0,15.5,40.0,1.2075292985086952,0.1751187949816745
2025-05-23--18h-16m-59s,0.5,14.0,10.0,15.5,40.0,1.4690982728642359,0.1751187949816745
2025-05-23--18h-16m-59s,1.5,12.0,11.0,15.5,40.0,1.5454128903850783,0.2973670565919592
2025-05-23--18h-16m-59s,0.5,17.0,6.0,16.5,40.0,1.2878481370207542,0.1698338530039141
2025-05-23--18h-16m-59s,0.5,17.0,6.0,16.5,40.0,1.2878481370207542,0.1698338530039141
2025-05-23--18h-16m-59s,2.0,12.0,6.0,20.0,40.0,1.4179172430137281,0.30199125879106337
2025-05-23--18h-16m-59s,0.0,20.0,5.0,15.0,40.0,1.1802316167641536,0.0
2025-05-23--18h-16m-59s,1.0,16.0,10.0,13.0,40.0,1.4179172430137281,0.2667111521503259
