data_dir,repetition,C,DB_H,DB_V,SB,N
2025-05-29--00h-23m-33s,0,0.0,0.0,3.0,2.5,5.5
2025-05-29--00h-23m-33s,1,0.0,0.0,2.0,1.5,3.5
2025-05-29--00h-23m-33s,2,0.0,0.0,2.0,1.0,3.0
2025-05-29--00h-23m-33s,3,0.0,0.0,3.0,1.5,4.5
2025-05-29--00h-23m-33s,4,0.0,0.0,1.0,0.5,1.5
2025-05-29--00h-23m-33s,5,1.0,1.0,1.0,2.5,5.5
2025-05-29--00h-23m-33s,6,0.0,0.0,5.0,0.0,5.0
2025-05-29--00h-23m-33s,7,0.0,0.0,2.0,1.0,3.0
2025-05-29--00h-23m-33s,8,0.0,0.0,2.0,1.5,3.5
2025-05-29--00h-23m-33s,9,0.0,0.0,3.0,1.5,4.5
2025-05-29--00h-23m-33s,10,0.5,0.0,2.0,2.0,4.5
2025-05-29--00h-23m-33s,11,0.0,0.0,3.0,0.5,3.5
2025-05-29--00h-23m-33s,12,0.0,0.0,0.0,3.5,3.5
2025-05-29--00h-23m-33s,13,0.0,0.0,2.0,2.5,4.5
2025-05-29--00h-23m-33s,14,0.0,0.0,2.0,1.0,3.0
2025-05-29--00h-23m-33s,15,0.0,1.0,4.0,0.5,5.5
2025-05-29--00h-23m-33s,16,0.0,0.0,1.0,2.0,3.0
2025-05-29--00h-23m-33s,17,0.5,0.0,3.0,2.0,5.5
2025-05-29--00h-23m-33s,18,0.0,0.0,4.0,3.0,7.0
2025-05-29--00h-23m-33s,19,0.0,1.0,2.0,3.0,6.0
2025-05-29--00h-23m-33s,20,0.0,0.0,2.0,1.0,3.0
2025-05-29--00h-23m-33s,21,0.0,0.0,3.0,1.5,4.5
2025-05-29--00h-23m-33s,22,0.0,0.0,0.0,1.0,1.0
2025-05-29--00h-23m-33s,23,0.0,0.0,2.0,1.0,3.0
2025-05-29--00h-23m-33s,24,0.0,0.0,3.0,1.0,4.0
2025-05-29--00h-23m-33s,25,0.0,0.0,2.0,1.5,3.5
2025-05-29--00h-23m-33s,26,0.0,0.0,2.0,1.5,3.5
2025-05-29--00h-23m-33s,27,0.0,0.0,4.0,1.5,5.5
2025-05-29--00h-23m-33s,28,0.0,0.0,3.0,1.0,4.0
2025-05-29--00h-23m-33s,29,0.0,1.0,2.0,1.5,4.5
2025-05-29--00h-23m-33s,30,0.0,0.0,5.0,2.5,7.5
2025-05-29--00h-23m-33s,31,0.0,0.0,0.0,1.5,1.5
2025-05-29--00h-23m-33s,32,0.0,0.0,1.0,2.5,3.5
2025-05-29--00h-23m-33s,33,0.0,1.0,3.0,2.5,6.5
2025-05-29--00h-23m-33s,34,0.0,0.0,3.0,0.5,3.5
2025-05-29--00h-23m-33s,35,0.0,0.0,3.0,1.0,4.0
2025-05-29--00h-23m-33s,36,0.0,0.0,3.0,1.0,4.0
2025-05-29--00h-23m-33s,37,0.5,0.0,3.0,1.0,4.5
2025-05-29--00h-23m-33s,38,0.0,0.0,2.0,1.5,3.5
2025-05-29--00h-23m-33s,39,0.0,0.0,2.0,1.0,3.0
2025-05-29--00h-23m-33s,40,1.0,0.0,0.0,0.5,1.5
2025-05-29--00h-23m-33s,41,0.0,1.0,3.0,1.5,5.5
2025-05-29--00h-23m-33s,42,0.0,0.0,2.0,0.0,2.0
2025-05-29--00h-23m-33s,43,0.5,0.0,4.0,2.0,6.5
2025-05-29--00h-23m-33s,44,0.0,2.0,2.0,1.0,5.0
2025-05-29--00h-23m-33s,45,0.0,0.0,2.0,1.0,3.0
2025-05-29--00h-23m-33s,46,0.0,0.0,3.0,2.5,5.5
2025-05-29--00h-23m-33s,47,0.0,0.0,2.0,2.0,4.0
2025-05-29--00h-23m-33s,48,0.0,1.0,2.0,2.5,5.5
2025-05-29--00h-23m-33s,49,0.0,0.0,4.0,1.5,5.5
2025-05-29--00h-23m-33s,50,0.0,0.0,2.0,1.0,3.0
2025-05-29--00h-23m-33s,51,0.0,0.0,2.0,1.0,3.0
2025-05-29--00h-23m-33s,52,0.0,1.0,4.0,3.0,8.0
2025-05-29--00h-23m-33s,53,0.5,0.0,2.0,1.0,3.5
2025-05-29--00h-23m-33s,54,1.0,0.0,3.0,2.0,6.0
2025-05-29--00h-23m-33s,55,0.0,2.0,2.0,2.0,6.0
2025-05-29--00h-23m-33s,56,1.0,0.0,5.0,0.0,6.0
2025-05-29--00h-23m-33s,57,0.0,0.0,2.0,2.5,4.5
2025-05-29--00h-23m-33s,58,0.0,0.0,6.0,1.5,7.5
2025-05-29--00h-23m-33s,59,0.0,1.0,0.0,2.0,3.0
2025-05-29--00h-23m-33s,60,0.0,0.0,2.0,0.5,2.5
2025-05-29--00h-23m-33s,61,0.5,1.0,1.0,1.0,3.5
2025-05-29--00h-23m-33s,62,0.0,1.0,3.0,3.0,7.0
2025-05-29--00h-23m-33s,63,0.0,1.0,5.0,0.5,6.5
2025-05-29--00h-23m-33s,64,0.0,0.0,1.0,2.0,3.0
