theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
1.5707963267948966,1.4922565104551517,26.049999999999997,45.0,34.550000000000004,45.0,5e-05,30000
