theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
1.7571619926858164,0,28.738876138203246,50.503206479081804,-35.517619183395645,-51.83752730329735,0.0001,100
