theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
0.7853981633974483,1.0602875205865552,13.52503267170461,22.05558247447343,9.2135711012265,-3.8156962577540847,5e-05,30000
