theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
1.5707963267948966,0.8168140899333463,26.049999999999997,45.0,-8.899999999999993,-44.999999999999986,10
