theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
2.356194490192345,0.7853981633974483,36.46945019723118,67.94441752552657,-28.61953967083346,-73.85295689785939,5
