theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
0.39269908169872414,0,6.816217529483821,10.939146630995376,-7.948252102975585,-8.898120762897756,60,10,32.7C
