theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
1.5707963267948966,0.32724923474893675,26.049999999999997,45.0,-22.925000000000004,-45.0,90,10,32.7C
