data_dir,C',SB,VV,HH,N
2025-06-19--18h-34m-07s,19.0,61.0,43.0,37.0,160.0
2025-06-19--18h-34m-07s,27.0,65.0,33.0,35.0,160.0
2025-06-19--18h-34m-07s,21.0,65.0,38.0,36.0,160.0
2025-06-19--18h-34m-07s,18.0,59.0,43.0,40.0,160.0
2025-06-19--18h-34m-07s,16.0,67.0,39.0,38.0,160.0
2025-06-19--18h-34m-07s,18.0,68.0,34.0,40.0,160.0
2025-06-19--18h-34m-07s,14.0,61.0,48.0,37.0,160.0
2025-06-19--18h-34m-07s,15.0,64.0,39.0,42.0,160.0
2025-06-19--18h-34m-07s,16.0,65.0,32.0,47.0,160.0
2025-06-19--18h-34m-07s,19.0,62.0,39.0,40.0,160.0
2025-06-19--18h-34m-07s,12.0,61.0,44.0,43.0,160.0
2025-06-19--18h-34m-07s,20.0,60.0,39.0,41.0,160.0
2025-06-19--18h-34m-07s,22.0,63.0,39.0,36.0,160.0
2025-06-19--18h-34m-07s,20.0,74.0,42.0,24.0,160.0
2025-06-19--18h-34m-07s,22.0,64.0,41.0,33.0,160.0
2025-06-19--18h-34m-07s,19.0,66.0,33.0,42.0,160.0
2025-06-19--18h-34m-07s,17.0,60.0,47.0,36.0,160.0
2025-06-19--18h-34m-07s,14.0,63.0,33.0,50.0,160.0
2025-06-19--18h-34m-07s,16.0,68.0,35.0,41.0,160.0
2025-06-19--18h-34m-07s,16.0,64.0,45.0,35.0,160.0
2025-06-19--18h-34m-07s,27.0,58.0,29.0,46.0,160.0
2025-06-19--18h-34m-07s,19.0,49.0,48.0,44.0,160.0
2025-06-19--18h-34m-07s,19.0,51.0,43.0,47.0,160.0
2025-06-19--18h-34m-07s,20.0,58.0,37.0,45.0,160.0
2025-06-19--18h-34m-07s,19.0,65.0,30.0,46.0,160.0
2025-06-19--18h-34m-07s,16.0,58.0,41.0,45.0,160.0
2025-06-19--18h-34m-07s,13.0,61.0,43.0,43.0,160.0
2025-06-19--18h-34m-07s,22.0,58.0,42.0,38.0,160.0
2025-06-19--18h-34m-07s,22.0,57.0,43.0,38.0,160.0
2025-06-19--18h-34m-07s,18.0,69.0,36.0,37.0,160.0
2025-06-19--18h-34m-07s,13.0,68.0,33.0,46.0,160.0
2025-06-19--18h-34m-07s,20.0,67.0,34.0,39.0,160.0
2025-06-19--18h-34m-07s,20.0,58.0,36.0,46.0,160.0
2025-06-19--18h-34m-07s,22.0,65.0,36.0,37.0,160.0
2025-06-19--18h-34m-07s,18.0,69.0,35.0,38.0,160.0
2025-06-19--18h-34m-07s,21.0,78.0,16.0,45.0,160.0
2025-06-19--18h-34m-07s,16.0,63.0,44.0,37.0,160.0
2025-06-19--18h-34m-07s,19.0,61.0,45.0,35.0,160.0
2025-06-19--18h-34m-07s,15.0,73.0,36.0,36.0,160.0
2025-06-19--18h-34m-07s,20.0,55.0,51.0,34.0,160.0
2025-06-19--18h-34m-07s,26.0,65.0,34.0,35.0,160.0
2025-06-19--18h-34m-07s,22.0,59.0,38.0,41.0,160.0
2025-06-19--18h-34m-07s,11.0,67.0,36.0,46.0,160.0
2025-06-19--18h-34m-07s,12.0,65.0,39.0,44.0,160.0
