theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
0.3490658503988659,0,6.062032149476902,9.717675586104658,-7.058862441965712,-7.875731325657982,0.0001,2000
