detector_a_name,detector_b_name,tomography_setting_a,tomography_setting_b,repetition,coincidences,timestamp,tomography_setting_t,tomography_setting_r
9,12,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
9,11,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
9,10,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
11,12,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
10,12,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
10,11,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
1,9,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
1,12,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
1,11,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
1,10,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
1,4,,,0,1,2025-05-28--14h-09m-00s-689319,H,H
1,7,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
1,2,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
4,9,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
4,12,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
4,11,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
4,10,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
4,7,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
7,9,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
7,12,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
7,11,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
7,10,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
2,9,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
2,12,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
2,11,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
2,10,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
2,4,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
2,7,,,0,0,2025-05-28--14h-09m-00s-689319,H,H
9,12,,,1,1,2025-05-28--14h-09m-00s-715381,H,H
9,11,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
9,10,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
11,12,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
10,12,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
10,11,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
1,9,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
1,12,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
1,11,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
1,10,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
1,4,,,1,2,2025-05-28--14h-09m-00s-715381,H,H
1,7,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
1,2,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
4,9,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
4,12,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
4,11,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
4,10,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
4,7,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
7,9,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
7,12,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
7,11,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
7,10,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
2,9,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
2,12,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
2,11,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
2,10,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
2,4,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
2,7,,,1,0,2025-05-28--14h-09m-00s-715381,H,H
9,12,,,2,1,2025-05-28--14h-09m-00s-736090,H,H
9,11,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
9,10,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
11,12,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
10,12,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
10,11,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
1,9,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
1,12,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
1,11,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
1,10,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
1,4,,,2,1,2025-05-28--14h-09m-00s-736090,H,H
1,7,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
1,2,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
4,9,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
4,12,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
4,11,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
4,10,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
4,7,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
7,9,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
7,12,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
7,11,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
7,10,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
2,9,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
2,12,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
2,11,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
2,10,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
2,4,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
2,7,,,2,0,2025-05-28--14h-09m-00s-736090,H,H
9,12,,,3,2,2025-05-28--14h-09m-00s-756216,H,H
9,11,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
9,10,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
11,12,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
10,12,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
10,11,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
1,9,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
1,12,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
1,11,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
1,10,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
1,4,,,3,1,2025-05-28--14h-09m-00s-756216,H,H
1,7,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
1,2,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
4,9,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
4,12,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
4,11,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
4,10,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
4,7,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
7,9,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
7,12,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
7,11,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
7,10,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
2,9,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
2,12,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
2,11,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
2,10,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
2,4,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
2,7,,,3,0,2025-05-28--14h-09m-00s-756216,H,H
9,12,,,4,1,2025-05-28--14h-09m-00s-776689,H,H
9,11,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
9,10,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
11,12,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
10,12,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
10,11,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
1,9,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
1,12,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
1,11,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
1,10,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
1,4,,,4,1,2025-05-28--14h-09m-00s-776689,H,H
1,7,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
1,2,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
4,9,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
4,12,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
4,11,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
4,10,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
4,7,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
7,9,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
7,12,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
7,11,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
7,10,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
2,9,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
2,12,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
2,11,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
2,10,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
2,4,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
2,7,,,4,0,2025-05-28--14h-09m-00s-776689,H,H
9,12,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
9,11,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
9,10,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
11,12,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
10,12,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
10,11,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
1,9,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
1,12,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
1,11,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
1,10,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
1,4,,,5,1,2025-05-28--14h-09m-00s-797240,H,H
1,7,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
1,2,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
4,9,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
4,12,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
4,11,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
4,10,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
4,7,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
7,9,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
7,12,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
7,11,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
7,10,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
2,9,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
2,12,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
2,11,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
2,10,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
2,4,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
2,7,,,5,0,2025-05-28--14h-09m-00s-797240,H,H
9,12,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
9,11,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
9,10,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
11,12,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
10,12,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
10,11,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
1,9,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
1,12,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
1,11,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
1,10,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
1,4,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
1,7,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
1,2,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
4,9,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
4,12,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
4,11,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
4,10,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
4,7,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
7,9,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
7,12,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
7,11,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
7,10,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
2,9,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
2,12,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
2,11,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
2,10,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
2,4,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
2,7,,,6,0,2025-05-28--14h-09m-00s-818239,H,H
9,12,,,7,1,2025-05-28--14h-09m-00s-839125,H,H
9,11,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
9,10,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
11,12,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
10,12,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
10,11,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
1,9,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
1,12,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
1,11,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
1,10,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
1,4,,,7,1,2025-05-28--14h-09m-00s-839125,H,H
1,7,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
1,2,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
4,9,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
4,12,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
4,11,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
4,10,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
4,7,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
7,9,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
7,12,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
7,11,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
7,10,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
2,9,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
2,12,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
2,11,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
2,10,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
2,4,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
2,7,,,7,0,2025-05-28--14h-09m-00s-839125,H,H
9,12,,,8,1,2025-05-28--14h-09m-00s-860040,H,H
9,11,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
9,10,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
11,12,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
10,12,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
10,11,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
1,9,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
1,12,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
1,11,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
1,10,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
1,4,,,8,2,2025-05-28--14h-09m-00s-860040,H,H
1,7,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
1,2,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
4,9,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
4,12,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
4,11,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
4,10,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
4,7,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
7,9,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
7,12,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
7,11,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
7,10,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
2,9,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
2,12,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
2,11,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
2,10,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
2,4,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
2,7,,,8,0,2025-05-28--14h-09m-00s-860040,H,H
9,12,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
9,11,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
9,10,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
11,12,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
10,12,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
10,11,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
1,9,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
1,12,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
1,11,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
1,10,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
1,4,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
1,7,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
1,2,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
4,9,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
4,12,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
4,11,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
4,10,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
4,7,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
7,9,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
7,12,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
7,11,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
7,10,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
2,9,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
2,12,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
2,11,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
2,10,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
2,4,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
2,7,,,9,0,2025-05-28--14h-09m-00s-879608,H,H
9,12,,,10,1,2025-05-28--14h-09m-00s-898819,H,H
9,11,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
9,10,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
11,12,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
10,12,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
10,11,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
1,9,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
1,12,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
1,11,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
1,10,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
1,4,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
1,7,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
1,2,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
4,9,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
4,12,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
4,11,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
4,10,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
4,7,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
7,9,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
7,12,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
7,11,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
7,10,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
2,9,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
2,12,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
2,11,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
2,10,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
2,4,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
2,7,,,10,0,2025-05-28--14h-09m-00s-898819,H,H
9,12,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
9,11,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
9,10,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
11,12,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
10,12,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
10,11,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
1,9,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
1,12,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
1,11,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
1,10,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
1,4,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
1,7,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
1,2,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
4,9,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
4,12,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
4,11,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
4,10,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
4,7,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
7,9,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
7,12,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
7,11,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
7,10,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
2,9,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
2,12,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
2,11,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
2,10,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
2,4,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
2,7,,,11,0,2025-05-28--14h-09m-00s-917969,H,H
9,12,,,12,2,2025-05-28--14h-09m-00s-936925,H,H
9,11,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
9,10,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
11,12,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
10,12,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
10,11,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
1,9,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
1,12,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
1,11,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
1,10,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
1,4,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
1,7,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
1,2,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
4,9,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
4,12,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
4,11,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
4,10,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
4,7,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
7,9,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
7,12,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
7,11,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
7,10,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
2,9,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
2,12,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
2,11,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
2,10,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
2,4,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
2,7,,,12,0,2025-05-28--14h-09m-00s-936925,H,H
9,12,,,13,2,2025-05-28--14h-09m-00s-960397,H,H
9,11,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
9,10,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
11,12,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
10,12,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
10,11,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
1,9,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
1,12,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
1,11,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
1,10,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
1,4,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
1,7,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
1,2,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
4,9,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
4,12,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
4,11,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
4,10,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
4,7,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
7,9,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
7,12,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
7,11,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
7,10,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
2,9,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
2,12,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
2,11,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
2,10,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
2,4,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
2,7,,,13,0,2025-05-28--14h-09m-00s-960397,H,H
9,12,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
9,11,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
9,10,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
11,12,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
10,12,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
10,11,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
1,9,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
1,12,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
1,11,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
1,10,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
1,4,,,14,1,2025-05-28--14h-09m-00s-981577,H,H
1,7,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
1,2,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
4,9,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
4,12,,,14,1,2025-05-28--14h-09m-00s-981577,H,H
4,11,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
4,10,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
4,7,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
7,9,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
7,12,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
7,11,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
7,10,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
2,9,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
2,12,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
2,11,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
2,10,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
2,4,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
2,7,,,14,0,2025-05-28--14h-09m-00s-981577,H,H
9,12,,,15,1,2025-05-28--14h-09m-01s-000034,H,H
9,11,,,15,0,2025-05-28--14h-09m-01s-000034,H,H
