theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
2.22529479629277,0,34.89606834019077,64.18100708167009,-41.202792655955875,-67.3585051012252,90,10,32.7C
