theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
0.3141592653589793,0.7853981633974483,5.457858208292078,8.742002262700845,0.5626174236556446,-5.802425879531889,5e-05,30000
