data_dir,C,DB_H,DB_V,SB,N
2025-05-23--18h-25m-22s,4.0,36.0,75.0,85.0,200.0
2025-05-23--18h-25m-22s,3.5,43.0,69.0,84.5,200.0
2025-05-23--18h-25m-22s,3.5,35.0,71.0,90.5,200.0
2025-05-23--18h-25m-22s,2.5,38.0,66.0,93.5,200.0
2025-05-23--18h-25m-22s,4.5,43.0,72.0,80.5,200.0
2025-05-23--18h-25m-22s,2.0,29.0,72.0,97.0,200.0
2025-05-23--18h-25m-22s,3.5,46.0,71.0,79.5,200.0
2025-05-23--18h-25m-22s,3.0,42.0,67.0,88.0,200.0
2025-05-23--18h-25m-22s,3.5,42.0,72.0,82.5,200.0
2025-05-23--18h-25m-22s,6.0,42.0,56.0,96.0,200.0
2025-05-23--18h-25m-22s,4.0,36.0,63.0,97.0,200.0
2025-05-23--18h-25m-22s,3.5,49.0,55.0,92.5,200.0
2025-05-23--18h-25m-22s,5.0,50.0,54.0,91.0,200.0
2025-05-23--18h-25m-22s,6.5,47.0,61.0,85.5,200.0
2025-05-23--18h-25m-22s,2.5,45.0,66.0,86.5,200.0
2025-05-23--18h-25m-22s,3.5,46.0,56.0,94.5,200.0
2025-05-23--18h-25m-22s,3.5,44.0,69.0,83.5,200.0
2025-05-23--18h-25m-22s,5.5,49.0,58.0,87.5,200.0
2025-05-23--18h-25m-22s,3.0,45.0,66.0,86.0,200.0
2025-05-23--18h-25m-22s,6.0,49.0,63.0,82.0,200.0
2025-05-23--18h-25m-22s,3.0,37.0,76.0,84.0,200.0
2025-05-23--18h-25m-22s,4.0,46.0,65.0,85.0,200.0
2025-05-23--18h-25m-22s,3.0,49.0,55.0,93.0,200.0
2025-05-23--18h-25m-22s,6.0,52.0,48.0,94.0,200.0
2025-05-23--18h-25m-22s,2.5,48.0,68.0,81.5,200.0
2025-05-23--18h-25m-22s,2.0,42.0,69.0,87.0,200.0
2025-05-23--18h-25m-22s,5.0,45.0,60.0,90.0,200.0
2025-05-23--18h-25m-22s,4.0,53.0,62.0,81.0,200.0
2025-05-23--18h-25m-22s,5.0,47.0,63.0,85.0,200.0
2025-05-23--18h-25m-22s,3.5,40.0,65.0,91.5,200.0
2025-05-23--18h-25m-22s,3.0,48.0,65.0,84.0,200.0
2025-05-23--18h-25m-22s,0.0,47.0,70.0,83.0,200.0
2025-05-23--18h-25m-22s,4.0,36.0,57.0,103.0,200.0
