data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate
2025-05-23--17h-45m-29s,1.5,33.0,0.0,5.5,40.0,0.5779882351930726,0.4751464843588339
2025-05-23--17h-45m-29s,0.0,34.0,0.0,6.0,40.0,0.529728754461008,0.0
2025-05-23--17h-45m-29s,0.0,36.0,0.0,4.0,40.0,0.4184851612640373,0.0
2025-05-23--17h-45m-29s,0.0,36.0,0.0,4.0,40.0,0.4184851612640373,0.0
2025-05-23--17h-45m-29s,0.0,34.0,0.0,6.0,40.0,0.529728754461008,0.0
2025-05-23--17h-45m-29s,0.0,37.0,0.0,3.0,40.0,0.35083433461154634,0.0
2025-05-23--17h-45m-29s,0.0,35.0,0.0,5.0,40.0,0.4771119283134781,0.0
2025-05-23--17h-45m-29s,0.5,35.0,0.0,4.5,40.0,0.4771119283134781,0.3172771730595597
2025-05-23--17h-45m-29s,0.0,36.0,0.0,4.0,40.0,0.4184851612640373,0.0
2025-05-23--17h-45m-29s,1.5,34.0,0.0,4.5,40.0,0.529728754461008,0.517127578698283
2025-05-23--17h-45m-29s,0.0,38.0,0.0,2.0,40.0,0.26737780095162794,0.0
2025-05-23--17h-45m-29s,0.0,33.0,0.0,7.0,40.0,0.5779882351930726,0.0
2025-05-23--17h-45m-29s,0.5,34.0,1.0,4.5,40.0,0.5779882351930726,0.3172771730595597
2025-05-23--17h-45m-29s,0.0,34.0,1.0,5.0,40.0,0.5779882351930726,0.0
2025-05-23--17h-45m-29s,0.0,35.0,0.0,5.0,40.0,0.4771119283134781,0.0
2025-05-23--17h-45m-29s,0.5,34.0,0.0,5.5,40.0,0.529728754461008,0.28872253391069386
2025-05-23--17h-45m-29s,0.5,36.0,0.0,3.5,40.0,0.4184851612640373,0.3564338525814142
2025-05-23--17h-45m-29s,0.5,34.0,1.0,4.5,40.0,0.5779882351930726,0.3172771730595597
2025-05-23--17h-45m-29s,0.0,36.0,0.0,4.0,40.0,0.4184851612640373,0.0
2025-05-23--17h-45m-29s,0.0,34.0,1.0,5.0,40.0,0.5779882351930726,0.0
2025-05-23--17h-45m-29s,1.0,34.0,0.0,5.0,40.0,0.529728754461008,0.4149717231447266
2025-05-23--17h-45m-29s,0.0,38.0,0.0,2.0,40.0,0.26737780095162794,0.0
2025-05-23--17h-45m-29s,0.5,35.0,0.0,4.5,40.0,0.4771119283134781,0.3172771730595597
2025-05-23--17h-45m-29s,0.5,34.0,0.0,5.5,40.0,0.529728754461008,0.28872253391069386
2025-05-23--17h-45m-29s,1.0,35.0,0.0,4.0,40.0,0.4771119283134781,0.45767422457177315
2025-05-23--17h-45m-29s,0.0,37.0,0.0,3.0,40.0,0.35083433461154634,0.0
2025-05-23--17h-45m-29s,1.5,32.0,0.0,6.5,40.0,0.6229125019027184,0.44200476677681094
2025-05-23--17h-45m-29s,0.0,37.0,0.0,3.0,40.0,0.35083433461154634,0.0
2025-05-23--17h-45m-29s,1.0,34.0,0.0,5.0,40.0,0.529728754461008,0.4149717231447266
2025-05-23--17h-45m-29s,0.5,37.0,0.0,2.5,40.0,0.35083433461154634,0.4149717231447266
2025-05-23--17h-45m-29s,0.0,34.0,0.0,6.0,40.0,0.529728754461008,0.0
2025-05-23--17h-45m-29s,0.5,35.0,0.0,4.5,40.0,0.4771119283134781,0.3172771730595597
