data_dir,C,SB,DB_V,DB_H,N
2025-06-21--03h-17m-12s,70.0,19.0,37.0,34.0,160.0
2025-06-21--03h-17m-12s,63.0,14.0,42.0,41.0,160.0
2025-06-21--03h-17m-12s,67.0,12.0,35.0,46.0,160.0
2025-06-21--03h-17m-12s,84.0,11.0,31.0,34.0,160.0
2025-06-21--03h-17m-12s,59.0,19.0,39.0,43.0,160.0
2025-06-21--03h-17m-12s,60.0,14.0,42.0,44.0,160.0
2025-06-21--03h-17m-12s,65.0,17.0,38.0,40.0,160.0
2025-06-21--03h-17m-12s,63.0,13.0,41.0,43.0,160.0
2025-06-21--03h-17m-12s,68.0,16.0,36.0,40.0,160.0
2025-06-21--03h-17m-12s,59.0,13.0,47.0,41.0,160.0
2025-06-21--03h-17m-12s,59.0,19.0,40.0,42.0,160.0
2025-06-21--03h-17m-12s,60.0,18.0,35.0,47.0,160.0
2025-06-21--03h-17m-12s,61.0,13.0,42.0,44.0,160.0
2025-06-21--03h-17m-12s,68.0,11.0,46.0,35.0,160.0
2025-06-21--03h-17m-12s,62.0,11.0,36.0,51.0,160.0
2025-06-21--03h-17m-12s,72.0,14.0,29.0,45.0,160.0
2025-06-21--03h-17m-12s,66.0,13.0,48.0,33.0,160.0
2025-06-21--03h-17m-12s,66.0,13.0,48.0,33.0,160.0
2025-06-21--03h-17m-12s,69.0,9.0,41.0,41.0,160.0
2025-06-21--03h-17m-12s,66.0,6.0,43.0,45.0,160.0
2025-06-21--03h-17m-12s,60.0,21.0,34.0,45.0,160.0
2025-06-21--03h-17m-12s,52.0,16.0,43.0,49.0,160.0
2025-06-21--03h-17m-12s,65.0,13.0,45.0,37.0,160.0
2025-06-21--03h-17m-12s,61.0,15.0,36.0,48.0,160.0
2025-06-21--03h-17m-12s,54.0,15.0,33.0,58.0,160.0
2025-06-21--03h-17m-12s,67.0,9.0,47.0,37.0,160.0
2025-06-21--03h-17m-12s,59.0,10.0,46.0,45.0,160.0
2025-06-21--03h-17m-12s,68.0,14.0,30.0,48.0,160.0
2025-06-21--03h-17m-12s,65.0,10.0,33.0,52.0,160.0
2025-06-21--03h-17m-12s,65.0,8.0,44.0,43.0,160.0
2025-06-21--03h-17m-12s,64.0,12.0,40.0,44.0,160.0
2025-06-21--03h-17m-12s,62.0,12.0,38.0,48.0,160.0
2025-06-21--03h-17m-12s,72.0,10.0,38.0,40.0,160.0
2025-06-21--03h-17m-12s,61.0,7.0,36.0,56.0,160.0
2025-06-21--03h-17m-12s,56.0,13.0,46.0,45.0,160.0
2025-06-21--03h-17m-12s,65.0,17.0,37.0,41.0,160.0
2025-06-21--03h-17m-12s,56.0,25.0,38.0,41.0,160.0
2025-06-21--03h-17m-12s,58.0,14.0,40.0,48.0,160.0
2025-06-21--03h-17m-12s,66.0,16.0,37.0,41.0,160.0
2025-06-21--03h-17m-12s,69.0,13.0,30.0,48.0,160.0
2025-06-21--03h-17m-12s,67.0,8.0,48.0,37.0,160.0
