data_dir,C,DB_H,DB_V,SB,N
2025-05-31--22h-03m-10s,8.5,118.0,5.0,29.5,161.0
2025-05-31--22h-03m-10s,7.0,124.0,2.0,27.0,160.0
2025-05-31--22h-03m-10s,12.5,120.0,1.0,28.0,161.5
2025-05-31--22h-03m-10s,6.5,120.0,2.0,32.5,161.0
2025-05-31--22h-03m-10s,5.0,120.0,0.0,35.0,160.0
2025-05-31--22h-03m-10s,6.5,131.0,4.0,19.0,160.5
2025-05-31--22h-03m-10s,7.0,125.0,3.0,26.0,161.0
2025-05-31--22h-03m-10s,7.0,122.0,4.0,28.0,161.0
2025-05-31--22h-03m-10s,7.0,118.0,3.0,31.5,159.5
2025-05-31--22h-03m-10s,7.0,119.0,2.0,29.5,157.5
2025-05-31--22h-03m-10s,4.0,117.0,6.0,32.5,159.5
2025-05-31--22h-03m-10s,10.5,117.0,7.0,22.0,156.5
2025-05-31--22h-03m-10s,8.5,120.0,4.0,25.0,157.5
2025-05-31--22h-03m-10s,10.0,116.0,3.0,32.5,161.5
2025-05-31--22h-03m-10s,3.5,118.0,3.0,32.5,157.0
2025-05-31--22h-03m-10s,7.0,113.0,7.0,33.0,160.0
2025-05-31--22h-03m-10s,3.5,121.0,2.0,32.0,158.5
2025-05-31--22h-03m-10s,11.0,120.0,1.0,28.5,160.5
2025-05-31--22h-03m-10s,8.5,123.0,2.0,27.5,161.0
2025-05-31--22h-03m-10s,9.0,118.0,3.0,28.0,158.0
2025-05-31--22h-03m-10s,6.5,124.0,5.0,25.0,160.5
2025-05-31--22h-03m-10s,9.5,118.0,10.0,20.5,158.0
2025-05-31--22h-03m-10s,6.0,125.0,0.0,29.0,160.0
2025-05-31--22h-03m-10s,8.5,121.0,2.0,26.5,158.0
2025-05-31--22h-03m-10s,6.0,127.0,3.0,23.5,159.5
2025-05-31--22h-03m-10s,7.5,125.0,1.0,27.0,160.5
2025-05-31--22h-03m-10s,7.0,120.0,2.0,30.0,159.0
2025-05-31--22h-03m-10s,6.0,118.0,4.0,30.0,158.0
2025-05-31--22h-03m-10s,10.5,118.0,0.0,32.0,160.5
2025-05-31--22h-03m-10s,6.0,123.0,5.0,26.5,160.5
2025-05-31--22h-03m-10s,7.5,126.0,0.0,26.5,160.0
2025-05-31--22h-03m-10s,10.5,120.0,5.0,25.0,160.5
