data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-05-31--00h-29m-07s,2.0,0.0,38.0,0.0,40.0,,2.824032224298272,1.5707963267948966
2025-05-31--00h-29m-07s,2.5,0.0,38.0,0.0,40.5,,2.7883954659177275,1.5707963267948966
2025-05-31--00h-29m-07s,1.5,0.0,38.0,0.0,39.5,,2.8651238718347276,1.5707963267948966
2025-05-31--00h-29m-07s,2.5,0.0,37.0,0.0,39.5,,2.7839048853000614,1.5707963267948966
2025-05-31--00h-29m-07s,1.5,0.0,39.0,0.0,40.5,,2.8685800312651826,1.5707963267948966
2025-05-31--00h-29m-07s,3.5,0.0,37.0,0.0,40.5,,2.7227991739984363,1.5707963267948966
2025-05-31--00h-29m-07s,5.0,1.0,35.0,0.0,41.0,,2.5485934290704084,1.5707963267948966
2025-05-31--00h-29m-07s,1.5,0.0,38.0,0.5,40.0,,2.824032224298272,1.0471975511965976
2025-05-31--00h-29m-07s,1.0,0.0,39.0,0.0,40.0,,2.917517368287974,1.5707963267948966
2025-05-31--00h-29m-07s,2.5,0.0,38.0,0.5,41.0,,2.756674767805899,1.1502619915109316
2025-05-31--00h-29m-07s,1.0,0.0,39.0,0.0,40.0,,2.917517368287974,1.5707963267948966
2025-05-31--00h-29m-07s,3.5,0.0,36.0,0.0,39.5,,2.7174512276764275,1.5707963267948966
2025-05-31--00h-29m-07s,3.0,0.0,37.0,0.0,40.0,,2.7518319207923185,1.5707963267948966
2025-05-31--00h-29m-07s,4.0,0.0,35.0,0.0,39.0,,2.6847186500571323,1.5707963267948966
2025-05-31--00h-29m-07s,2.0,0.0,37.0,0.0,39.0,,2.819951692240864,1.5707963267948966
2025-05-31--00h-29m-07s,1.5,0.0,38.0,0.0,39.5,,2.8651238718347276,1.5707963267948966
2025-05-31--00h-29m-07s,0.0,0.0,40.0,0.0,40.0,,3.141592653589793,
2025-05-31--00h-29m-07s,3.5,0.0,37.0,0.0,40.5,,2.7227991739984363,1.5707963267948966
2025-05-31--00h-29m-07s,2.5,0.0,37.0,0.0,39.5,,2.7839048853000614,1.5707963267948966
2025-05-31--00h-29m-07s,3.5,0.0,36.0,0.0,39.5,,2.7174512276764275,1.5707963267948966
2025-05-31--00h-29m-07s,3.0,0.0,38.0,0.0,41.0,,2.756674767805899,1.5707963267948966
2025-05-31--00h-29m-07s,2.0,0.0,37.0,0.0,39.0,,2.819951692240864,1.5707963267948966
2025-05-31--00h-29m-07s,1.5,0.0,39.0,0.0,40.5,,2.8685800312651826,1.5707963267948966
