,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,RT,TR,RR,read_time
0,6.27,0,228,0,109574,0,0,0,0,0,301,0,117062,0,0,0,0,24308,16,14,0,1
1,6.67,0,243,0,109720,0,0,0,0,0,336,0,117426,0,0,0,0,24189,12,12,0,1
2,7.07,0,272,0,109331,0,0,0,0,0,244,0,118106,0,0,0,0,24292,10,23,0,1
3,7.47,0,237,0,109056,0,0,0,0,0,319,0,117688,0,0,0,0,24385,16,16,0,1
4,7.87,0,277,0,109086,0,0,0,0,0,336,0,117098,0,0,0,0,24185,21,16,0,1
5,8.27,0,216,0,108269,0,0,0,0,0,319,0,116499,0,0,0,0,24104,15,12,0,1
6,8.67,0,238,0,107753,0,0,0,0,0,316,0,115961,0,0,0,0,24177,12,21,0,1
7,9.07,0,253,0,107104,0,0,0,0,0,340,0,116013,0,0,0,0,24145,16,26,0,1
8,9.47,0,250,0,107840,0,0,0,0,0,317,0,115583,0,0,0,0,22683,22,10,0,1
9,9.87,0,243,0,102760,0,0,0,0,0,290,0,110708,0,0,0,0,12853,12,6,0,1
10,9.97,0,234,0,101155,0,0,0,0,0,275,0,108746,0,0,0,0,8801,8,7,0,1
11,10.07,0,252,0,98595,0,0,0,0,0,307,0,106047,0,0,0,0,4842,7,3,0,1
12,10.17,0,232,0,98097,0,0,0,0,0,319,0,104863,0,0,0,0,1887,4,3,0,1
13,10.27,0,220,0,98095,0,0,0,0,0,320,0,103423,0,0,0,0,645,4,2,0,1
14,10.37,0,233,0,96666,0,0,0,0,0,294,0,103492,0,0,0,0,1144,0,1,0,1
15,10.47,0,260,0,99012,0,0,0,0,0,299,0,105251,0,0,0,0,3297,3,3,0,1
16,10.57,0,251,0,100924,0,0,0,0,0,282,0,107277,0,0,0,0,6895,4,5,0,1
17,10.67,0,277,0,101720,0,0,0,0,0,305,0,108782,0,0,0,0,10647,8,4,1,1
18,10.77,0,267,0,104231,0,0,0,0,0,318,0,111082,0,0,0,0,14466,10,10,0,1
19,11.07,0,233,0,107569,0,0,0,0,0,296,0,115251,0,0,0,0,22040,10,10,0,1
20,11.47,0,260,0,108173,0,0,0,0,0,283,0,116360,0,0,0,0,23907,17,12,0,1
21,11.87,0,231,0,107689,0,0,0,0,0,339,0,115947,0,0,0,0,23824,21,7,0,1
22,12.27,0,252,0,107204,0,0,0,0,0,331,0,115422,0,0,0,0,23313,23,13,0,1
23,12.67,0,222,0,107331,0,0,0,0,0,296,0,115985,0,0,0,0,23702,21,6,0,1
24,13.07,0,263,0,107749,0,0,0,0,0,294,0,116379,0,0,0,0,23627,26,19,0,1
25,13.47,0,255,0,107717,0,0,0,0,0,310,0,115879,0,0,0,0,23505,9,22,0,1
26,13.87,0,262,0,107526,0,0,0,0,0,307,0,115732,0,0,0,0,23361,21,18,0,1
27,14.27,0,266,0,107865,0,0,0,0,0,295,0,115371,0,0,0,0,23526,18,14,0,1
