theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
2.0106192982974678,1.5707963267948966,32.17898634360271,57.94586071314138,39.037082228423394,60.63354775913558,10
