detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,0,1,2025-05-23--16h-56m-37s-460922
9,11,SB,0,0,2025-05-23--16h-56m-37s-460922
9,10,SB,0,0,2025-05-23--16h-56m-37s-460922
11,12,SB,0,0,2025-05-23--16h-56m-37s-460922
10,12,SB,0,0,2025-05-23--16h-56m-37s-460922
10,11,DB_V,0,0,2025-05-23--16h-56m-37s-460922
1,9,C,0,0,2025-05-23--16h-56m-37s-460922
1,12,C,0,0,2025-05-23--16h-56m-37s-460922
1,11,C,0,0,2025-05-23--16h-56m-37s-460922
1,10,C,0,0,2025-05-23--16h-56m-37s-460922
1,4,DB_H,0,1,2025-05-23--16h-56m-37s-460922
1,7,SB,0,1,2025-05-23--16h-56m-37s-460922
1,2,SB,0,0,2025-05-23--16h-56m-37s-460922
4,9,C,0,0,2025-05-23--16h-56m-37s-460922
4,12,C,0,0,2025-05-23--16h-56m-37s-460922
4,11,C,0,0,2025-05-23--16h-56m-37s-460922
4,10,C,0,0,2025-05-23--16h-56m-37s-460922
4,7,SB,0,0,2025-05-23--16h-56m-37s-460922
7,9,C,0,0,2025-05-23--16h-56m-37s-460922
7,12,C,0,0,2025-05-23--16h-56m-37s-460922
7,11,C,0,0,2025-05-23--16h-56m-37s-460922
7,10,C,0,0,2025-05-23--16h-56m-37s-460922
2,9,C,0,0,2025-05-23--16h-56m-37s-460922
2,12,C,0,0,2025-05-23--16h-56m-37s-460922
2,11,C,0,0,2025-05-23--16h-56m-37s-460922
2,10,C,0,0,2025-05-23--16h-56m-37s-460922
2,4,SB,0,0,2025-05-23--16h-56m-37s-460922
2,7,DB_V,0,0,2025-05-23--16h-56m-37s-460922
9,12,DB_H,1,0,2025-05-23--16h-56m-37s-485463
9,11,SB,1,0,2025-05-23--16h-56m-37s-485463
9,10,SB,1,1,2025-05-23--16h-56m-37s-485463
11,12,SB,1,0,2025-05-23--16h-56m-37s-485463
10,12,SB,1,0,2025-05-23--16h-56m-37s-485463
10,11,DB_V,1,0,2025-05-23--16h-56m-37s-485463
1,9,C,1,0,2025-05-23--16h-56m-37s-485463
1,12,C,1,0,2025-05-23--16h-56m-37s-485463
1,11,C,1,0,2025-05-23--16h-56m-37s-485463
1,10,C,1,0,2025-05-23--16h-56m-37s-485463
1,4,DB_H,1,0,2025-05-23--16h-56m-37s-485463
1,7,SB,1,0,2025-05-23--16h-56m-37s-485463
1,2,SB,1,0,2025-05-23--16h-56m-37s-485463
4,9,C,1,0,2025-05-23--16h-56m-37s-485463
4,12,C,1,0,2025-05-23--16h-56m-37s-485463
4,11,C,1,0,2025-05-23--16h-56m-37s-485463
4,10,C,1,0,2025-05-23--16h-56m-37s-485463
4,7,SB,1,0,2025-05-23--16h-56m-37s-485463
7,9,C,1,0,2025-05-23--16h-56m-37s-485463
7,12,C,1,0,2025-05-23--16h-56m-37s-485463
7,11,C,1,0,2025-05-23--16h-56m-37s-485463
7,10,C,1,0,2025-05-23--16h-56m-37s-485463
2,9,C,1,0,2025-05-23--16h-56m-37s-485463
2,12,C,1,0,2025-05-23--16h-56m-37s-485463
2,11,C,1,0,2025-05-23--16h-56m-37s-485463
2,10,C,1,0,2025-05-23--16h-56m-37s-485463
2,4,SB,1,0,2025-05-23--16h-56m-37s-485463
2,7,DB_V,1,0,2025-05-23--16h-56m-37s-485463
9,12,DB_H,2,0,2025-05-23--16h-56m-37s-505197
9,11,SB,2,0,2025-05-23--16h-56m-37s-505197
9,10,SB,2,0,2025-05-23--16h-56m-37s-505197
11,12,SB,2,0,2025-05-23--16h-56m-37s-505197
10,12,SB,2,0,2025-05-23--16h-56m-37s-505197
10,11,DB_V,2,0,2025-05-23--16h-56m-37s-505197
1,9,C,2,0,2025-05-23--16h-56m-37s-505197
1,12,C,2,0,2025-05-23--16h-56m-37s-505197
1,11,C,2,0,2025-05-23--16h-56m-37s-505197
1,10,C,2,0,2025-05-23--16h-56m-37s-505197
1,4,DB_H,2,0,2025-05-23--16h-56m-37s-505197
1,7,SB,2,0,2025-05-23--16h-56m-37s-505197
1,2,SB,2,0,2025-05-23--16h-56m-37s-505197
4,9,C,2,0,2025-05-23--16h-56m-37s-505197
4,12,C,2,0,2025-05-23--16h-56m-37s-505197
4,11,C,2,0,2025-05-23--16h-56m-37s-505197
4,10,C,2,0,2025-05-23--16h-56m-37s-505197
