theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
0.7853981633974483,0.07853981633974483,13.52503267170461,22.05558247447343,-15.41792391702989,-20.41801474389548,5e-05,30000
