data_dir,C,SB,DB_V,DB_H,N
2025-07-07--14h-45m-36s,7.0,41.0,109.0,3.0,160.0
2025-07-07--14h-45m-36s,4.0,43.0,110.0,3.0,160.0
2025-07-07--14h-45m-36s,11.0,38.0,108.0,3.0,160.0
2025-07-07--14h-45m-36s,5.0,40.0,112.0,3.0,160.0
2025-07-07--14h-45m-36s,5.0,36.0,116.0,3.0,160.0
2025-07-07--14h-45m-36s,4.0,36.0,116.0,4.0,160.0
2025-07-07--14h-45m-36s,3.0,38.0,118.0,1.0,160.0
2025-07-07--14h-45m-36s,3.0,48.0,107.0,2.0,160.0
2025-07-07--14h-45m-36s,3.0,54.0,101.0,2.0,160.0
2025-07-07--14h-45m-36s,6.0,51.0,102.0,1.0,160.0
2025-07-07--14h-45m-36s,2.0,54.0,99.0,5.0,160.0
2025-07-07--14h-45m-36s,1.0,33.0,122.0,4.0,160.0
2025-07-07--14h-45m-36s,6.0,43.0,111.0,0.0,160.0
2025-07-07--14h-45m-36s,2.0,41.0,112.0,5.0,160.0
2025-07-07--14h-45m-36s,6.0,36.0,111.0,7.0,160.0
2025-07-07--14h-45m-36s,8.0,46.0,101.0,5.0,160.0
2025-07-07--14h-45m-36s,5.0,45.0,105.0,5.0,160.0
2025-07-07--14h-45m-36s,6.0,40.0,112.0,2.0,160.0
2025-07-07--14h-45m-36s,3.0,32.0,123.0,2.0,160.0
2025-07-07--14h-45m-36s,6.0,47.0,104.0,3.0,160.0
2025-07-07--14h-45m-36s,8.0,33.0,115.0,4.0,160.0
2025-07-07--14h-45m-36s,5.0,45.0,106.0,4.0,160.0
2025-07-07--14h-45m-36s,7.0,43.0,107.0,3.0,160.0
2025-07-07--14h-45m-36s,9.0,28.0,120.0,3.0,160.0
2025-07-07--14h-45m-36s,5.0,41.0,113.0,1.0,160.0
2025-07-07--14h-45m-36s,6.0,42.0,105.0,7.0,160.0
2025-07-07--14h-45m-36s,5.0,39.0,111.0,5.0,160.0
2025-07-07--14h-45m-36s,5.0,40.0,110.0,5.0,160.0
2025-07-07--14h-45m-36s,10.0,37.0,107.0,6.0,160.0
2025-07-07--14h-45m-36s,5.0,39.0,112.0,4.0,160.0
2025-07-07--14h-45m-36s,5.0,29.0,122.0,4.0,160.0
2025-07-07--14h-45m-36s,3.0,34.0,120.0,3.0,160.0
2025-07-07--14h-45m-36s,10.0,46.0,104.0,0.0,160.0
