data_dir,C,SB,DB_V,DB_H,N
2025-07-08--10h-40m-12s,36.0,29.0,29.0,26.0,120.0
2025-07-08--10h-40m-12s,27.0,31.0,31.0,31.0,120.0
2025-07-08--10h-40m-12s,24.0,28.0,41.0,27.0,120.0
2025-07-08--10h-40m-12s,36.0,28.0,30.0,26.0,120.0
2025-07-08--10h-40m-12s,30.0,39.0,24.0,27.0,120.0
2025-07-08--10h-40m-12s,36.0,27.0,29.0,28.0,120.0
2025-07-08--10h-40m-12s,37.0,37.0,25.0,21.0,120.0
2025-07-08--10h-40m-12s,28.0,37.0,29.0,26.0,120.0
2025-07-08--10h-40m-12s,30.0,27.0,28.0,35.0,120.0
2025-07-08--10h-40m-12s,31.0,35.0,27.0,27.0,120.0
2025-07-08--10h-40m-12s,35.0,22.0,33.0,30.0,120.0
2025-07-08--10h-40m-12s,30.0,31.0,30.0,29.0,120.0
2025-07-08--10h-40m-12s,31.0,27.0,34.0,28.0,120.0
2025-07-08--10h-40m-12s,40.0,16.0,26.0,38.0,120.0
2025-07-08--10h-40m-12s,39.0,30.0,26.0,25.0,120.0
2025-07-08--10h-40m-12s,24.0,38.0,29.0,29.0,120.0
2025-07-08--10h-40m-12s,28.0,28.0,29.0,35.0,120.0
2025-07-08--10h-40m-12s,36.0,26.0,35.0,23.0,120.0
2025-07-08--10h-40m-12s,20.0,37.0,31.0,32.0,120.0
2025-07-08--10h-40m-12s,32.0,37.0,23.0,28.0,120.0
2025-07-08--10h-40m-12s,28.0,27.0,37.0,28.0,120.0
2025-07-08--10h-40m-12s,41.0,32.0,24.0,23.0,120.0
2025-07-08--10h-40m-12s,36.0,22.0,26.0,36.0,120.0
2025-07-08--10h-40m-12s,27.0,33.0,30.0,30.0,120.0
2025-07-08--10h-40m-12s,32.0,32.0,33.0,23.0,120.0
2025-07-08--10h-40m-12s,35.0,32.0,19.0,34.0,120.0
2025-07-08--10h-40m-12s,32.0,30.0,26.0,32.0,120.0
2025-07-08--10h-40m-12s,30.0,35.0,28.0,27.0,120.0
2025-07-08--10h-40m-12s,41.0,26.0,24.0,29.0,120.0
2025-07-08--10h-40m-12s,28.0,36.0,24.0,32.0,120.0
2025-07-08--10h-40m-12s,37.0,29.0,23.0,31.0,120.0
2025-07-08--10h-40m-12s,37.0,25.0,24.0,34.0,120.0
2025-07-08--10h-40m-12s,32.0,32.0,23.0,33.0,120.0
2025-07-08--10h-40m-12s,36.0,27.0,27.0,30.0,120.0
2025-07-08--10h-40m-12s,26.0,33.0,31.0,30.0,120.0
2025-07-08--10h-40m-12s,28.0,33.0,32.0,27.0,120.0
2025-07-08--10h-40m-12s,32.0,30.0,29.0,29.0,120.0
2025-07-08--10h-40m-12s,31.0,27.0,36.0,26.0,120.0
2025-07-08--10h-40m-12s,28.0,23.0,40.0,29.0,120.0
2025-07-08--10h-40m-12s,29.0,30.0,30.0,31.0,120.0
2025-07-08--10h-40m-12s,33.0,30.0,30.0,27.0,120.0
2025-07-08--10h-40m-12s,34.0,30.0,31.0,25.0,120.0
2025-07-08--10h-40m-12s,32.0,27.0,34.0,27.0,120.0
2025-07-08--10h-40m-12s,18.0,31.0,34.0,37.0,120.0
2025-07-08--10h-40m-12s,34.0,25.0,28.0,33.0,120.0
2025-07-08--10h-40m-12s,42.0,23.0,29.0,26.0,120.0
2025-07-08--10h-40m-12s,29.0,27.0,33.0,31.0,120.0
2025-07-08--10h-40m-12s,30.0,28.0,23.0,39.0,120.0
2025-07-08--10h-40m-12s,41.0,21.0,29.0,29.0,120.0
2025-07-08--10h-40m-12s,27.0,35.0,31.0,27.0,120.0
2025-07-08--10h-40m-12s,46.0,17.0,33.0,24.0,120.0
2025-07-08--10h-40m-12s,26.0,24.0,29.0,41.0,120.0
2025-07-08--10h-40m-12s,30.0,24.0,38.0,28.0,120.0
2025-07-08--10h-40m-12s,29.0,31.0,29.0,31.0,120.0
2025-07-08--10h-40m-12s,34.0,31.0,30.0,25.0,120.0
2025-07-08--10h-40m-12s,28.0,28.0,35.0,29.0,120.0
2025-07-08--10h-40m-12s,36.0,35.0,20.0,29.0,120.0
2025-07-08--10h-40m-12s,32.0,30.0,30.0,28.0,120.0
2025-07-08--10h-40m-12s,31.0,23.0,30.0,36.0,120.0
2025-07-08--10h-40m-12s,29.0,25.0,36.0,30.0,120.0
2025-07-08--10h-40m-12s,30.0,34.0,30.0,26.0,120.0
2025-07-08--10h-40m-12s,26.0,35.0,31.0,28.0,120.0
2025-07-08--10h-40m-12s,30.0,33.0,24.0,33.0,120.0
2025-07-08--10h-40m-12s,28.0,27.0,27.0,38.0,120.0
2025-07-08--10h-40m-12s,34.0,22.0,28.0,36.0,120.0
2025-07-08--10h-40m-12s,32.0,31.0,29.0,28.0,120.0
2025-07-08--10h-40m-12s,37.0,27.0,22.0,34.0,120.0
2025-07-08--10h-40m-12s,40.0,25.0,32.0,23.0,120.0
2025-07-08--10h-40m-12s,38.0,34.0,23.0,25.0,120.0
2025-07-08--10h-40m-12s,28.0,30.0,29.0,33.0,120.0
2025-07-08--10h-40m-12s,38.0,35.0,19.0,28.0,120.0
2025-07-08--10h-40m-12s,35.0,31.0,30.0,24.0,120.0
2025-07-08--10h-40m-12s,31.0,33.0,25.0,31.0,120.0
2025-07-08--10h-40m-12s,32.0,29.0,30.0,29.0,120.0
2025-07-08--10h-40m-12s,25.0,31.0,29.0,35.0,120.0
2025-07-08--10h-40m-12s,41.0,20.0,33.0,26.0,120.0
2025-07-08--10h-40m-12s,31.0,39.0,24.0,26.0,120.0
2025-07-08--10h-40m-12s,37.0,25.0,29.0,29.0,120.0
2025-07-08--10h-40m-12s,35.0,25.0,28.0,32.0,120.0
2025-07-08--10h-40m-12s,28.0,30.0,29.0,33.0,120.0
2025-07-08--10h-40m-12s,37.0,32.0,25.0,26.0,120.0
2025-07-08--10h-40m-12s,28.0,23.0,32.0,37.0,120.0
2025-07-08--10h-40m-12s,33.0,30.0,29.0,28.0,120.0
2025-07-08--10h-40m-12s,30.0,29.0,35.0,26.0,120.0
2025-07-08--10h-40m-12s,25.0,30.0,30.0,35.0,120.0
2025-07-08--10h-40m-12s,31.0,31.0,22.0,36.0,120.0
2025-07-08--10h-40m-12s,37.0,29.0,23.0,31.0,120.0
2025-07-08--10h-40m-12s,26.0,35.0,24.0,35.0,120.0
2025-07-08--10h-40m-12s,33.0,31.0,32.0,24.0,120.0
2025-07-08--10h-40m-12s,30.0,31.0,27.0,32.0,120.0
2025-07-08--10h-40m-12s,32.0,29.0,27.0,32.0,120.0
2025-07-08--10h-40m-12s,29.0,38.0,29.0,24.0,120.0
2025-07-08--10h-40m-12s,38.0,23.0,32.0,27.0,120.0
2025-07-08--10h-40m-12s,30.0,35.0,31.0,24.0,120.0
2025-07-08--10h-40m-12s,34.0,24.0,33.0,29.0,120.0
2025-07-08--10h-40m-12s,31.0,36.0,26.0,27.0,120.0
2025-07-08--10h-40m-12s,29.0,32.0,27.0,32.0,120.0
2025-07-08--10h-40m-12s,29.0,32.0,31.0,28.0,120.0
