data_dir,C,DB_H,DB_V,SB,N
2025-05-23--18h-04m-00s,2.0,122.0,17.0,59.0,200.0
2025-05-23--18h-04m-00s,2.5,119.0,12.0,66.5,200.0
2025-05-23--18h-04m-00s,4.5,116.0,13.0,66.5,200.0
2025-05-23--18h-04m-00s,0.5,117.0,11.0,71.5,200.0
2025-05-23--18h-04m-00s,1.5,134.0,12.0,52.5,200.0
2025-05-23--18h-04m-00s,3.5,119.0,13.0,64.5,200.0
2025-05-23--18h-04m-00s,1.5,121.0,15.0,62.5,200.0
2025-05-23--18h-04m-00s,5.5,112.0,11.0,71.5,200.0
2025-05-23--18h-04m-00s,4.5,114.0,16.0,65.5,200.0
2025-05-23--18h-04m-00s,5.0,119.0,9.0,67.0,200.0
2025-05-23--18h-04m-00s,1.0,116.0,11.0,72.0,200.0
2025-05-23--18h-04m-00s,4.0,119.0,12.0,65.0,200.0
2025-05-23--18h-04m-00s,2.0,109.0,14.0,75.0,200.0
2025-05-23--18h-04m-00s,2.5,119.0,13.0,65.5,200.0
2025-05-23--18h-04m-00s,2.5,116.0,16.0,65.5,200.0
2025-05-23--18h-04m-00s,1.5,109.0,19.0,70.5,200.0
2025-05-23--18h-04m-00s,6.0,124.0,10.0,60.0,200.0
2025-05-23--18h-04m-00s,1.5,122.0,16.0,60.5,200.0
2025-05-23--18h-04m-00s,2.0,115.0,15.0,68.0,200.0
2025-05-23--18h-04m-00s,3.5,128.0,8.0,60.5,200.0
2025-05-23--18h-04m-00s,3.0,126.0,9.0,62.0,200.0
2025-05-23--18h-04m-00s,3.0,108.0,16.0,73.0,200.0
2025-05-23--18h-04m-00s,6.5,116.0,14.0,63.5,200.0
2025-05-23--18h-04m-00s,1.0,131.0,11.0,57.0,200.0
2025-05-23--18h-04m-00s,1.5,125.0,17.0,56.5,200.0
2025-05-23--18h-04m-00s,3.5,109.0,16.0,71.5,200.0
2025-05-23--18h-04m-00s,1.5,122.0,13.0,63.5,200.0
2025-05-23--18h-04m-00s,4.0,124.0,13.0,59.0,200.0
2025-05-23--18h-04m-00s,4.5,110.0,14.0,71.5,200.0
2025-05-23--18h-04m-00s,5.5,122.0,12.0,60.5,200.0
2025-05-23--18h-04m-00s,1.0,106.0,18.0,75.0,200.0
2025-05-23--18h-04m-00s,1.5,125.0,9.0,64.5,200.0
2025-05-23--18h-04m-00s,0.5,121.0,22.0,56.5,200.0
2025-05-23--18h-04m-00s,2.5,125.0,4.0,68.5,200.0
2025-05-23--18h-04m-00s,3.0,116.0,13.0,68.0,200.0
