data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate
2025-05-23--16h-56m-03s,1.0,15.0,7.0,17.0,40.0,1.369438406004566,0.23794112483020827
2025-05-23--16h-56m-03s,0.0,16.0,7.0,17.0,40.0,1.3438532906163767,0.0
2025-05-23--16h-56m-03s,1.0,31.0,14.0,34.0,80.0,1.3566636437208284,0.16984628808367366
