Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,65195,11732,75467,9966,140662,21698
1,D,55478,22142,52263,26473,107741,48615
2,R,53118,25146,69592,14093,122710,39239
3,V,9764,75603,14371,54341,24135,129944
4,A,18387,65426,32157,41947,50544,107373
5,L,20990,62873,14255,55113,35245,117986
