Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,77514,12273,78385,9072,155899,21345
1,D,71996,18491,75379,12292,147375,30783
2,R,31606,57896,43225,35764,74831,93660
3,V,12448,77729,15495,55019,27943,132748
4,A,18440,70397,13274,57733,31714,128130
5,L,58524,32213,43789,35179,102313,67392
