data_dir,C',SB,VV,HH,N
2025-07-07--12h-19m-57s,10.0,67.0,41.0,42.0,160.0
2025-07-07--12h-19m-57s,17.0,71.0,34.0,38.0,160.0
2025-07-07--12h-19m-57s,6.0,76.0,44.0,34.0,160.0
2025-07-07--12h-19m-57s,15.0,77.0,34.0,34.0,160.0
2025-07-07--12h-19m-57s,23.0,63.0,36.0,38.0,160.0
2025-07-07--12h-19m-57s,11.0,72.0,41.0,36.0,160.0
2025-07-07--12h-19m-57s,11.0,63.0,39.0,47.0,160.0
2025-07-07--12h-19m-57s,10.0,65.0,37.0,48.0,160.0
2025-07-07--12h-19m-57s,10.0,74.0,36.0,40.0,160.0
2025-07-07--12h-19m-57s,10.0,76.0,29.0,45.0,160.0
2025-07-07--12h-19m-57s,15.0,69.0,42.0,34.0,160.0
2025-07-07--12h-19m-57s,10.0,63.0,49.0,38.0,160.0
2025-07-07--12h-19m-57s,17.0,62.0,32.0,49.0,160.0
2025-07-07--12h-19m-57s,8.0,65.0,35.0,52.0,160.0
2025-07-07--12h-19m-57s,10.0,75.0,35.0,40.0,160.0
2025-07-07--12h-19m-57s,13.0,65.0,33.0,49.0,160.0
2025-07-07--12h-19m-57s,11.0,73.0,30.0,46.0,160.0
2025-07-07--12h-19m-57s,14.0,68.0,42.0,36.0,160.0
2025-07-07--12h-19m-57s,16.0,72.0,39.0,33.0,160.0
2025-07-07--12h-19m-57s,10.0,64.0,47.0,39.0,160.0
2025-07-07--12h-19m-57s,11.0,75.0,35.0,39.0,160.0
2025-07-07--12h-19m-57s,9.0,80.0,36.0,35.0,160.0
2025-07-07--12h-19m-57s,13.0,67.0,38.0,42.0,160.0
2025-07-07--12h-19m-57s,11.0,66.0,44.0,39.0,160.0
2025-07-07--12h-19m-57s,14.0,64.0,36.0,46.0,160.0
2025-07-07--12h-19m-57s,12.0,59.0,37.0,52.0,160.0
2025-07-07--12h-19m-57s,10.0,71.0,38.0,41.0,160.0
2025-07-07--12h-19m-57s,9.0,71.0,39.0,41.0,160.0
2025-07-07--12h-19m-57s,10.0,67.0,32.0,51.0,160.0
2025-07-07--12h-19m-57s,10.0,78.0,32.0,40.0,160.0
2025-07-07--12h-19m-57s,11.0,80.0,28.0,41.0,160.0
2025-07-07--12h-19m-57s,10.0,77.0,37.0,36.0,160.0
2025-07-07--12h-19m-57s,13.0,74.0,39.0,34.0,160.0
2025-07-07--12h-19m-57s,13.0,64.0,46.0,37.0,160.0
2025-07-07--12h-19m-57s,11.0,78.0,31.0,40.0,160.0
2025-07-07--12h-19m-57s,10.0,65.0,37.0,48.0,160.0
2025-07-07--12h-19m-57s,13.0,69.0,32.0,46.0,160.0
2025-07-07--12h-19m-57s,15.0,60.0,40.0,45.0,160.0
2025-07-07--12h-19m-57s,7.0,78.0,34.0,41.0,160.0
2025-07-07--12h-19m-57s,19.0,68.0,36.0,37.0,160.0
2025-07-07--12h-19m-57s,13.0,63.0,40.0,44.0,160.0
2025-07-07--12h-19m-57s,14.0,64.0,40.0,42.0,160.0
2025-07-07--12h-19m-57s,12.0,75.0,35.0,38.0,160.0
2025-07-07--12h-19m-57s,9.0,72.0,48.0,31.0,160.0
2025-07-07--12h-19m-57s,13.0,65.0,40.0,42.0,160.0
2025-07-07--12h-19m-57s,17.0,55.0,42.0,46.0,160.0
2025-07-07--12h-19m-57s,15.0,71.0,41.0,33.0,160.0
2025-07-07--12h-19m-57s,13.0,63.0,36.0,48.0,160.0
2025-07-07--12h-19m-57s,12.0,69.0,33.0,46.0,160.0
2025-07-07--12h-19m-57s,12.0,64.0,40.0,44.0,160.0
2025-07-07--12h-19m-57s,10.0,72.0,34.0,44.0,160.0
2025-07-07--12h-19m-57s,14.0,70.0,32.0,44.0,160.0
2025-07-07--12h-19m-57s,12.0,59.0,46.0,43.0,160.0
2025-07-07--12h-19m-57s,10.0,70.0,39.0,41.0,160.0
2025-07-07--12h-19m-57s,9.0,77.0,40.0,34.0,160.0
2025-07-07--12h-19m-57s,13.0,64.0,42.0,41.0,160.0
2025-07-07--12h-19m-57s,11.0,61.0,44.0,44.0,160.0
2025-07-07--12h-19m-57s,16.0,65.0,40.0,39.0,160.0
2025-07-07--12h-19m-57s,10.0,66.0,44.0,40.0,160.0
2025-07-07--12h-19m-57s,15.0,70.0,46.0,29.0,160.0
2025-07-07--12h-19m-57s,12.0,62.0,46.0,40.0,160.0
2025-07-07--12h-19m-57s,13.0,64.0,40.0,43.0,160.0
2025-07-07--12h-19m-57s,13.0,57.0,37.0,53.0,160.0
2025-07-07--12h-19m-57s,10.0,64.0,36.0,50.0,160.0
2025-07-07--12h-19m-57s,11.0,74.0,34.0,41.0,160.0
2025-07-07--12h-19m-57s,12.0,64.0,40.0,44.0,160.0
2025-07-07--12h-19m-57s,10.0,66.0,34.0,50.0,160.0
2025-07-07--12h-19m-57s,15.0,69.0,32.0,44.0,160.0
2025-07-07--12h-19m-57s,11.0,59.0,41.0,49.0,160.0
2025-07-07--12h-19m-57s,11.0,65.0,45.0,39.0,160.0
2025-07-07--12h-19m-57s,18.0,67.0,35.0,40.0,160.0
2025-07-07--12h-19m-57s,9.0,63.0,38.0,50.0,160.0
2025-07-07--12h-19m-57s,10.0,67.0,35.0,48.0,160.0
2025-07-07--12h-19m-57s,9.0,65.0,38.0,48.0,160.0
2025-07-07--12h-19m-57s,18.0,65.0,32.0,45.0,160.0
2025-07-07--12h-19m-57s,16.0,69.0,40.0,35.0,160.0
